structure_id,relative_cif_path,atom_count,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,pbc_x,pbc_y,pbc_z,count_C,count_H,count_O,unique_elements
L100_D4.8_U280,r100/t4.8/t4.8_280.cif,156,18.759170743156403,17.88759966481905,28.086121541629517,87.67650303780643,92.02183327278179,85.73664402970783,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D4.8_U300,r100/t4.8/t4.8_300.cif,156,18.765685696500814,17.92843359545169,28.022271523745,87.2405541534894,92.59309736234275,86.08480029021057,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D4.8_U320,r100/t4.8/t4.8_320.cif,156,18.77412723338985,17.56849934503385,28.575717549350614,90.29206394519043,92.72017969508173,85.35996256632825,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D4.8_U340,r100/t4.8/t4.8_340.cif,156,18.70916235803572,17.951604038582012,28.075804326602352,89.39926582170625,93.45044451456053,85.61007997417111,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U0,r100/t6.0/t6.0_0.cif,156,18.715522309551414,18.305997883900215,27.444455389935236,88.69725024942187,90.8489791652292,86.73569083368393,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U20,r100/t6.0/t6.0_20.cif,156,18.70372039821156,18.33522049953476,27.459033694437466,88.73055766804738,91.8310483289738,85.79529681963989,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U40,r100/t6.0/t6.0_40.cif,156,18.68688472947884,18.23780464251402,27.66599899184003,88.85525863391695,92.54271727981445,85.19487850124469,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U60,r100/t6.0/t6.0_60.cif,156,18.753551647431767,18.277524307719847,27.541730955104036,89.25926752808766,93.46114732947065,84.86066742489504,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U80,r100/t6.0/t6.0_80.cif,156,18.728444382705277,18.778611036711713,27.102167545779576,88.4597295045161,97.72084648095193,83.90814953053165,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U100,r100/t6.0/t6.0_100.cif,156,18.70837235360817,18.628297730667583,27.314133564672925,87.27613354307546,97.20615667118001,84.52313804495016,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U120,r100/t6.0/t6.0_120.cif,156,18.705958330442826,17.95651201242499,28.06236144318365,89.69637934606163,93.21484728740882,85.66138409549609,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U140,r100/t6.0/t6.0_140.cif,156,18.727733907516203,17.955380238430646,27.998460034204612,90.16204429642761,91.58725530463754,85.61813892938069,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U160,r100/t6.0/t6.0_160.cif,156,18.725089515239304,18.013236666404293,27.952368239277366,89.24500068118577,93.28286774993474,85.60749429303881,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U180,r100/t6.0/t6.0_180.cif,156,18.717899803608418,18.037079846599305,27.945451570992432,90.40471264968367,93.85393186771776,85.443576737738,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U200,r100/t6.0/t6.0_200.cif,156,18.69450476078606,18.467169996933237,27.50461078934027,89.43080053288088,96.6947218721024,84.40805196571253,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U220,r100/t6.0/t6.0_220.cif,156,18.71682285861713,18.347169204718362,27.503061359687017,89.56054514472093,93.76827381138496,84.75075099813631,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U240,r100/t6.0/t6.0_240.cif,156,18.738683194258574,18.116142393693107,27.778334986145875,90.43913502483733,92.8957506765686,85.11912116885968,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U260,r100/t6.0/t6.0_260.cif,156,18.76265784323811,17.58865217214709,28.548595596434676,90.30569381538575,92.8572415979177,85.7516462362997,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U280,r100/t6.0/t6.0_280.cif,156,18.753587064612294,18.144414054807836,27.676213357777442,88.23888299846897,92.24172116037248,86.14782615851655,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U300,r100/t6.0/t6.0_300.cif,156,18.762621363063015,18.46466442775079,27.198420004805737,86.39604507224293,91.09454180908077,86.46434595795566,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U320,r100/t6.0/t6.0_320.cif,156,18.753194142177072,18.164510505170906,27.661976847152914,88.52736164065087,90.82568930712658,85.0811920522422,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D6_U340,r100/t6.0/t6.0_340.cif,156,18.72686655887325,18.14959784982786,27.69931890104492,88.89582506193572,90.89298874678265,85.60141357825496,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U0,r100/t7.2/t7.2_0.cif,156,18.7325866478955,17.962553904360956,28.034099726243717,91.17096471842419,93.42306441059881,85.32409851344279,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U20,r100/t7.2/t7.2_20.cif,156,18.724615047749015,18.059722679213532,27.898640557718007,89.7726552889053,93.12058287944647,84.97870576151237,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U40,r100/t7.2/t7.2_40.cif,156,18.710812680164963,18.135643222056117,27.7723239068973,88.42263174028854,92.53415242360869,85.69212745498886,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U60,r100/t7.2/t7.2_60.cif,156,18.724508277015115,18.174411162946743,27.797656854056108,89.83435018252251,94.50005733242885,84.32057994296737,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U80,r100/t7.2/t7.2_80.cif,156,18.720766550701256,18.570268072210872,27.179295507824744,89.90428371265504,94.21372022053608,84.76809380543179,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U100,r100/t7.2/t7.2_100.cif,156,18.705941808834474,18.31616565146434,27.574216891349845,89.8406032004553,93.82082210877107,84.56500415690488,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U120,r100/t7.2/t7.2_120.cif,156,18.707809812709492,18.134055515258435,27.756263782254752,89.42762633426864,91.82609659334133,85.65714105773458,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U140,r100/t7.2/t7.2_140.cif,156,18.742848366960622,18.12744069298444,27.729399179738504,89.56882904833496,92.21535124309872,85.42281374006734,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U160,r100/t7.2/t7.2_160.cif,156,18.72550799426626,18.167619361048807,27.71745901270863,88.36809384260006,93.43888058536577,85.93911765262283,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U180,r100/t7.2/t7.2_180.cif,156,18.72550799426626,18.167619361048807,27.71745901270863,88.36809384260006,93.43888058536577,85.93911765262283,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U200,r100/t7.2/t7.2_200.cif,156,18.680087386871154,18.613437791227465,27.362440502121707,90.88901008796763,96.93245280215622,83.50439218992325,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U220,r100/t7.2/t7.2_220.cif,156,18.724398785272694,18.61896385748063,27.14345571256298,89.2265606205893,95.11138630633666,84.75992442315217,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U240,r100/t7.2/t7.2_240.cif,156,18.73826955462457,18.366361927943128,27.406902367387435,88.33145722715459,92.63771890242911,85.18128297158627,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U260,r100/t7.2/t7.2_260.cif,156,18.73544352303451,18.49597261965235,27.247124993267196,88.92029949455222,94.20269854709808,85.430435750191,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U280,r100/t7.2/t7.2_280.cif,156,18.719494788916457,18.35886463602756,27.426128314013052,88.1508716450941,93.13409542604747,86.12245673438586,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U300,r100/t7.2/t7.2_300.cif,156,18.744023204204215,18.500075404212343,27.263611505263782,87.38462821660413,94.27924453585368,85.33197259575464,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U320,r100/t7.2/t7.2_320.cif,156,18.706963891252634,18.137595120048243,27.772074321504718,89.88920987182645,92.85320938174199,85.62120732337497,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D7.2_U340,r100/t7.2/t7.2_340.cif,156,18.7195233700005,18.130282788604546,27.736012112013398,89.1058617225293,91.12433918019934,85.70708214348917,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U0,r100/t8.4/t8.4_0.cif,156,18.76965977339443,18.09674583977751,27.699052119973317,89.9162107891169,92.03670193881874,86.37778521844882,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U20,r100/t8.4/t8.4_20.cif,156,18.761359343146115,17.64154784332492,28.486045759108528,90.95221443080074,93.0100077575456,85.36251325268222,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U40,r100/t8.4/t8.4_40.cif,156,18.750974603669363,17.547703525222097,28.729609926075796,91.7544495271224,94.41983243877316,84.81420893584297,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U60,r100/t8.4/t8.4_60.cif,156,18.77938536759137,17.57305986694631,28.635394672095355,90.73181807673213,94.31440173951638,84.76408771256551,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U80,r100/t8.4/t8.4_80.cif,156,18.73512149550992,18.692155297892626,26.945643377883073,90.95379895109907,93.45018305984979,85.06676970664104,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U100,r100/t8.4/t8.4_100.cif,156,18.697942559870707,18.28412933019676,27.60499813959506,91.1614134853749,93.17094095568163,84.84067824295573,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U120,r100/t8.4/t8.4_120.cif,156,18.741850835637287,18.424467237983574,27.30316161824782,88.34812155638059,92.53500307347345,85.41863239153544,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U140,r100/t8.4/t8.4_140.cif,156,18.746355178258767,18.362800339783682,27.40889521456618,89.2349565746876,93.7414121065191,85.45229436213819,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U160,r100/t8.4/t8.4_160.cif,156,18.742310126672095,18.161244308787875,27.709054033930894,87.62924895463352,93.26151749085184,85.99834410710143,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U180,r100/t8.4/t8.4_180.cif,156,18.70711642407899,17.835058262744877,28.24176934404885,90.26779736664272,92.74790625534679,85.57324515138377,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U200,r100/t8.4/t8.4_200.cif,156,18.763417315307034,18.579485920385622,26.978552554077712,89.37347141594465,89.77961947330398,86.19120848499607,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U220,r100/t8.4/t8.4_220.cif,156,18.732208702309993,18.61679145621686,27.00153665259398,89.17683349579401,92.15220071677705,85.8573531973891,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U240,r100/t8.4/t8.4_240.cif,156,18.834579155719776,18.75754053064553,26.66109118012826,86.87178324484375,89.89942954793888,86.14173938218833,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U260,r100/t8.4/t8.4_260.cif,156,18.732842817512754,18.625324397320806,27.07241418969766,88.87576405977256,94.51842174875469,85.46827668253106,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U280,r100/t8.4/t8.4_280.cif,156,18.720754850197835,18.47785530359921,27.311118402326013,87.87656001934943,94.01025459980521,85.28681823106766,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U300,r100/t8.4/t8.4_300.cif,156,18.692052323573094,18.22828864132649,27.655514408067535,89.15725011062945,93.12950428414233,85.95136711438558,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U320,r100/t8.4/t8.4_320.cif,156,18.685177184017313,17.981200057554098,28.060861973809175,90.65171740659027,93.05403262620224,85.38104814514868,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D8.4_U340,r100/t8.4/t8.4_340.cif,156,18.707208219211584,17.923476959802066,28.108764794203136,89.68875922299627,93.03580381223966,85.62460520627926,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U0,r100/t9.6/t9.6_0.cif,156,18.76067516912912,18.23752154026485,27.546003397559325,89.69340196421425,93.10633472493895,85.67431693010064,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U20,r100/t9.6/t9.6_20.cif,156,18.768448379783855,17.54954135763034,28.55974923326534,90.271269470709,92.04503962797163,86.5353690734978,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U40,r100/t9.6/t9.6_40.cif,156,18.699524407487665,18.052252415507798,27.910948557268608,89.69897022593898,92.38894498401395,85.45634517395445,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U60,r100/t9.6/t9.6_60.cif,156,18.719493772500556,18.84591212627395,26.71294307459473,91.36593017446681,88.29535673005955,85.21978868854274,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U80,r100/t9.6/t9.6_80.cif,156,18.74408607804302,18.310799554292196,27.510161989838544,92.47817503563945,93.69698632384862,85.29204984613774,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U100,r100/t9.6/t9.6_100.cif,156,18.729663818342605,18.44333345132073,27.28914526491732,89.26760754334754,93.19049841960211,85.6610695726535,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U120,r100/t9.6/t9.6_120.cif,156,18.740063306227256,18.46275964596043,27.286049150235826,88.29658752005771,93.60920979772087,85.23777447397227,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U140,r100/t9.6/t9.6_140.cif,156,18.762112368842136,18.534626485944955,27.219988453577628,88.39925389917016,95.09020834631174,84.82158517665208,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U160,r100/t9.6/t9.6_160.cif,156,18.73105503668446,18.283491215046187,27.546852334759155,88.59204757170222,93.49271010487044,85.53259186190995,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U180,r100/t9.6/t9.6_180.cif,156,18.70801998371186,18.08650629123177,27.835064967292105,90.10718018939717,92.24469307828686,85.62865390358633,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U200,r100/t9.6/t9.6_200.cif,156,18.774315549012215,19.006331761819073,26.41338948862286,86.81415470617395,87.0075031740323,86.71749049503197,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U220,r100/t9.6/t9.6_220.cif,156,18.845816778755836,18.7444868132949,26.711252455370726,87.04910548321145,85.45325061115769,87.13611164245144,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U240,r100/t9.6/t9.6_240.cif,156,18.818818075084376,18.645039734064884,26.886871099795354,87.0554351468149,92.55562655994433,85.68704291883753,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U260,r100/t9.6/t9.6_260.cif,156,18.81920255792673,18.765380893414854,26.844531026753895,86.69004105495632,94.9359157970138,84.68646588572474,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U280,r100/t9.6/t9.6_280.cif,156,18.678677442396353,18.290905149788667,27.65894792308402,89.1600020542355,94.20786937322084,84.83177497832689,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U300,r100/t9.6/t9.6_300.cif,156,18.705216912356555,18.113962899809724,27.82149826262909,89.70722635548674,92.58803595734142,85.20856953125008,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U320,r100/t9.6/t9.6_320.cif,156,18.68934905084985,17.96832894502739,28.055195344231123,90.54703244061585,92.65336296721067,85.62818779722235,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L100_D9.6_U340,r100/t9.6/t9.6_340.cif,156,18.728266349649786,18.007557178142257,27.932426649112237,89.56135694558868,91.78740588692293,85.31898435660902,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U0,r120/t0/t0_0.cif,156,18.741973110200853,17.242188556595877,29.14614931193041,90.76516436337995,91.5042779197664,85.34366719925278,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U20,r120/t0/t0_20.cif,156,18.785816958215435,17.437891929959772,28.777242097935233,92.3207495071138,92.49584259314598,85.59822641033008,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U40,r120/t0/t0_40.cif,156,18.703883902662554,17.909953865804503,28.14175145600738,89.68045911545633,92.68385951303202,85.23247556757256,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U60,r120/t0/t0_60.cif,156,18.71854947812001,17.8988632233493,28.159633691669015,89.34169574118148,92.96640770845677,84.91929550544374,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U80,r120/t0/t0_80.cif,156,18.718347212029173,17.381073671797626,28.962946966295455,89.47684687979924,92.52174295628944,85.47566344595974,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U100,r120/t0/t0_100.cif,156,18.740347725907753,18.168397848306995,27.706090146436004,91.82150010996372,93.27468980092121,85.36605098846013,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U120,r120/t0/t0_120.cif,156,18.722447702081766,18.328570247786722,27.489787618597774,90.3230155390374,93.41999223226793,85.22100236187377,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U140,r120/t0/t0_140.cif,156,18.745582565099344,18.2564232483462,27.565383055124375,89.52464594261437,93.46158150318968,85.28671860560554,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U160,r120/t0/t0_160.cif,156,18.727421136543892,18.196540306393505,27.70154964793205,89.05821132405015,93.74867274538015,85.14849789219322,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U180,r120/t0/t0_180.cif,156,18.719383169105193,18.144531814818095,27.774356115521424,89.15804628361181,93.5008774398219,85.38580295321873,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U200,r120/t0/t0_200.cif,156,18.69265246169053,17.996653108651444,28.02683457444444,89.15901717434504,92.80098259228338,85.29626837420157,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U220,r120/t0/t0_220.cif,156,18.72777527385712,18.040664501973996,27.89788385382196,89.31912342083896,92.71039259022331,85.41143100742659,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U240,r120/t0/t0_240.cif,156,18.741103258191337,18.28133290277219,27.452135682752743,89.54714165284538,92.47210212984275,87.04839899508542,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U260,r120/t0/t0_260.cif,156,18.757958371840687,18.477036440602465,27.184046171281288,89.19592937268693,92.82795346798642,85.81629340743812,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U280,r120/t0/t0_280.cif,156,18.735405344497195,18.183659448300975,27.655840945729828,89.66205746651919,93.1836062939247,85.99162859210782,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U300,r120/t0/t0_300.cif,156,18.678974859469363,17.914166904365956,28.165069019180986,88.89875224161213,92.91452497739583,85.73105020336797,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U320,r120/t0/t0_320.cif,156,18.705818952419175,17.664164495236378,28.525934624459445,87.47026127242138,92.50251691357114,86.04976126517877,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D0_U340,r120/t0/t0_340.cif,156,18.73591786592379,17.46901658818554,28.816339541193628,92.08503096916951,92.4342435937851,85.11735372813307,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U0,r120/t1.2/t1.2_0.cif,156,18.72036652623108,17.988263481885337,27.982002781753913,89.44129996963288,92.57516254923745,85.51959373692476,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U20,r120/t1.2/t1.2_20.cif,156,18.728816473706015,18.01709527584436,27.92342094188746,89.57488409424886,92.57663420807823,85.53100733968763,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U40,r120/t1.2/t1.2_40.cif,156,18.727797019332073,18.115719711228245,27.793316290314696,89.46508051423095,93.03696782750033,85.3118580191266,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U60,r120/t1.2/t1.2_60.cif,156,18.69414174969506,18.10956767143781,27.868854512178544,89.05693005439579,92.87671075336125,84.91403844744298,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U80,r120/t1.2/t1.2_80.cif,156,18.703103082109532,17.969997146055725,28.05102429519292,88.65156123420931,92.71666810108043,85.43033224723317,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U100,r120/t1.2/t1.2_100.cif,156,18.722882750179355,18.66095542470976,26.949367168893403,92.02538273965372,91.96156876288734,86.14022122907527,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U120,r120/t1.2/t1.2_120.cif,156,18.730839990700677,18.28727271614217,27.54986854591404,90.13669692015186,93.76554632800706,85.22623787595437,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U140,r120/t1.2/t1.2_140.cif,156,18.71975834669169,18.458343597441097,27.326570456913167,88.550166371186,94.21753271141272,85.54661552885429,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U160,r120/t1.2/t1.2_160.cif,156,18.716011670736403,18.29422786758234,27.610335895637437,89.66493876533372,94.8624442559447,85.0553966778233,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U180,r120/t1.2/t1.2_180.cif,156,18.714921372950354,18.11158529328726,27.83560474042507,89.87024588884725,93.3740425852227,85.0786420312678,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U200,r120/t1.2/t1.2_200.cif,156,18.697499889300424,18.056168146744472,27.923468963681657,89.24352356279155,92.94179015983113,85.46037417448424,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U220,r120/t1.2/t1.2_220.cif,156,18.716674407667817,18.188936256750317,27.643570423255152,89.70238859193404,92.211162478758,86.27638910720108,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U240,r120/t1.2/t1.2_240.cif,156,18.74660400314975,18.44841120220514,27.179403759610327,88.56533549614126,91.84959955190482,87.64206646883436,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U260,r120/t1.2/t1.2_260.cif,156,18.745044032411275,18.53147538178362,27.121516306263842,88.30311580473561,92.3959281117426,85.88320705104452,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U280,r120/t1.2/t1.2_280.cif,156,18.719998207664926,18.232947127990172,27.58229247315326,88.92684781157472,92.27544355854296,86.16291303698969,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U300,r120/t1.2/t1.2_300.cif,156,18.70157747735283,17.918979201247364,28.13719483313651,89.53796721867145,92.91610882281775,85.2397984845691,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U320,r120/t1.2/t1.2_320.cif,156,18.742964043860713,18.335378886284467,27.366957872789033,90.89784164081998,89.49459229016294,86.30366610126704,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D1.2_U340,r120/t1.2/t1.2_340.cif,156,18.740651410022974,18.315790013796295,27.41844980268297,89.20335505962606,89.80855880520129,85.68248165298506,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U0,r120/t2.4/t2.4_0.cif,156,18.724609061005836,18.025569278001143,27.919760238476574,89.3717535802767,92.63730443269645,85.51676527823486,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U20,r120/t2.4/t2.4_20.cif,156,18.715519430121756,18.065975152133106,27.891164604662595,89.35970092221856,93.10278936266458,85.29895130551398,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U40,r120/t2.4/t2.4_40.cif,156,18.71431273576185,18.05114391926651,27.919947847025732,89.49691928838989,93.06408422122357,85.15093107236227,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U60,r120/t2.4/t2.4_60.cif,156,18.707500672354655,18.229831278759875,27.687007896873066,89.20775659067947,93.91649427200583,85.08783718505505,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U80,r120/t2.4/t2.4_80.cif,156,18.754072934076902,18.34027027430352,27.425582733686678,88.36847800931854,92.49590399641079,85.0223387373063,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U100,r120/t2.4/t2.4_100.cif,156,18.701138817785875,18.053748614684572,27.947636746953584,90.57110425630847,93.43666136257929,85.05748951546147,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U120,r120/t2.4/t2.4_120.cif,156,18.715605447625887,18.06556950812535,27.972528170563546,90.99721775652478,95.26176606452019,85.15143400409467,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U140,r120/t2.4/t2.4_140.cif,156,18.72010695188563,18.15337214293002,27.74935711454982,89.39272146647806,93.40366017433942,85.52656240457364,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U160,r120/t2.4/t2.4_160.cif,156,18.701606903408916,18.08253084763153,27.88850109193083,89.44966034316943,93.21404666271526,85.30522872930042,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U180,r120/t2.4/t2.4_180.cif,156,18.710249334722114,18.183805592395114,27.70649822320191,89.88596014624892,93.08138465491128,85.51263754049201,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U200,r120/t2.4/t2.4_200.cif,156,18.70329083869243,18.105905610416855,27.831541968350315,89.05704510998022,92.85079129753443,85.61698266170409,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U220,r120/t2.4/t2.4_220.cif,156,18.72659851846823,18.298691162129927,27.45817653690964,89.24547208793398,92.07655886123193,86.44278345121793,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U240,r120/t2.4/t2.4_240.cif,156,18.736276098685796,18.65602013174311,27.055184163174953,89.06699957921103,94.98258164396938,85.07337267678568,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U260,r120/t2.4/t2.4_260.cif,156,18.734579636877015,18.439955653892547,27.263613126798013,89.23476750768926,92.65130657802062,85.95021206366944,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U280,r120/t2.4/t2.4_280.cif,156,18.727539353915596,18.11190416701602,27.7799594958389,88.84597685741569,92.8042717850835,85.81933282458498,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U300,r120/t2.4/t2.4_300.cif,156,18.7343124380655,17.849921147019394,28.226599292342197,90.24906243888344,94.02454722775252,85.2661372241171,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L120_D2.4_U320,r120/t2.4/t2.4_320.cif,156,18.78316160247529,18.519309337918497,27.088585063284416,91.72554570503395,93.31223901504677,86.25995546293525,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
