structure_id,relative_cif_path,node_count,edge_count,intralayer_edge_count,interlayer_edge_count,distance_cutoff,has_edges,edge_distance_mean,edge_distance_std,edge_distance_min,edge_distance_max,energy,delta_energy,lower_rotation,displacement,upper_rotation,graph_file
L20_D8.4_U260,r20/t8.4/t8.4_260.cif,156,3674,3506,168,4.5,True,3.0683851134710576,0.9084615722837416,0.9774852572950122,4.494626377732059,-936.13338,0.5064200000000483,20.0,8.4,260.0,L20_D8.4_U260.pkl
L20_D8.4_U280,r20/t8.4/t8.4_280.cif,156,3656,3500,156,4.5,True,3.0645589357744356,0.9069786471136961,0.9771419337398588,4.4993788906095284,-936.22528,0.4145200000000386,20.0,8.4,280.0,L20_D8.4_U280.pkl
L20_D8.4_U300,r20/t8.4/t8.4_300.cif,156,3724,3510,214,4.5,True,3.078976295849476,0.9087914362126018,0.977160538357249,4.49840614928059,-936.3504,0.2894000000000005,20.0,8.4,300.0,L20_D8.4_U300.pkl
L20_D8.4_U320,r20/t8.4/t8.4_320.cif,156,3700,3492,208,4.5,True,3.0688680233060626,0.9028399045798906,0.9771071963462445,4.499786537176585,-936.37531,0.2644900000000234,20.0,8.4,320.0,L20_D8.4_U320.pkl
L20_D8.4_U340,r20/t8.4/t8.4_340.cif,156,3714,3488,226,4.5,True,3.0755031722484567,0.9044855838908231,0.9769813772854004,4.498781845264729,-936.35773,0.2820700000000897,20.0,8.4,340.0,L20_D8.4_U340.pkl
L20_D8.4_U40,r20/t8.4/t8.4_40.cif,156,3562,3506,56,4.5,True,3.0444710833520805,0.9065190347813475,0.9773801822124352,4.4993100657086735,-936.16699,0.4728099999999813,20.0,8.4,40.0,L20_D8.4_U40.pkl
L20_D8.4_U60,r20/t8.4/t8.4_60.cif,156,3608,3498,110,4.5,True,3.0532216657494122,0.9050217303201994,0.9771897375360608,4.4995890486834185,-936.25419,0.3856100000000424,20.0,8.4,60.0,L20_D8.4_U60.pkl
L20_D8.4_U80,r20/t8.4/t8.4_80.cif,156,3634,3508,126,4.5,True,3.0608594322359672,0.9056614916761142,0.9774930375537582,4.496083265443347,-936.23298,0.4068200000000388,20.0,8.4,80.0,L20_D8.4_U80.pkl
L20_D9.6_U0,r20/t9.6/t9.6_0.cif,156,3756,3512,244,4.5,True,3.0922334658283743,0.9151933214119079,0.9772627690359048,4.498296099134182,-936.42419,0.2156100000000833,20.0,9.6,0.0,L20_D9.6_U0.pkl
L20_D9.6_U100,r20/t9.6/t9.6_100.cif,156,3696,3510,186,4.5,True,3.0819611831143066,0.9120646523624958,0.9770122459505173,4.491941634907152,-936.10995,0.5298500000000104,20.0,9.6,100.0,L20_D9.6_U100.pkl
L20_D9.6_U120,r20/t9.6/t9.6_120.cif,156,3674,3500,174,4.5,True,3.0705587764008437,0.9057714279637242,0.9765291371210023,4.498684281816847,-936.17912,0.4606800000000248,20.0,9.6,120.0,L20_D9.6_U120.pkl
L20_D9.6_U140,r20/t9.6/t9.6_140.cif,156,3660,3508,152,4.5,True,3.0739256278768177,0.912313205558486,0.9772161997926692,4.495606117714215,-936.13946,0.5003400000000511,20.0,9.6,140.0,L20_D9.6_U140.pkl
L20_D9.6_U160,r20/t9.6/t9.6_160.cif,156,3610,3502,108,4.5,True,3.0516816003203484,0.907410743926069,0.977401894245512,4.496902556210004,-936.15192,0.4878800000000183,20.0,9.6,160.0,L20_D9.6_U160.pkl
L20_D9.6_U180,r20/t9.6/t9.6_180.cif,156,3600,3500,100,4.5,True,3.0473518299940276,0.9047211346789304,0.9773480311219176,4.499267160863767,-936.16174,0.4780600000000277,20.0,9.6,180.0,L20_D9.6_U180.pkl
L20_D9.6_U20,r20/t9.6/t9.6_20.cif,156,3668,3512,156,4.5,True,3.0671327557366914,0.9092640332852078,0.9771925184883339,4.494321636167767,-936.27317,0.3666299999999864,20.0,9.6,20.0,L20_D9.6_U20.pkl
L20_D9.6_U200,r20/t9.6/t9.6_200.cif,156,3596,3500,96,4.5,True,3.051076364374427,0.9078452555957989,0.9774915287762033,4.496004337935042,-936.09384,0.5459600000000364,20.0,9.6,200.0,L20_D9.6_U200.pkl
L20_D9.6_U220,r20/t9.6/t9.6_220.cif,156,3620,3516,104,4.5,True,3.052908530041427,0.906470334319876,0.9773223901954741,4.498729646930415,-936.05833,0.5814700000000812,20.0,9.6,220.0,L20_D9.6_U220.pkl
L20_D9.6_U240,r20/t9.6/t9.6_240.cif,156,3668,3508,160,4.5,True,3.067817511107892,0.9100126100740011,0.977234449008679,4.498016587370902,-936.10617,0.5336300000000165,20.0,9.6,240.0,L20_D9.6_U240.pkl
L20_D9.6_U260,r20/t9.6/t9.6_260.cif,156,3730,3510,220,4.5,True,3.079604520689526,0.9075584808397102,0.9774640975537449,4.498281503814038,-936.30814,0.3316600000000562,20.0,9.6,260.0,L20_D9.6_U260.pkl
L20_D9.6_U280,r20/t9.6/t9.6_280.cif,156,3650,3504,146,4.5,True,3.0672121337054703,0.9124872378421758,0.9769942714765646,4.498472310943351,-936.19477,0.4450300000000879,20.0,9.6,280.0,L20_D9.6_U280.pkl
L20_D9.6_U300,r20/t9.6/t9.6_300.cif,156,3700,3494,206,4.5,True,3.0770630284796763,0.9112558508134316,0.9767043239922479,4.499822487254011,-936.24801,0.3917900000000145,20.0,9.6,300.0,L20_D9.6_U300.pkl
L20_D9.6_U320,r20/t9.6/t9.6_320.cif,156,3746,3498,248,4.5,True,3.0800272978658887,0.9057432734761864,0.9761850667981392,4.499556491285416,-936.36143,0.2783699999999953,20.0,9.6,320.0,L20_D9.6_U320.pkl
L20_D9.6_U340,r20/t9.6/t9.6_340.cif,156,3766,3510,256,4.5,True,3.0875667012820487,0.9081583475007432,0.976691256393451,4.499765403778093,-936.39758,0.2422200000000884,20.0,9.6,340.0,L20_D9.6_U340.pkl
L20_D9.6_U40,r20/t9.6/t9.6_40.cif,156,3584,3508,76,4.5,True,3.047357700537266,0.9052521838705587,0.9772832720007013,4.496437380539577,-936.18894,0.4508600000000342,20.0,9.6,40.0,L20_D9.6_U40.pkl
L20_D9.6_U60,r20/t9.6/t9.6_60.cif,156,3612,3504,108,4.5,True,3.0514915926655655,0.9040003621604398,0.9773623292921466,4.496898583279543,-936.22223,0.4175700000000688,20.0,9.6,60.0,L20_D9.6_U60.pkl
L20_D9.6_U80,r20/t9.6/t9.6_80.cif,156,3624,3500,124,4.5,True,3.0531832174045967,0.9023888451080482,0.977426252059907,4.491556499575747,-936.24258,0.3972200000000612,20.0,9.6,80.0,L20_D9.6_U80.pkl
L220_D0_U0,r220/t0/t0_0.cif,156,3664,3514,150,4.5,True,3.0700766741428054,0.9131433516297103,0.9766142095235849,4.499867629356989,-936.12844,0.5113600000000815,220.0,0.0,0.0,L220_D0_U0.pkl
L220_D0_U100,r220/t0/t0_100.cif,156,3880,3524,356,4.5,True,3.1059826383759273,0.9083108468525319,0.9776802643592495,4.498717543414481,-936.77483,-0.1350299999999151,220.0,0.0,100.0,L220_D0_U100.pkl
L220_D0_U120,r220/t0/t0_120.cif,156,3922,3510,412,4.5,True,3.110198640609457,0.9061939430688845,0.9772063681702197,4.499353543461556,-936.87513,-0.2353299999999762,220.0,0.0,120.0,L220_D0_U120.pkl
L220_D0_U140,r220/t0/t0_140.cif,156,3794,3502,292,4.5,True,3.0922703654313946,0.9131956322100636,0.9773656653778364,4.498081222872706,-936.45899,0.1808100000000649,220.0,0.0,140.0,L220_D0_U140.pkl
L220_D0_U160,r220/t0/t0_160.cif,156,3716,3506,210,4.5,True,3.0750120272806907,0.9074353043715196,0.9770476846642923,4.498423777604256,-936.33651,0.3032900000000609,220.0,0.0,160.0,L220_D0_U160.pkl
L220_D0_U180,r220/t0/t0_180.cif,156,3724,3518,206,4.5,True,3.0784339423688816,0.9092959293732656,0.97711797142912,4.498948042219062,-936.37143,0.2683700000000044,220.0,0.0,180.0,L220_D0_U180.pkl
L220_D0_U20,r220/t0/t0_20.cif,156,3706,3504,202,4.5,True,3.0719763492376893,0.9080641099936038,0.9772559539725876,4.495028114553933,-936.2189,0.4209000000000742,220.0,0.0,20.0,L220_D0_U20.pkl
L220_D0_U200,r220/t0/t0_200.cif,156,3682,3502,180,4.5,True,3.068313900107358,0.9080370509996165,0.9773929907896205,4.499960117451062,-936.4755,0.1643000000000256,220.0,0.0,200.0,L220_D0_U200.pkl
L220_D0_U220,r220/t0/t0_220.cif,156,3736,3500,236,4.5,True,3.0813473594705396,0.9104226902004193,0.9774656862644985,4.498627546852946,-936.56085,0.0789500000000771,220.0,0.0,220.0,L220_D0_U220.pkl
L220_D0_U240,r220/t0/t0_240.cif,156,3798,3526,272,4.5,True,3.08789702778173,0.9083424960895428,0.9772623383390038,4.49933041358307,-936.65515,-0.0153500000000121,220.0,0.0,240.0,L220_D0_U240.pkl
L220_D0_U260,r220/t0/t0_260.cif,156,3812,3514,298,4.5,True,3.0971595741358287,0.9135550489615332,0.9768876212393377,4.498278123476881,-936.58589,0.0539100000000871,220.0,0.0,260.0,L220_D0_U260.pkl
L220_D0_U280,r220/t0/t0_280.cif,156,3772,3522,250,4.5,True,3.094282638952706,0.9150279809182521,0.9769594485457798,4.499315224596369,-936.42401,0.2157900000000836,220.0,0.0,280.0,L220_D0_U280.pkl
L220_D0_U300,r220/t0/t0_300.cif,156,3818,3506,312,4.5,True,3.0928868778823126,0.9099173352995052,0.9769920529026177,4.498609068881034,-936.59164,0.0481600000000526,220.0,0.0,300.0,L220_D0_U300.pkl
L220_D0_U320,r220/t0/t0_320.cif,156,3888,3468,420,4.5,True,3.097894699029717,0.9044961960787142,0.9770613300679313,4.4988671007000764,-936.84461,-0.2048099999999522,220.0,0.0,320.0,L220_D0_U320.pkl
L220_D0_U340,r220/t0/t0_340.cif,156,3834,3466,368,4.5,True,3.086095296962838,0.9014556660245124,0.9767883168797431,4.496461520059872,-936.70958,-0.0697799999999233,220.0,0.0,340.0,L220_D0_U340.pkl
L220_D0_U40,r220/t0/t0_40.cif,156,3624,3508,116,4.5,True,3.0552740910860106,0.908556360956973,0.977243064810381,4.499376804682625,-936.15312,0.4866800000000921,220.0,0.0,40.0,L220_D0_U40.pkl
L220_D0_U60,r220/t0/t0_60.cif,156,3662,3514,148,4.5,True,3.066004368074034,0.9122128674015106,0.9774442889278477,4.4986473394579685,-936.15421,0.4855900000000019,220.0,0.0,60.0,L220_D0_U60.pkl
L220_D0_U80,r220/t0/t0_80.cif,156,3670,3506,164,4.5,True,3.0700738566515513,0.9125208130345487,0.9774978317601598,4.498789516993946,-936.29415,0.3456500000000915,220.0,0.0,80.0,L220_D0_U80.pkl
L220_D1.2_U0,r220/t1.2/t1.2_0.cif,156,3762,3410,352,4.5,True,3.0930075940851522,0.8983775116150381,0.977130692799743,4.498747411239076,-936.53605,0.1037499999999909,220.0,1.2,0.0,L220_D1.2_U0.pkl
L220_D1.2_U100,r220/t1.2/t1.2_100.cif,156,3792,3448,344,4.5,True,3.108238144950805,0.9049573561985956,0.9774275337413588,4.497565783527982,-936.54694,0.0928600000000869,220.0,1.2,100.0,L220_D1.2_U100.pkl
L220_D1.2_U120,r220/t1.2/t1.2_120.cif,156,3926,3458,468,4.5,True,3.1245025233121564,0.9050947688817023,0.9772876233840497,4.4983838477284595,-936.79866,-0.1588600000000042,220.0,1.2,120.0,L220_D1.2_U120.pkl
L220_D1.2_U140,r220/t1.2/t1.2_140.cif,156,3730,3458,272,4.5,True,3.0960129442984465,0.9095721935517403,0.9773751024949188,4.499492468229627,-936.43566,0.2041400000000521,220.0,1.2,140.0,L220_D1.2_U140.pkl
L220_D1.2_U160,r220/t1.2/t1.2_160.cif,156,3632,3456,176,4.5,True,3.073928888228313,0.9059117611469434,0.9771144047812078,4.496934612657582,-936.28967,0.3501300000000356,220.0,1.2,160.0,L220_D1.2_U160.pkl
L220_D1.2_U180,r220/t1.2/t1.2_180.cif,156,3620,3476,144,4.5,True,3.0724045075158193,0.9093383171860367,0.9770231148814656,4.498838725215384,-936.19475,0.4450500000000374,220.0,1.2,180.0,L220_D1.2_U180.pkl
L220_D1.2_U20,r220/t1.2/t1.2_20.cif,156,3618,3436,182,4.5,True,3.067966814990408,0.9017584359653216,0.9771318593819659,4.49934956969089,-936.27598,0.3638200000000324,220.0,1.2,20.0,L220_D1.2_U20.pkl
L220_D1.2_U200,r220/t1.2/t1.2_200.cif,156,3570,3464,106,4.5,True,3.066002215566695,0.9074759909037754,0.977246586877501,4.499650147512842,-936.22309,0.41671000000008,220.0,1.2,200.0,L220_D1.2_U200.pkl
L220_D1.2_U220,r220/t1.2/t1.2_220.cif,156,3662,3468,194,4.5,True,3.0813209813556233,0.9062056222044049,0.9773956618672844,4.499750917675246,-936.36593,0.273869999999988,220.0,1.2,220.0,L220_D1.2_U220.pkl
L220_D1.2_U240,r220/t1.2/t1.2_240.cif,156,3672,3462,210,4.5,True,3.07647636228956,0.9019112400151237,0.9771703076245071,4.499867039232242,-936.37215,0.2676500000000033,220.0,1.2,240.0,L220_D1.2_U240.pkl
L220_D1.2_U260,r220/t1.2/t1.2_260.cif,156,3704,3468,236,4.5,True,3.0932502124973,0.9114735934705185,0.9772722506832031,4.4983688276296565,-936.38468,0.2551200000000335,220.0,1.2,260.0,L220_D1.2_U260.pkl
L220_D1.2_U280,r220/t1.2/t1.2_280.cif,156,3656,3460,196,4.5,True,3.0833193814343245,0.9088153588433336,0.9772594382323072,4.498920834117355,-936.41991,0.2198900000000776,220.0,1.2,280.0,L220_D1.2_U280.pkl
L220_D1.2_U300,r220/t1.2/t1.2_300.cif,156,3892,3428,464,4.5,True,3.1164728228458203,0.9047777591819772,0.9773011445187275,4.499667549050627,-937.0227,-0.3828999999999496,220.0,1.2,300.0,L220_D1.2_U300.pkl
L220_D1.2_U320,r220/t1.2/t1.2_320.cif,156,3830,3404,426,4.5,True,3.1031051849238134,0.9016248913650222,0.9771465071318173,4.499080287872209,-936.99624,-0.3564399999999068,220.0,1.2,320.0,L220_D1.2_U320.pkl
L220_D1.2_U340,r220/t1.2/t1.2_340.cif,156,3772,3396,376,4.5,True,3.090583699288648,0.8971922264063701,0.9777306889819463,4.499438888591331,-936.78121,-0.1414099999999507,220.0,1.2,340.0,L220_D1.2_U340.pkl
L220_D1.2_U40,r220/t1.2/t1.2_40.cif,156,3602,3450,152,4.5,True,3.068063135760916,0.9053823793886191,0.9771851049684549,4.499642499905952,-936.22207,0.4177300000000059,220.0,1.2,40.0,L220_D1.2_U40.pkl
L220_D1.2_U60,r220/t1.2/t1.2_60.cif,156,3672,3446,226,4.5,True,3.0818396828722685,0.9046947933181365,0.9774488489336741,4.497808073205115,-936.24565,0.3941500000000815,220.0,1.2,60.0,L220_D1.2_U60.pkl
L220_D1.2_U80,r220/t1.2/t1.2_80.cif,156,3664,3444,220,4.5,True,3.087294182499809,0.9089234739980533,0.9774399605138582,4.4996333700993425,-936.2696,0.370200000000068,220.0,1.2,80.0,L220_D1.2_U80.pkl
L220_D2.4_U0,r220/t2.4/t2.4_0.cif,156,3698,3452,246,4.5,True,3.0869510047552553,0.9036294910347654,0.9773277959878696,4.492844219851391,-936.41916,0.220640000000003,220.0,2.4,0.0,L220_D2.4_U0.pkl
L220_D2.4_U100,r220/t2.4/t2.4_100.cif,156,3708,3444,264,4.5,True,3.0892319808075994,0.9102800240114648,0.9772678118317715,4.49970963499643,-936.35338,0.286420000000021,220.0,2.4,100.0,L220_D2.4_U100.pkl
L220_D2.4_U120,r220/t2.4/t2.4_120.cif,156,3900,3464,436,4.5,True,3.119198242905752,0.9084591278569196,0.9760750043112231,4.497876988589732,-936.6215,0.0183000000000674,220.0,2.4,120.0,L220_D2.4_U120.pkl
L220_D2.4_U140,r220/t2.4/t2.4_140.cif,156,3722,3466,256,4.5,True,3.0841336523675653,0.9071734133184146,0.9770517363030278,4.497950414222823,-936.46153,0.1782699999999977,220.0,2.4,140.0,L220_D2.4_U140.pkl
L220_D2.4_U160,r220/t2.4/t2.4_160.cif,156,3634,3458,176,4.5,True,3.0652929801806397,0.9061799584576203,0.9771080421821011,4.499919471654178,-936.28816,0.3516400000000885,220.0,2.4,160.0,L220_D2.4_U160.pkl
L220_D2.4_U180,r220/t2.4/t2.4_180.cif,156,3558,3462,96,4.5,True,3.048601573047907,0.9059348199158596,0.9771015735045095,4.495917576045279,-936.1031,0.5366999999999962,220.0,2.4,180.0,L220_D2.4_U180.pkl
L220_D2.4_U20,r220/t2.4/t2.4_20.cif,156,3656,3464,192,4.5,True,3.0724259400263336,0.9081021095842008,0.9772753925123924,4.495939290575533,-936.29236,0.3474400000000059,220.0,2.4,20.0,L220_D2.4_U20.pkl
L220_D2.4_U200,r220/t2.4/t2.4_200.cif,156,3550,3472,78,4.5,True,3.048911399367277,0.9092309161065969,0.9770558029221244,4.498009431750319,-935.95505,0.6847500000000082,220.0,2.4,200.0,L220_D2.4_U200.pkl
L220_D2.4_U220,r220/t2.4/t2.4_220.cif,156,3568,3472,96,4.5,True,3.048974630772045,0.904581025554495,0.9766377014004295,4.499366512917919,-936.00046,0.6393400000000611,220.0,2.4,220.0,L220_D2.4_U220.pkl
L220_D2.4_U240,r220/t2.4/t2.4_240.cif,156,3792,3468,324,4.5,True,3.1023504836912097,0.9115033606012649,0.976837280053644,4.499161803622616,-936.48437,0.1554300000000239,220.0,2.4,240.0,L220_D2.4_U240.pkl
L220_D2.4_U260,r220/t2.4/t2.4_260.cif,156,3724,3464,260,4.5,True,3.0898072262106813,0.9071745357564767,0.9772946084782265,4.499376663817697,-936.40361,0.2361900000000787,220.0,2.4,260.0,L220_D2.4_U260.pkl
L220_D2.4_U280,r220/t2.4/t2.4_280.cif,156,3710,3464,246,4.5,True,3.0929280440008404,0.9122706181631437,0.9772538283085397,4.49962436581241,-936.42915,0.2106499999999869,220.0,2.4,280.0,L220_D2.4_U280.pkl
L220_D2.4_U300,r220/t2.4/t2.4_300.cif,156,3898,3426,472,4.5,True,3.113691001080174,0.9054441859579541,0.9774946385276541,4.497035915072576,-936.98226,-0.34245999999996,220.0,2.4,300.0,L220_D2.4_U300.pkl
L220_D2.4_U320,r220/t2.4/t2.4_320.cif,156,3860,3420,440,4.5,True,3.102010648792895,0.8998135857211189,0.9775073017650153,4.499876029362761,-936.98232,-0.3425199999999222,220.0,2.4,320.0,L220_D2.4_U320.pkl
L220_D2.4_U340,r220/t2.4/t2.4_340.cif,156,3778,3412,366,4.5,True,3.0934350032155167,0.896381629334796,0.9773958588634658,4.496476647433232,-936.76744,-0.1276399999999284,220.0,2.4,340.0,L220_D2.4_U340.pkl
L220_D2.4_U40,r220/t2.4/t2.4_40.cif,156,3612,3462,150,4.5,True,3.0647460825991097,0.9094925287999696,0.9772962830065233,4.495794001933969,-936.24424,0.3955600000000459,220.0,2.4,40.0,L220_D2.4_U40.pkl
L220_D2.4_U60,r220/t2.4/t2.4_60.cif,156,3700,3458,242,4.5,True,3.0822353819776893,0.9087067525724591,0.9772393655215345,4.498050599294485,-936.26768,0.3721199999999953,220.0,2.4,60.0,L220_D2.4_U60.pkl
L220_D2.4_U80,r220/t2.4/t2.4_80.cif,156,3690,3444,246,4.5,True,3.0799622832509383,0.9063674818814086,0.9775131129152624,4.497887225886482,-936.26145,0.3783500000000686,220.0,2.4,80.0,L220_D2.4_U80.pkl
L220_D3.6_U0,r220/t3.6/t3.6_0.cif,156,3704,3498,206,4.5,True,3.0714651118614476,0.904288250663992,0.9771132254972351,4.489683342046125,-936.3628,0.2770000000000436,220.0,3.6,0.0,L220_D3.6_U0.pkl
L220_D3.6_U100,r220/t3.6/t3.6_100.cif,156,3732,3450,282,4.5,True,3.0868541585486082,0.9059244207491269,0.9772061003962655,4.499032261621237,-936.29748,0.3423200000000861,220.0,3.6,100.0,L220_D3.6_U100.pkl
L220_D3.6_U120,r220/t3.6/t3.6_120.cif,156,3722,3472,250,4.5,True,3.070515570408704,0.8980006398867584,0.9771991329463424,4.498750818418428,-936.51325,0.1265500000000656,220.0,3.6,120.0,L220_D3.6_U120.pkl
L220_D3.6_U140,r220/t3.6/t3.6_140.cif,156,3786,3474,312,4.5,True,3.0878867855909435,0.9018549928170787,0.9773068658717814,4.499121237745265,-936.55964,0.0801600000000917,220.0,3.6,140.0,L220_D3.6_U140.pkl
L220_D3.6_U160,r220/t3.6/t3.6_160.cif,156,3694,3470,224,4.5,True,3.0708047745265863,0.901428868617095,0.97714516271834,4.499413821620368,-936.37636,0.2634400000000596,220.0,3.6,160.0,L220_D3.6_U160.pkl
L220_D3.6_U180,r220/t3.6/t3.6_180.cif,156,3654,3446,208,4.5,True,3.0538735038797347,0.8972590147014993,0.9772129586299491,4.499039195048644,-936.66165,-0.0218499999999721,220.0,3.6,180.0,L220_D3.6_U180.pkl
L220_D3.6_U20,r220/t3.6/t3.6_20.cif,156,3636,3504,132,4.5,True,3.0542773393157217,0.9007744447633724,0.9770551167486807,4.498000663366188,-936.24179,0.3980099999999993,220.0,3.6,20.0,L220_D3.6_U20.pkl
L220_D3.6_U200,r220/t3.6/t3.6_200.cif,156,3644,3478,166,4.5,True,3.058943393743241,0.9035282470473013,0.9776164601619612,4.499797002580378,-936.46707,0.1727300000000013,220.0,3.6,200.0,L220_D3.6_U200.pkl
L220_D3.6_U220,r220/t3.6/t3.6_220.cif,156,3738,3478,260,4.5,True,3.076358114162719,0.9038785098567828,0.9774160663164834,4.4995185682644605,-936.71565,-0.0758499999999458,220.0,3.6,220.0,L220_D3.6_U220.pkl
L220_D3.6_U240,r220/t3.6/t3.6_240.cif,156,3840,3484,356,4.5,True,3.0958172999889286,0.903150655718027,0.9776724460139219,4.499953160809851,-936.91537,-0.2755700000000161,220.0,3.6,240.0,L220_D3.6_U240.pkl
L220_D3.6_U260,r220/t3.6/t3.6_260.cif,156,3958,3462,496,4.5,True,3.118315366985047,0.9016359109073432,0.9775370725155595,4.494930121721824,-937.05918,-0.4193799999999328,220.0,3.6,260.0,L220_D3.6_U260.pkl
L220_D3.6_U280,r220/t3.6/t3.6_280.cif,156,3840,3474,366,4.5,True,3.1062821043389377,0.9077373865657352,0.9764326588907023,4.495516752790756,-936.49341,0.1463899999999967,220.0,3.6,280.0,L220_D3.6_U280.pkl
L220_D3.6_U300,r220/t3.6/t3.6_300.cif,156,3804,3490,314,4.5,True,3.10073255788697,0.9093488600603656,0.9773558903969067,4.499373610224,-936.36524,0.274560000000065,220.0,3.6,300.0,L220_D3.6_U300.pkl
L220_D3.6_U320,r220/t3.6/t3.6_320.cif,156,3806,3512,294,4.5,True,3.086747444420304,0.9016131021463364,0.977278767113653,4.4994430601702,-936.35868,0.2811199999999871,220.0,3.6,320.0,L220_D3.6_U320.pkl
L220_D3.6_U340,r220/t3.6/t3.6_340.cif,156,3766,3510,256,4.5,True,3.0830930026343526,0.9054457988133005,0.9770440666780543,4.497959135923682,-936.31687,0.3229300000000421,220.0,3.6,340.0,L220_D3.6_U340.pkl
L220_D3.6_U40,r220/t3.6/t3.6_40.cif,156,3616,3494,122,4.5,True,3.054313874634857,0.9056961702604002,0.9770096085728084,4.499334737491107,-936.13888,0.5009200000000646,220.0,3.6,40.0,L220_D3.6_U40.pkl
L220_D3.6_U60,r220/t3.6/t3.6_60.cif,156,3600,3482,118,4.5,True,3.051102592009615,0.9053259286221069,0.9770449657190549,4.499701428687476,-936.13517,0.5046300000000201,220.0,3.6,60.0,L220_D3.6_U60.pkl
L220_D3.6_U80,r220/t3.6/t3.6_80.cif,156,3632,3452,180,4.5,True,3.061136441958889,0.9012346415928886,0.9772113435728876,4.498554614977015,-936.03064,0.6091600000000881,220.0,3.6,80.0,L220_D3.6_U80.pkl
L220_D4.8_U0,r220/t4.8/t4.8_0.cif,156,3694,3512,182,4.5,True,3.0684082697694435,0.9065035700161462,0.9769825629026105,4.499368788050935,-936.30596,0.3338400000000092,220.0,4.8,0.0,L220_D4.8_U0.pkl
L220_D4.8_U100,r220/t4.8/t4.8_100.cif,156,3714,3464,250,4.5,True,3.0753136650204476,0.9049120254388398,0.9772564619722723,4.497640795579035,-936.46505,0.1747500000000172,220.0,4.8,100.0,L220_D4.8_U100.pkl
L220_D4.8_U120,r220/t4.8/t4.8_120.cif,156,3686,3476,210,4.5,True,3.0706901209671775,0.9042062851854339,0.9771161812429537,4.499519468009763,-936.41589,0.2239100000000462,220.0,4.8,120.0,L220_D4.8_U120.pkl
L220_D4.8_U140,r220/t4.8/t4.8_140.cif,156,3832,3488,344,4.5,True,3.0983553057978996,0.90235966416559,0.9772285369652345,4.498521780071384,-936.58046,0.0593400000000201,220.0,4.8,140.0,L220_D4.8_U140.pkl
L220_D4.8_U160,r220/t4.8/t4.8_160.cif,156,3746,3464,282,4.5,True,3.070261335942914,0.8971559904200006,0.9774200357831552,4.495698374809279,-936.65601,-0.0162100000000009,220.0,4.8,160.0,L220_D4.8_U160.pkl
L220_D4.8_U180,r220/t4.8/t4.8_180.cif,156,3646,3458,188,4.5,True,3.0546856186451268,0.8993440113151477,0.9775279492874654,4.499516723305262,-936.51723,0.122569999999996,220.0,4.8,180.0,L220_D4.8_U180.pkl
L220_D4.8_U20,r220/t4.8/t4.8_20.cif,156,3616,3498,118,4.5,True,3.0453862915624246,0.8987786860190023,0.9770328404135686,4.499044686533005,-936.24334,0.3964600000000473,220.0,4.8,20.0,L220_D4.8_U20.pkl
L220_D4.8_U200,r220/t4.8/t4.8_200.cif,156,3654,3484,170,4.5,True,3.059845903157989,0.9033925542370319,0.9776219799918778,4.499904266790935,-936.48834,0.1514600000000427,220.0,4.8,200.0,L220_D4.8_U200.pkl
L220_D4.8_U220,r220/t4.8/t4.8_220.cif,156,3726,3476,250,4.5,True,3.075286114114971,0.9041854928497571,0.9775494179175656,4.499061725044334,-936.689,-0.0491999999999279,220.0,4.8,220.0,L220_D4.8_U220.pkl
L220_D4.8_U240,r220/t4.8/t4.8_240.cif,156,3872,3484,388,4.5,True,3.105370900880652,0.9073830537990202,0.9779232309511702,4.498741915303919,-936.82687,-0.1870699999999487,220.0,4.8,240.0,L220_D4.8_U240.pkl
L220_D4.8_U260,r220/t4.8/t4.8_260.cif,156,4012,3484,528,4.5,True,3.129597666907918,0.9056804438739459,0.9778529656629721,4.499753185878182,-936.92758,-0.2877799999999979,220.0,4.8,260.0,L220_D4.8_U260.pkl
L220_D4.8_U280,r220/t4.8/t4.8_280.cif,156,3802,3496,306,4.5,True,3.0968009329269592,0.908041208832599,0.9772983352053574,4.499495888919547,-936.42348,0.216319999999996,220.0,4.8,280.0,L220_D4.8_U280.pkl
L220_D4.8_U300,r220/t4.8/t4.8_300.cif,156,3896,3494,402,4.5,True,3.1149229393185798,0.9070186239067634,0.9772221345109406,4.499649503228072,-936.4193,0.2205000000000154,220.0,4.8,300.0,L220_D4.8_U300.pkl
L220_D4.8_U320,r220/t4.8/t4.8_320.cif,156,3730,3488,242,4.5,True,3.069547298591113,0.8986206630315018,0.9772243245970844,4.498203357996934,-936.34252,0.2972800000000006,220.0,4.8,320.0,L220_D4.8_U320.pkl
L220_D4.8_U340,r220/t4.8/t4.8_340.cif,156,3764,3514,250,4.5,True,3.079614009459752,0.9035903229684312,0.9769900212324248,4.498058764434514,-936.34242,0.2973800000000892,220.0,4.8,340.0,L220_D4.8_U340.pkl
L220_D4.8_U40,r220/t4.8/t4.8_40.cif,156,3582,3496,86,4.5,True,3.0406174098836947,0.9034173215784935,0.9770280670417684,4.496774221673206,-936.12891,0.5108900000000176,220.0,4.8,40.0,L220_D4.8_U40.pkl
L220_D4.8_U60,r220/t4.8/t4.8_60.cif,156,3562,3482,80,4.5,True,3.035177297817201,0.9009939644959322,0.9772030709633973,4.4984315209208106,-936.14641,0.4933900000000903,220.0,4.8,60.0,L220_D4.8_U60.pkl
