structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,tsne_1,tsne_2
L240_D7.2_U20,r240/t7.2/t7.2_20.cif,240.0,7.199999809265137,20.0,-936.0515747070312,0.5882099866867065,-37.50755,61.47551
L240_D7.2_U200,r240/t7.2/t7.2_200.cif,240.0,7.199999809265137,200.0,-936.0210571289062,0.6187599897384644,-42.97526,56.061897
L240_D7.2_U220,r240/t7.2/t7.2_220.cif,240.0,7.199999809265137,220.0,-936.0933227539062,0.5464500188827515,-43.531326,54.489048
L240_D7.2_U240,r240/t7.2/t7.2_240.cif,240.0,7.199999809265137,240.0,-936.16748046875,0.4723399877548218,-42.880116,47.49345
L240_D7.2_U260,r240/t7.2/t7.2_260.cif,240.0,7.199999809265137,260.0,-936.1956176757812,0.4442099928855896,-40.27023,46.284374
L240_D7.2_U280,r240/t7.2/t7.2_280.cif,240.0,7.199999809265137,280.0,-936.156494140625,0.4832800030708313,-28.01048,56.93241
L240_D7.2_U300,r240/t7.2/t7.2_300.cif,240.0,7.199999809265137,300.0,-936.42041015625,0.21940000355243683,49.17403,-6.0142417
L240_D7.2_U320,r240/t7.2/t7.2_320.cif,240.0,7.199999809265137,320.0,-937.0426025390625,-0.40283000469207764,44.0631,-38.874435
L240_D7.2_U340,r240/t7.2/t7.2_340.cif,240.0,7.199999809265137,340.0,-936.87451171875,-0.2347400039434433,43.004997,-39.475483
L240_D7.2_U40,r240/t7.2/t7.2_40.cif,240.0,7.199999809265137,40.0,-936.0550537109375,0.5847200155258179,-34.863136,63.972755
L240_D7.2_U60,r240/t7.2/t7.2_60.cif,240.0,7.199999809265137,60.0,-936.1002197265625,0.5396000146865845,-28.074463,59.222904
L240_D7.2_U80,r240/t7.2/t7.2_80.cif,240.0,7.199999809265137,80.0,-936.1021118164062,0.5376600027084351,-27.120783,58.476036
L240_D8.4_U0,r240/t8.4/t8.4_0.cif,240.0,8.399999618530273,0.0,-936.0306396484375,0.6091700196266174,-38.5702,58.98125
L240_D8.4_U100,r240/t8.4/t8.4_100.cif,240.0,8.399999618530273,100.0,-936.2599487304688,0.3798600137233734,-32.093502,44.534172
L240_D8.4_U120,r240/t8.4/t8.4_120.cif,240.0,8.399999618530273,120.0,-936.9571533203125,-0.3173399865627289,45.033623,-38.430206
L240_D8.4_U140,r240/t8.4/t8.4_140.cif,240.0,8.399999618530273,140.0,-936.1409301757812,0.4988600015640259,-33.40281,51.51654
L240_D8.4_U160,r240/t8.4/t8.4_160.cif,240.0,8.399999618530273,160.0,-936.0958862304688,0.543940007686615,-36.318375,55.747482
L240_D8.4_U180,r240/t8.4/t8.4_180.cif,240.0,8.399999618530273,180.0,-936.0322265625,0.6075900197029114,-40.480442,58.38176
L240_D8.4_U20,r240/t8.4/t8.4_20.cif,240.0,8.399999618530273,20.0,-936.0331420898438,0.6066399812698364,-37.900246,61.518356
L240_D8.4_U200,r240/t8.4/t8.4_200.cif,240.0,8.399999618530273,200.0,-936.0586547851562,0.5811300277709961,-42.90805,55.8036
L240_D8.4_U220,r240/t8.4/t8.4_220.cif,240.0,8.399999618530273,220.0,-936.1043090820312,0.5354999899864197,-43.70216,53.944225
L240_D8.4_U240,r240/t8.4/t8.4_240.cif,240.0,8.399999618530273,240.0,-936.1876831054688,0.45210000872612,-43.188183,47.550823
L240_D8.4_U260,r240/t8.4/t8.4_260.cif,240.0,8.399999618530273,260.0,-936.6397705078125,0.0,-39.72799,46.6484
L240_D8.4_U280,r240/t8.4/t8.4_280.cif,240.0,8.399999618530273,280.0,-936.6397705078125,0.0,-28.396803,56.952312
L240_D8.4_U300,r240/t8.4/t8.4_300.cif,240.0,8.399999618530273,300.0,-936.6397705078125,0.0,-33.35509,45.233765
L240_D8.4_U320,r240/t8.4/t8.4_320.cif,240.0,8.399999618530273,320.0,-936.6397705078125,0.0,-34.123528,49.93398
L240_D8.4_U340,r240/t8.4/t8.4_340.cif,240.0,8.399999618530273,340.0,-936.6397705078125,0.0,-35.045685,50.74371
L240_D8.4_U40,r240/t8.4/t8.4_40.cif,240.0,8.399999618530273,40.0,-936.0497436523438,0.5900700092315674,-35.002815,64.13429
L240_D8.4_U60,r240/t8.4/t8.4_60.cif,240.0,8.399999618530273,60.0,-936.0798950195312,0.5598899722099304,-28.418161,59.195084
L240_D8.4_U80,r240/t8.4/t8.4_80.cif,240.0,8.399999618530273,80.0,-936.0984497070312,0.5413399934768677,-27.634232,58.55046
L240_D9.6_U0,r240/t9.6/t9.6_0.cif,240.0,9.600000381469727,0.0,-936.0078735351562,0.6319500207901001,-38.863735,59.03178
L240_D9.6_U100,r240/t9.6/t9.6_100.cif,240.0,9.600000381469727,100.0,-936.2643432617188,0.37544000148773193,-31.731873,44.40096
L240_D9.6_U120,r240/t9.6/t9.6_120.cif,240.0,9.600000381469727,120.0,-936.2844848632812,0.35534000396728516,-33.564983,43.885464
L240_D9.6_U140,r240/t9.6/t9.6_140.cif,240.0,9.600000381469727,140.0,-936.1619262695312,0.4778499901294708,-33.491524,51.412796
L240_D9.6_U160,r240/t9.6/t9.6_160.cif,240.0,9.600000381469727,160.0,-936.1400146484375,0.4997600018978119,-35.789448,53.332703
L240_D9.6_U180,r240/t9.6/t9.6_180.cif,240.0,9.600000381469727,180.0,-936.0806884765625,0.5590999722480774,-39.86939,58.336723
L240_D9.6_U20,r240/t9.6/t9.6_20.cif,240.0,9.600000381469727,20.0,-936.0293579101562,0.6104699969291687,-37.96287,61.61321
L240_D9.6_U200,r240/t9.6/t9.6_200.cif,240.0,9.600000381469727,200.0,-936.0723266601562,0.5674800276756287,-43.005276,55.27922
L240_D9.6_U220,r240/t9.6/t9.6_220.cif,240.0,9.600000381469727,220.0,-936.1102905273438,0.52947998046875,-43.84718,53.99457
L240_D9.6_U240,r240/t9.6/t9.6_240.cif,240.0,9.600000381469727,240.0,-936.2012939453125,0.43849998712539673,-42.08278,47.406757
L240_D9.6_U260,r240/t9.6/t9.6_260.cif,240.0,9.600000381469727,260.0,-936.2041625976562,0.4356499910354614,-39.75924,46.682316
L240_D9.6_U280,r240/t9.6/t9.6_280.cif,240.0,9.600000381469727,280.0,-936.205078125,0.43470999598503113,-28.607601,56.67074
L240_D9.6_U300,r240/t9.6/t9.6_300.cif,240.0,9.600000381469727,300.0,-936.292236328125,0.34755998849868774,-32.628677,44.98597
L240_D9.6_U320,r240/t9.6/t9.6_320.cif,240.0,9.600000381469727,320.0,-936.2808837890625,0.3589400053024292,-33.044174,46.0885
L240_D9.6_U340,r240/t9.6/t9.6_340.cif,240.0,9.600000381469727,340.0,-936.14208984375,0.49768999218940735,-34.999752,50.60012
L240_D9.6_U40,r240/t9.6/t9.6_40.cif,240.0,9.600000381469727,40.0,-936.0452880859375,0.5945199728012085,-34.992035,64.04972
L240_D9.6_U60,r240/t9.6/t9.6_60.cif,240.0,9.600000381469727,60.0,-936.1082763671875,0.5315200090408325,-28.620262,58.83051
L240_D9.6_U80,r240/t9.6/t9.6_80.cif,240.0,9.600000381469727,80.0,-936.1199340820312,0.5198400020599365,-28.266464,58.30871
L260_D0_U0,r260/t0/t0_0.cif,260.0,0.0,0.0,-936.4676513671875,0.17213000357151031,-4.4075837,-40.135193
L260_D0_U100,r260/t0/t0_100.cif,260.0,0.0,100.0,-936.4083862304688,0.2313999980688095,5.4893026,-52.716972
L260_D0_U120,r260/t0/t0_120.cif,260.0,0.0,120.0,-936.3729858398438,0.2667999863624573,8.553283,-57.76407
L260_D0_U140,r260/t0/t0_140.cif,260.0,0.0,140.0,-936.2593994140625,0.3803899884223938,-11.019315,-41.226078
L260_D0_U160,r260/t0/t0_160.cif,260.0,0.0,160.0,-936.203125,0.43667998909950256,-6.900292,-39.427204
L260_D0_U180,r260/t0/t0_180.cif,260.0,0.0,180.0,-936.2578735351562,0.3819099962711334,-7.3352833,-39.0495
L260_D0_U20,r260/t0/t0_20.cif,260.0,0.0,20.0,-936.168212890625,0.4715900123119354,-32.110405,-34.96873
L260_D0_U200,r260/t0/t0_200.cif,260.0,0.0,200.0,-936.4403686523438,0.19943000376224518,-12.985354,-44.50258
L260_D0_U220,r260/t0/t0_220.cif,260.0,0.0,220.0,-936.5462646484375,0.09352999925613403,-9.798726,-46.980743
L260_D0_U240,r260/t0/t0_240.cif,260.0,0.0,240.0,-936.5186767578125,0.12115000188350677,13.936211,-57.719654
L260_D0_U260,r260/t0/t0_260.cif,260.0,0.0,260.0,-936.4970703125,0.14274999499320984,9.72965,-58.345863
L260_D0_U280,r260/t0/t0_280.cif,260.0,0.0,280.0,-936.673095703125,-0.033309999853372574,17.381681,-53.008877
L260_D0_U300,r260/t0/t0_300.cif,260.0,0.0,300.0,-936.6052856445312,0.03452000021934509,8.336561,-47.764267
L260_D0_U320,r260/t0/t0_320.cif,260.0,0.0,320.0,-936.5105590820312,0.12922999262809753,-2.966795,-39.22111
L260_D0_U340,r260/t0/t0_340.cif,260.0,0.0,340.0,-936.4609985351562,0.1788100004196167,-3.2223492,-38.98831
L260_D0_U40,r260/t0/t0_40.cif,260.0,0.0,40.0,-936.2800903320312,0.35969001054763794,-35.19997,-40.802685
L260_D0_U60,r260/t0/t0_60.cif,260.0,0.0,60.0,-936.4036254882812,0.23617999255657196,-28.33386,-48.3112
L260_D0_U80,r260/t0/t0_80.cif,260.0,0.0,80.0,-936.4991455078125,0.1406800001859665,4.0568137,-57.74423
L260_D1.2_U0,r260/t1.2/t1.2_0.cif,260.0,1.2000000476837158,0.0,-936.2295532226562,0.41023001074790955,-16.305288,-30.08232
L260_D1.2_U100,r260/t1.2/t1.2_100.cif,260.0,1.2000000476837158,100.0,-936.4422607421875,0.1975499987602234,5.711849,-53.19192
L260_D1.2_U120,r260/t1.2/t1.2_120.cif,260.0,1.2000000476837158,120.0,-936.2515258789062,0.38830000162124634,-0.015435998,-24.44015
L260_D1.2_U140,r260/t1.2/t1.2_140.cif,260.0,1.2000000476837158,140.0,-936.2398681640625,0.3999300003051758,-11.193177,-40.908516
L260_D1.2_U160,r260/t1.2/t1.2_160.cif,260.0,1.2000000476837158,160.0,-936.2398071289062,0.40000998973846436,-15.171067,-33.460915
L260_D1.2_U180,r260/t1.2/t1.2_180.cif,260.0,1.2000000476837158,180.0,-936.2882080078125,0.3515700101852417,-15.485135,-34.053886
L260_D1.2_U20,r260/t1.2/t1.2_20.cif,260.0,1.2000000476837158,20.0,-936.1123657226562,0.5274400115013123,-33.44953,-34.671352
L260_D1.2_U200,r260/t1.2/t1.2_200.cif,260.0,1.2000000476837158,200.0,-936.3463134765625,0.29350998997688293,-16.371035,-41.80689
L260_D1.2_U220,r260/t1.2/t1.2_220.cif,260.0,1.2000000476837158,220.0,-936.383056640625,0.25672999024391174,-13.134924,-44.67296
L260_D1.2_U240,r260/t1.2/t1.2_240.cif,260.0,1.2000000476837158,240.0,-936.3701171875,0.269679993391037,12.90988,-57.65424
L260_D1.2_U260,r260/t1.2/t1.2_260.cif,260.0,1.2000000476837158,260.0,-936.3720092773438,0.26778000593185425,8.839029,-64.14122
L260_D1.2_U280,r260/t1.2/t1.2_280.cif,260.0,1.2000000476837158,280.0,-936.637451171875,0.002319999970495701,5.2212,-56.432693
L260_D1.2_U300,r260/t1.2/t1.2_300.cif,260.0,1.2000000476837158,300.0,-936.5486450195312,0.09115999937057495,4.840192,-49.21706
L260_D1.2_U320,r260/t1.2/t1.2_320.cif,260.0,1.2000000476837158,320.0,-936.4973754882812,0.14244000613689423,-3.8956332,-34.668114
L260_D1.2_U340,r260/t1.2/t1.2_340.cif,260.0,1.2000000476837158,340.0,-936.568359375,0.07146000117063522,-5.0720367,-40.19655
L260_D1.2_U40,r260/t1.2/t1.2_40.cif,260.0,1.2000000476837158,40.0,-936.2051391601562,0.43467000126838684,-35.6128,-41.455566
L260_D1.2_U60,r260/t1.2/t1.2_60.cif,260.0,1.2000000476837158,60.0,-936.4473876953125,0.19243000447750092,-28.156033,-48.098175
L260_D1.2_U80,r260/t1.2/t1.2_80.cif,260.0,1.2000000476837158,80.0,-936.52880859375,0.1109900027513504,4.169147,-57.621956
L260_D2.4_U0,r260/t2.4/t2.4_0.cif,260.0,2.4000000953674316,0.0,-936.2380981445312,0.40171998739242554,-16.285944,-30.029778
L260_D2.4_U100,r260/t2.4/t2.4_100.cif,260.0,2.4000000953674316,100.0,-936.4744262695312,0.1653600037097931,6.5563993,-54.539894
L260_D2.4_U120,r260/t2.4/t2.4_120.cif,260.0,2.4000000953674316,120.0,-936.1470947265625,0.4927299916744232,0.041633766,-23.02303
L260_D2.4_U140,r260/t2.4/t2.4_140.cif,260.0,2.4000000953674316,140.0,-936.3333740234375,0.30643999576568604,-11.105875,-40.566826
L260_D2.4_U160,r260/t2.4/t2.4_160.cif,260.0,2.4000000953674316,160.0,-936.357421875,0.282370001077652,-15.317775,-33.10954
L260_D2.4_U180,r260/t2.4/t2.4_180.cif,260.0,2.4000000953674316,180.0,-936.3905029296875,0.24929000437259674,-15.338305,-33.995293
L260_D2.4_U20,r260/t2.4/t2.4_20.cif,260.0,2.4000000953674316,20.0,-936.1755981445312,0.46417999267578125,-31.072815,-33.7594
L260_D2.4_U200,r260/t2.4/t2.4_200.cif,260.0,2.4000000953674316,200.0,-936.3458862304688,0.29388999938964844,-16.391043,-41.58849
L260_D2.4_U220,r260/t2.4/t2.4_220.cif,260.0,2.4000000953674316,220.0,-936.3033447265625,0.3364599943161011,-13.034818,-44.7929
L260_D2.4_U240,r260/t2.4/t2.4_240.cif,260.0,2.4000000953674316,240.0,-936.458251953125,0.18156999349594116,-6.011681,-43.667736
L260_D2.4_U260,r260/t2.4/t2.4_260.cif,260.0,2.4000000953674316,260.0,-936.4640502929688,0.17573000490665436,9.717921,-60.173874
L260_D2.4_U280,r260/t2.4/t2.4_280.cif,260.0,2.4000000953674316,280.0,-936.5752563476562,0.0645499974489212,5.0052223,-56.745884
L260_D2.4_U300,r260/t2.4/t2.4_300.cif,260.0,2.4000000953674316,300.0,-936.4317626953125,0.2080100029706955,4.6719584,-49.174435
L260_D2.4_U320,r260/t2.4/t2.4_320.cif,260.0,2.4000000953674316,320.0,-936.4108276367188,0.22894999384880066,-4.0328126,-34.65895
L260_D2.4_U340,r260/t2.4/t2.4_340.cif,260.0,2.4000000953674316,340.0,-936.2577514648438,0.3820599913597107,-14.501121,-29.695967
L260_D2.4_U40,r260/t2.4/t2.4_40.cif,260.0,2.4000000953674316,40.0,-936.26318359375,0.3765999972820282,-35.64061,-41.304688
L260_D2.4_U60,r260/t2.4/t2.4_60.cif,260.0,2.4000000953674316,60.0,-936.4793701171875,0.16044999659061432,-28.231476,-47.769535
L260_D2.4_U80,r260/t2.4/t2.4_80.cif,260.0,2.4000000953674316,80.0,-936.44189453125,0.19787999987602234,-0.843673,-59.140633
L260_D3.6_U0,r260/t3.6/t3.6_0.cif,260.0,3.5999999046325684,0.0,-936.2466430664062,0.39316999912261963,-6.3261776,-39.085674
L260_D3.6_U100,r260/t3.6/t3.6_100.cif,260.0,3.5999999046325684,100.0,-936.2633056640625,0.37648001313209534,5.4065037,-52.39277
L260_D3.6_U120,r260/t3.6/t3.6_120.cif,260.0,3.5999999046325684,120.0,-936.5126342773438,0.1271599978208542,7.852354,-47.840427
L260_D3.6_U140,r260/t3.6/t3.6_140.cif,260.0,3.5999999046325684,140.0,-936.4952392578125,0.14458000659942627,-10.859584,-39.92396
L260_D3.6_U160,r260/t3.6/t3.6_160.cif,260.0,3.5999999046325684,160.0,-936.456787109375,0.18298999965190887,-16.039724,-31.18688
L260_D3.6_U180,r260/t3.6/t3.6_180.cif,260.0,3.5999999046325684,180.0,-936.2957763671875,0.3440299928188324,-19.077007,-32.3773
L260_D3.6_U20,r260/t3.6/t3.6_20.cif,260.0,3.5999999046325684,20.0,-936.1471557617188,0.49265000224113464,-31.726702,-33.91965
L260_D3.6_U200,r260/t3.6/t3.6_200.cif,260.0,3.5999999046325684,200.0,-936.3314208984375,0.3083699941635132,-16.98073,-40.981583
L260_D3.6_U220,r260/t3.6/t3.6_220.cif,260.0,3.5999999046325684,220.0,-936.7156982421875,-0.07591000199317932,-13.668522,-44.80708
L260_D3.6_U240,r260/t3.6/t3.6_240.cif,260.0,3.5999999046325684,240.0,-936.9896850585938,-0.3499099910259247,15.45649,-58.10242
L260_D3.6_U260,r260/t3.6/t3.6_260.cif,260.0,3.5999999046325684,260.0,-936.409912109375,0.2299100011587143,8.771361,-64.88086
L260_D3.6_U280,r260/t3.6/t3.6_280.cif,260.0,3.5999999046325684,280.0,-936.9476318359375,-0.3078100085258484,33.95036,-51.075974
L260_D3.6_U300,r260/t3.6/t3.6_300.cif,260.0,3.5999999046325684,300.0,-936.789794921875,-0.15000000596046448,30.03687,-52.11733
L260_D3.6_U320,r260/t3.6/t3.6_320.cif,260.0,3.5999999046325684,320.0,-936.1507568359375,0.48903998732566833,-14.502161,-28.578476
L260_D3.6_U340,r260/t3.6/t3.6_340.cif,260.0,3.5999999046325684,340.0,-936.1837768554688,0.456030011177063,-14.863789,-30.290163
L260_D3.6_U40,r260/t3.6/t3.6_40.cif,260.0,3.5999999046325684,40.0,-936.2713012695312,0.3684999942779541,-35.57239,-41.10058
L260_D3.6_U60,r260/t3.6/t3.6_60.cif,260.0,3.5999999046325684,60.0,-936.3902587890625,0.249549999833107,-31.62334,-47.784424
L260_D3.6_U80,r260/t3.6/t3.6_80.cif,260.0,3.5999999046325684,80.0,-936.42578125,0.2139900028705597,-28.47368,-46.85285
L260_D4.8_U0,r260/t4.8/t4.8_0.cif,260.0,4.800000190734863,0.0,-936.2704467773438,0.3693700134754181,-6.3433423,-39.09677
L260_D4.8_U100,r260/t4.8/t4.8_100.cif,260.0,4.800000190734863,100.0,-936.5934448242188,0.046379998326301575,8.760807,-54.376347
L260_D4.8_U120,r260/t4.8/t4.8_120.cif,260.0,4.800000190734863,120.0,-936.8551025390625,-0.21528999507427216,31.220259,-46.95139
L260_D4.8_U140,r260/t4.8/t4.8_140.cif,260.0,4.800000190734863,140.0,-936.8824462890625,-0.2426300048828125,29.657963,-44.91784
L260_D4.8_U160,r260/t4.8/t4.8_160.cif,260.0,4.800000190734863,160.0,-936.476318359375,0.1634799987077713,-15.757184,-31.788101
L260_D4.8_U180,r260/t4.8/t4.8_180.cif,260.0,4.800000190734863,180.0,-936.3700561523438,0.26976001262664795,-16.701157,-30.799612
L260_D4.8_U20,r260/t4.8/t4.8_20.cif,260.0,4.800000190734863,20.0,-936.1505126953125,0.4892899990081787,-31.96986,-33.83984
L260_D4.8_U200,r260/t4.8/t4.8_200.cif,260.0,4.800000190734863,200.0,-936.2991333007812,0.34064000844955444,-17.006826,-40.982964
L260_D4.8_U220,r260/t4.8/t4.8_220.cif,260.0,4.800000190734863,220.0,-936.7318725585938,-0.09210000187158585,-11.029161,-47.899178
L260_D4.8_U240,r260/t4.8/t4.8_240.cif,260.0,4.800000190734863,240.0,-936.8851928710938,-0.24538999795913696,15.677163,-57.45316
L260_D4.8_U260,r260/t4.8/t4.8_260.cif,260.0,4.800000190734863,260.0,-937.0778198242188,-0.4379900097846985,34.81653,-51.551777
L260_D4.8_U280,r260/t4.8/t4.8_280.cif,260.0,4.800000190734863,280.0,-936.8902587890625,-0.2504599988460541,34.382042,-51.22169
L260_D4.8_U300,r260/t4.8/t4.8_300.cif,260.0,4.800000190734863,300.0,-937.052490234375,-0.4127199947834015,34.81001,-50.709053
L260_D4.8_U320,r260/t4.8/t4.8_320.cif,260.0,4.800000190734863,320.0,-936.2808837890625,0.3589000105857849,-3.7478755,-34.374516
L260_D4.8_U340,r260/t4.8/t4.8_340.cif,260.0,4.800000190734863,340.0,-936.1670532226562,0.47277000546455383,-14.875208,-30.235762
L260_D4.8_U40,r260/t4.8/t4.8_40.cif,260.0,4.800000190734863,40.0,-936.204833984375,0.43498000502586365,-36.65662,-41.311237
L260_D4.8_U60,r260/t4.8/t4.8_60.cif,260.0,4.800000190734863,60.0,-936.35546875,0.28435999155044556,-31.865734,-47.807003
L260_D4.8_U80,r260/t4.8/t4.8_80.cif,260.0,4.800000190734863,80.0,-936.3475341796875,0.2922700047492981,-28.789402,-46.74072
L260_D6_U0,r260/t6.0/t6.0_0.cif,260.0,6.0,0.0,-936.273193359375,0.3666200041770935,-6.355778,-39.099163
L260_D6_U100,r260/t6.0/t6.0_100.cif,260.0,6.0,100.0,-936.5966186523438,0.04317000135779381,9.4895315,-53.480774
L260_D6_U120,r260/t6.0/t6.0_120.cif,260.0,6.0,120.0,-936.794677734375,-0.1548900008201599,30.317684,-46.398544
L260_D6_U140,r260/t6.0/t6.0_140.cif,260.0,6.0,140.0,-936.3864135742188,0.2533699870109558,-3.0599062,-33.413418
L260_D6_U160,r260/t6.0/t6.0_160.cif,260.0,6.0,160.0,-936.8429565429688,-0.20313000679016113,30.745636,-45.92673
L260_D6_U180,r260/t6.0/t6.0_180.cif,260.0,6.0,180.0,-936.1790161132812,0.46077999472618103,-20.647146,-31.140247
L260_D6_U20,r260/t6.0/t6.0_20.cif,260.0,6.0,20.0,-936.1654663085938,0.4743100106716156,-32.013077,-33.70755
L260_D6_U200,r260/t6.0/t6.0_200.cif,260.0,6.0,200.0,-936.0928955078125,0.5468900203704834,-18.695427,-42.016758
L260_D6_U220,r260/t6.0/t6.0_220.cif,260.0,6.0,220.0,-936.2808227539062,0.3589699864387512,-12.134414,-46.627293
L260_D6_U240,r260/t6.0/t6.0_240.cif,260.0,6.0,240.0,-936.8158569335938,-0.17607000470161438,31.799892,-49.733
L260_D6_U260,r260/t6.0/t6.0_260.cif,260.0,6.0,260.0,-936.354736328125,0.28505998849868774,8.927539,-65.171104
L260_D6_U280,r260/t6.0/t6.0_280.cif,260.0,6.0,280.0,-936.597900390625,0.04190000146627426,19.607723,-56.628887
L260_D6_U300,r260/t6.0/t6.0_300.cif,260.0,6.0,300.0,-936.4425659179688,0.19721999764442444,8.1302805,-49.426384
L260_D6_U320,r260/t6.0/t6.0_320.cif,260.0,6.0,320.0,-936.3402099609375,0.2996099889278412,-2.7405827,-34.232037
L260_D6_U340,r260/t6.0/t6.0_340.cif,260.0,6.0,340.0,-936.3544921875,0.28532999753952026,-14.374268,-31.226337
L260_D6_U40,r260/t6.0/t6.0_40.cif,260.0,6.0,40.0,-936.2799072265625,0.3599199950695038,-35.977753,-40.755207
L260_D6_U60,r260/t6.0/t6.0_60.cif,260.0,6.0,60.0,-936.3348999023438,0.30491000413894653,-32.24825,-48.20659
L260_D6_U80,r260/t6.0/t6.0_80.cif,260.0,6.0,80.0,-936.3252563476562,0.31453999876976013,-32.27334,-48.800518
L260_D7.2_U0,r260/t7.2/t7.2_0.cif,260.0,7.199999809265137,0.0,-936.4027099609375,0.23705999553203583,-3.0616682,-37.311005
L260_D7.2_U100,r260/t7.2/t7.2_100.cif,260.0,7.199999809265137,100.0,-936.5845947265625,0.05517999827861786,9.519741,-53.29415
L260_D7.2_U120,r260/t7.2/t7.2_120.cif,260.0,7.199999809265137,120.0,-936.4209594726562,0.21886999905109406,-0.5792555,-35.198685
L260_D7.2_U140,r260/t7.2/t7.2_140.cif,260.0,7.199999809265137,140.0,-936.7378540039062,-0.09803000092506409,30.104996,-45.566555
L260_D7.2_U160,r260/t7.2/t7.2_160.cif,260.0,7.199999809265137,160.0,-936.7261352539062,-0.08634000271558762,30.55125,-45.682175
L260_D7.2_U180,r260/t7.2/t7.2_180.cif,260.0,7.199999809265137,180.0,-936.146728515625,0.4930900037288666,-20.93157,-31.149925
L260_D7.2_U20,r260/t7.2/t7.2_20.cif,260.0,7.199999809265137,20.0,-936.160400390625,0.479420006275177,-34.307137,-34.550423
L260_D7.2_U200,r260/t7.2/t7.2_200.cif,260.0,7.199999809265137,200.0,-936.1405029296875,0.4993099868297577,-18.297916,-42.344646
L260_D7.2_U220,r260/t7.2/t7.2_220.cif,260.0,7.199999809265137,220.0,-936.5408325195312,0.09894999861717224,-7.529466,-47.732933
L260_D7.2_U240,r260/t7.2/t7.2_240.cif,260.0,7.199999809265137,240.0,-936.4679565429688,0.17184999585151672,13.634882,-61.132256
L260_D7.2_U260,r260/t7.2/t7.2_260.cif,260.0,7.199999809265137,260.0,-936.5812377929688,0.05858999863266945,15.606324,-63.001446
L260_D7.2_U280,r260/t7.2/t7.2_280.cif,260.0,7.199999809265137,280.0,-936.611083984375,0.02873999997973442,19.460608,-57.72864
L260_D7.2_U300,r260/t7.2/t7.2_300.cif,260.0,7.199999809265137,300.0,-936.4510498046875,0.18875999748706818,8.087671,-49.849934
L260_D7.2_U320,r260/t7.2/t7.2_320.cif,260.0,7.199999809265137,320.0,-936.393798828125,0.24603000283241272,-2.4918408,-34.53287
L260_D7.2_U340,r260/t7.2/t7.2_340.cif,260.0,7.199999809265137,340.0,-936.509521484375,0.13027000427246094,-2.4750602,-36.95727
L260_D7.2_U40,r260/t7.2/t7.2_40.cif,260.0,7.199999809265137,40.0,-936.1453857421875,0.49441999197006226,-37.810265,-41.085716
L260_D7.2_U60,r260/t7.2/t7.2_60.cif,260.0,7.199999809265137,60.0,-936.2877197265625,0.35210999846458435,-32.689125,-48.39668
L260_D7.2_U80,r260/t7.2/t7.2_80.cif,260.0,7.199999809265137,80.0,-936.21875,0.42107000946998596,-33.48921,-48.71023
L260_D8.4_U0,r260/t8.4/t8.4_0.cif,260.0,8.399999618530273,0.0,-936.594482421875,0.04531000182032585,-0.45502323,-40.80373
L260_D8.4_U100,r260/t8.4/t8.4_100.cif,260.0,8.399999618530273,100.0,-936.5132446289062,0.12657999992370605,7.475321,-52.240837
L260_D8.4_U120,r260/t8.4/t8.4_120.cif,260.0,8.399999618530273,120.0,-936.5457153320312,0.09408000111579895,10.777511,-51.710438
L260_D8.4_U140,r260/t8.4/t8.4_140.cif,260.0,8.399999618530273,140.0,-936.3326416015625,0.30713000893592834,-11.274155,-43.635963
L260_D8.4_U160,r260/t8.4/t8.4_160.cif,260.0,8.399999618530273,160.0,-936.1575927734375,0.48217999935150146,-17.438028,-35.161823
L260_D8.4_U180,r260/t8.4/t8.4_180.cif,260.0,8.399999618530273,180.0,-936.1658935546875,0.47391998767852783,-17.867344,-34.404213
L260_D8.4_U20,r260/t8.4/t8.4_20.cif,260.0,8.399999618530273,20.0,-936.1351318359375,0.5046799778938293,-34.749985,-34.411083
L260_D8.4_U200,r260/t8.4/t8.4_200.cif,260.0,8.399999618530273,200.0,-936.4017333984375,0.2380799949169159,-11.790767,-45.31232
L260_D8.4_U220,r260/t8.4/t8.4_220.cif,260.0,8.399999618530273,220.0,-936.6134643554688,0.026329999789595604,-7.658852,-47.97113
L260_D8.4_U240,r260/t8.4/t8.4_240.cif,260.0,8.399999618530273,240.0,-936.53564453125,0.10416000336408615,13.909015,-60.84913
L260_D8.4_U260,r260/t8.4/t8.4_260.cif,260.0,8.399999618530273,260.0,-936.4111328125,0.22864000499248505,12.129196,-63.68854
L260_D8.4_U280,r260/t8.4/t8.4_280.cif,260.0,8.399999618530273,280.0,-936.6435546875,-0.0037499999161809683,19.412066,-58.00429
L260_D8.4_U300,r260/t8.4/t8.4_300.cif,260.0,8.399999618530273,300.0,-936.4940795898438,0.14571000635623932,8.16625,-50.125526
L260_D8.4_U320,r260/t8.4/t8.4_320.cif,260.0,8.399999618530273,320.0,-936.3739013671875,0.2658799886703491,-1.5905707,-35.85997
L260_D8.4_U340,r260/t8.4/t8.4_340.cif,260.0,8.399999618530273,340.0,-936.4523315429688,0.1874600052833557,-2.2812283,-36.70264
L260_D8.4_U40,r260/t8.4/t8.4_40.cif,260.0,8.399999618530273,40.0,-936.2116088867188,0.42816999554634094,-36.169975,-40.056934
