structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,umap_1,umap_2
L240_D6_U260,r240/t6.0/t6.0_260.cif,240.0,6.0,260.0,-936.1577758789062,0.48201000690460205,12.235823,1.184783
L240_D6_U280,r240/t6.0/t6.0_280.cif,240.0,6.0,280.0,-936.1265258789062,0.5132799744606018,13.940997,0.7376919
L240_D6_U300,r240/t6.0/t6.0_300.cif,240.0,6.0,300.0,-936.17919921875,0.4605900049209595,12.507168,1.4662917
L240_D6_U320,r240/t6.0/t6.0_320.cif,240.0,6.0,320.0,-936.2567749023438,0.38304001092910767,12.841423,1.6888846
L240_D6_U340,r240/t6.0/t6.0_340.cif,240.0,6.0,340.0,-936.2442626953125,0.3955399990081787,13.173893,1.7708359
L240_D6_U40,r240/t6.0/t6.0_40.cif,240.0,6.0,40.0,-936.0813598632812,0.5584499835968018,13.622795,2.9533641
L240_D6_U60,r240/t6.0/t6.0_60.cif,240.0,6.0,60.0,-936.1627807617188,0.4770300090312958,13.907264,0.68489796
L240_D6_U80,r240/t6.0/t6.0_80.cif,240.0,6.0,80.0,-936.116943359375,0.5228599905967712,13.909123,0.6794382
L240_D7.2_U0,r240/t7.2/t7.2_0.cif,240.0,7.199999809265137,0.0,-936.0746459960938,0.5651500225067139,13.773996,2.3677857
L240_D7.2_U100,r240/t7.2/t7.2_100.cif,240.0,7.199999809265137,100.0,-936.3032836914062,0.33654001355171204,12.658793,1.6257195
L240_D7.2_U120,r240/t7.2/t7.2_120.cif,240.0,7.199999809265137,120.0,-936.265380859375,0.37439998984336853,12.729216,1.6672026
L240_D7.2_U140,r240/t7.2/t7.2_140.cif,240.0,7.199999809265137,140.0,-936.1185913085938,0.5211899876594543,13.4547415,1.7241267
L240_D7.2_U160,r240/t7.2/t7.2_160.cif,240.0,7.199999809265137,160.0,-936.0429077148438,0.5969200134277344,13.711143,2.112701
L240_D7.2_U180,r240/t7.2/t7.2_180.cif,240.0,7.199999809265137,180.0,-936.0225830078125,0.6172199845314026,13.817216,2.2918243
L240_D7.2_U20,r240/t7.2/t7.2_20.cif,240.0,7.199999809265137,20.0,-936.0515747070312,0.5882099866867065,13.708513,2.6970158
L240_D7.2_U200,r240/t7.2/t7.2_200.cif,240.0,7.199999809265137,200.0,-936.0210571289062,0.6187599897384644,10.904741,0.98425096
L240_D7.2_U220,r240/t7.2/t7.2_220.cif,240.0,7.199999809265137,220.0,-936.0933227539062,0.5464500188827515,10.90971,0.99361515
L240_D7.2_U240,r240/t7.2/t7.2_240.cif,240.0,7.199999809265137,240.0,-936.16748046875,0.4723399877548218,12.166258,1.1006923
L240_D7.2_U260,r240/t7.2/t7.2_260.cif,240.0,7.199999809265137,260.0,-936.1956176757812,0.4442099928855896,12.332381,1.2719511
L240_D7.2_U280,r240/t7.2/t7.2_280.cif,240.0,7.199999809265137,280.0,-936.156494140625,0.4832800030708313,13.913093,0.8070624
L240_D7.2_U300,r240/t7.2/t7.2_300.cif,240.0,7.199999809265137,300.0,-936.42041015625,0.21940000355243683,2.5419936,-1.6027251
L240_D7.2_U320,r240/t7.2/t7.2_320.cif,240.0,7.199999809265137,320.0,-937.0426025390625,-0.40283000469207764,2.1909845,-4.3906097
L240_D7.2_U340,r240/t7.2/t7.2_340.cif,240.0,7.199999809265137,340.0,-936.87451171875,-0.2347400039434433,2.09821,-4.423154
L240_D7.2_U40,r240/t7.2/t7.2_40.cif,240.0,7.199999809265137,40.0,-936.0550537109375,0.5847200155258179,13.649027,2.913678
L240_D7.2_U60,r240/t7.2/t7.2_60.cif,240.0,7.199999809265137,60.0,-936.1002197265625,0.5396000146865845,13.889785,0.6924681
L240_D7.2_U80,r240/t7.2/t7.2_80.cif,240.0,7.199999809265137,80.0,-936.1021118164062,0.5376600027084351,13.922451,0.7119075
L240_D8.4_U0,r240/t8.4/t8.4_0.cif,240.0,8.399999618530273,0.0,-936.0306396484375,0.6091700196266174,13.74831,2.4029062
L240_D8.4_U100,r240/t8.4/t8.4_100.cif,240.0,8.399999618530273,100.0,-936.2599487304688,0.3798600137233734,12.752079,1.6818383
L240_D8.4_U120,r240/t8.4/t8.4_120.cif,240.0,8.399999618530273,120.0,-936.9571533203125,-0.3173399865627289,2.3972998,-4.3030367
L240_D8.4_U140,r240/t8.4/t8.4_140.cif,240.0,8.399999618530273,140.0,-936.1409301757812,0.4988600015640259,13.4310055,1.7595484
L240_D8.4_U160,r240/t8.4/t8.4_160.cif,240.0,8.399999618530273,160.0,-936.0958862304688,0.543940007686615,13.729346,2.0766368
L240_D8.4_U180,r240/t8.4/t8.4_180.cif,240.0,8.399999618530273,180.0,-936.0322265625,0.6075900197029114,13.812705,2.316216
L240_D8.4_U20,r240/t8.4/t8.4_20.cif,240.0,8.399999618530273,20.0,-936.0331420898438,0.6066399812698364,13.729039,2.6346035
L240_D8.4_U200,r240/t8.4/t8.4_200.cif,240.0,8.399999618530273,200.0,-936.0586547851562,0.5811300277709961,10.89589,0.98994046
L240_D8.4_U220,r240/t8.4/t8.4_220.cif,240.0,8.399999618530273,220.0,-936.1043090820312,0.5354999899864197,10.9071455,0.9996073
L240_D8.4_U240,r240/t8.4/t8.4_240.cif,240.0,8.399999618530273,240.0,-936.1876831054688,0.45210000872612,12.136393,1.1035354
L240_D8.4_U260,r240/t8.4/t8.4_260.cif,240.0,8.399999618530273,260.0,-936.6397705078125,0.0,12.35362,1.28203
L240_D8.4_U280,r240/t8.4/t8.4_280.cif,240.0,8.399999618530273,280.0,-936.6397705078125,0.0,13.910187,0.818509
L240_D8.4_U300,r240/t8.4/t8.4_300.cif,240.0,8.399999618530273,300.0,-936.6397705078125,0.0,12.687436,1.5895107
L240_D8.4_U320,r240/t8.4/t8.4_320.cif,240.0,8.399999618530273,320.0,-936.6397705078125,0.0,13.159873,1.773427
L240_D8.4_U340,r240/t8.4/t8.4_340.cif,240.0,8.399999618530273,340.0,-936.6397705078125,0.0,13.31839,1.8372018
L240_D8.4_U40,r240/t8.4/t8.4_40.cif,240.0,8.399999618530273,40.0,-936.0497436523438,0.5900700092315674,13.631844,2.9382393
L240_D8.4_U60,r240/t8.4/t8.4_60.cif,240.0,8.399999618530273,60.0,-936.0798950195312,0.5598899722099304,13.918923,0.7215189
L240_D8.4_U80,r240/t8.4/t8.4_80.cif,240.0,8.399999618530273,80.0,-936.0984497070312,0.5413399934768677,13.926126,0.7211741
L240_D9.6_U0,r240/t9.6/t9.6_0.cif,240.0,9.600000381469727,0.0,-936.0078735351562,0.6319500207901001,13.761024,2.4142911
L240_D9.6_U100,r240/t9.6/t9.6_100.cif,240.0,9.600000381469727,100.0,-936.2643432617188,0.37544000148773193,12.761831,1.7123928
L240_D9.6_U120,r240/t9.6/t9.6_120.cif,240.0,9.600000381469727,120.0,-936.2844848632812,0.35534000396728516,12.719145,1.6582348
L240_D9.6_U140,r240/t9.6/t9.6_140.cif,240.0,9.600000381469727,140.0,-936.1619262695312,0.4778499901294708,13.388456,1.7571324
L240_D9.6_U160,r240/t9.6/t9.6_160.cif,240.0,9.600000381469727,160.0,-936.1400146484375,0.4997600018978119,13.624288,2.0035412
L240_D9.6_U180,r240/t9.6/t9.6_180.cif,240.0,9.600000381469727,180.0,-936.0806884765625,0.5590999722480774,13.834034,2.2986035
L240_D9.6_U20,r240/t9.6/t9.6_20.cif,240.0,9.600000381469727,20.0,-936.0293579101562,0.6104699969291687,13.723449,2.655736
L240_D9.6_U200,r240/t9.6/t9.6_200.cif,240.0,9.600000381469727,200.0,-936.0723266601562,0.5674800276756287,10.902435,0.9853502
L240_D9.6_U220,r240/t9.6/t9.6_220.cif,240.0,9.600000381469727,220.0,-936.1102905273438,0.52947998046875,10.907354,0.9981443
L240_D9.6_U240,r240/t9.6/t9.6_240.cif,240.0,9.600000381469727,240.0,-936.2012939453125,0.43849998712539673,12.167766,1.1249049
L240_D9.6_U260,r240/t9.6/t9.6_260.cif,240.0,9.600000381469727,260.0,-936.2041625976562,0.4356499910354614,12.312218,1.238256
L240_D9.6_U280,r240/t9.6/t9.6_280.cif,240.0,9.600000381469727,280.0,-936.205078125,0.43470999598503113,13.887055,0.8513012
L240_D9.6_U300,r240/t9.6/t9.6_300.cif,240.0,9.600000381469727,300.0,-936.292236328125,0.34755998849868774,12.755142,1.6817051
L240_D9.6_U320,r240/t9.6/t9.6_320.cif,240.0,9.600000381469727,320.0,-936.2808837890625,0.3589400053024292,12.810095,1.6966746
L240_D9.6_U340,r240/t9.6/t9.6_340.cif,240.0,9.600000381469727,340.0,-936.14208984375,0.49768999218940735,13.240066,1.8043181
L240_D9.6_U40,r240/t9.6/t9.6_40.cif,240.0,9.600000381469727,40.0,-936.0452880859375,0.5945199728012085,13.630455,2.9347074
L240_D9.6_U60,r240/t9.6/t9.6_60.cif,240.0,9.600000381469727,60.0,-936.1082763671875,0.5315200090408325,13.915897,0.73239136
L240_D9.6_U80,r240/t9.6/t9.6_80.cif,240.0,9.600000381469727,80.0,-936.1199340820312,0.5198400020599365,13.923841,0.7275945
L260_D0_U0,r260/t0/t0_0.cif,260.0,0.0,0.0,-936.4676513671875,0.17213000357151031,-1.8617408,1.1204458
L260_D0_U100,r260/t0/t0_100.cif,260.0,0.0,100.0,-936.4083862304688,0.2313999980688095,-4.349816,0.76203316
L260_D0_U120,r260/t0/t0_120.cif,260.0,0.0,120.0,-936.3729858398438,0.2667999863624573,-4.8795424,0.3633176
L260_D0_U140,r260/t0/t0_140.cif,260.0,0.0,140.0,-936.2593994140625,0.3803899884223938,-2.2113526,1.7020569
L260_D0_U160,r260/t0/t0_160.cif,260.0,0.0,160.0,-936.203125,0.43667998909950256,-1.8104867,1.0805545
L260_D0_U180,r260/t0/t0_180.cif,260.0,0.0,180.0,-936.2578735351562,0.3819099962711334,-1.7826126,1.2088225
L260_D0_U20,r260/t0/t0_20.cif,260.0,0.0,20.0,-936.168212890625,0.4715900123119354,-3.73623,3.9395237
L260_D0_U200,r260/t0/t0_200.cif,260.0,0.0,200.0,-936.4403686523438,0.19943000376224518,-2.9020379,1.8167353
L260_D0_U220,r260/t0/t0_220.cif,260.0,0.0,220.0,-936.5462646484375,0.09352999925613403,-2.86957,1.5852271
L260_D0_U240,r260/t0/t0_240.cif,260.0,0.0,240.0,-936.5186767578125,0.12115000188350677,-5.1332426,-0.43832117
L260_D0_U260,r260/t0/t0_260.cif,260.0,0.0,260.0,-936.4970703125,0.14274999499320984,-4.973989,-0.01523433
L260_D0_U280,r260/t0/t0_280.cif,260.0,0.0,280.0,-936.673095703125,-0.033309999853372574,-4.3959575,-0.5110724
L260_D0_U300,r260/t0/t0_300.cif,260.0,0.0,300.0,-936.6052856445312,0.03452000021934509,-4.098851,0.5256941
L260_D0_U320,r260/t0/t0_320.cif,260.0,0.0,320.0,-936.5105590820312,0.12922999262809753,-3.7881353,0.79245657
L260_D0_U340,r260/t0/t0_340.cif,260.0,0.0,340.0,-936.4609985351562,0.1788100004196167,-1.9924374,1.3648626
L260_D0_U40,r260/t0/t0_40.cif,260.0,0.0,40.0,-936.2800903320312,0.35969001054763794,-4.3886547,3.7597096
L260_D0_U60,r260/t0/t0_60.cif,260.0,0.0,60.0,-936.4036254882812,0.23617999255657196,-4.91792,2.0765345
L260_D0_U80,r260/t0/t0_80.cif,260.0,0.0,80.0,-936.4991455078125,0.1406800001859665,-4.7134056,1.1537112
L260_D1.2_U0,r260/t1.2/t1.2_0.cif,260.0,1.2000000476837158,0.0,-936.2295532226562,0.41023001074790955,-1.5649694,2.354381
L260_D1.2_U100,r260/t1.2/t1.2_100.cif,260.0,1.2000000476837158,100.0,-936.4422607421875,0.1975499987602234,-4.470618,0.6983853
L260_D1.2_U120,r260/t1.2/t1.2_120.cif,260.0,1.2000000476837158,120.0,-936.2515258789062,0.38830000162124634,-0.062239747,1.8255104
L260_D1.2_U140,r260/t1.2/t1.2_140.cif,260.0,1.2000000476837158,140.0,-936.2398681640625,0.3999300003051758,-2.0564497,1.8126963
L260_D1.2_U160,r260/t1.2/t1.2_160.cif,260.0,1.2000000476837158,160.0,-936.2398071289062,0.40000998973846436,-1.3552269,1.664223
L260_D1.2_U180,r260/t1.2/t1.2_180.cif,260.0,1.2000000476837158,180.0,-936.2882080078125,0.3515700101852417,-1.3953996,1.6921438
L260_D1.2_U20,r260/t1.2/t1.2_20.cif,260.0,1.2000000476837158,20.0,-936.1123657226562,0.5274400115013123,-3.801918,3.9868093
L260_D1.2_U200,r260/t1.2/t1.2_200.cif,260.0,1.2000000476837158,200.0,-936.3463134765625,0.29350998997688293,-2.8393514,2.290255
L260_D1.2_U220,r260/t1.2/t1.2_220.cif,260.0,1.2000000476837158,220.0,-936.383056640625,0.25672999024391174,-2.9203782,1.8027471
L260_D1.2_U240,r260/t1.2/t1.2_240.cif,260.0,1.2000000476837158,240.0,-936.3701171875,0.269679993391037,-5.2778816,-0.3200454
L260_D1.2_U260,r260/t1.2/t1.2_260.cif,260.0,1.2000000476837158,260.0,-936.3720092773438,0.26778000593185425,-5.0920506,0.2755919
L260_D1.2_U280,r260/t1.2/t1.2_280.cif,260.0,1.2000000476837158,280.0,-936.637451171875,0.002319999970495701,-4.637257,0.828312
L260_D1.2_U300,r260/t1.2/t1.2_300.cif,260.0,1.2000000476837158,300.0,-936.5486450195312,0.09115999937057495,-3.9364276,0.74836993
L260_D1.2_U320,r260/t1.2/t1.2_320.cif,260.0,1.2000000476837158,320.0,-936.4973754882812,0.14244000613689423,-1.9934155,1.5818888
L260_D1.2_U340,r260/t1.2/t1.2_340.cif,260.0,1.2000000476837158,340.0,-936.568359375,0.07146000117063522,-1.8826569,1.1331394
L260_D1.2_U40,r260/t1.2/t1.2_40.cif,260.0,1.2000000476837158,40.0,-936.2051391601562,0.43467000126838684,-4.3883777,3.7558458
L260_D1.2_U60,r260/t1.2/t1.2_60.cif,260.0,1.2000000476837158,60.0,-936.4473876953125,0.19243000447750092,-4.8734245,1.9297556
L260_D1.2_U80,r260/t1.2/t1.2_80.cif,260.0,1.2000000476837158,80.0,-936.52880859375,0.1109900027513504,-4.7172923,1.1433673
L260_D2.4_U0,r260/t2.4/t2.4_0.cif,260.0,2.4000000953674316,0.0,-936.2380981445312,0.40171998739242554,-1.5574204,2.234498
L260_D2.4_U100,r260/t2.4/t2.4_100.cif,260.0,2.4000000953674316,100.0,-936.4744262695312,0.1653600037097931,-4.510565,0.568022
L260_D2.4_U120,r260/t2.4/t2.4_120.cif,260.0,2.4000000953674316,120.0,-936.1470947265625,0.4927299916744232,0.008752626,2.0142417
L260_D2.4_U140,r260/t2.4/t2.4_140.cif,260.0,2.4000000953674316,140.0,-936.3333740234375,0.30643999576568604,-2.0528255,1.8466433
L260_D2.4_U160,r260/t2.4/t2.4_160.cif,260.0,2.4000000953674316,160.0,-936.357421875,0.282370001077652,-1.3871753,1.8859093
L260_D2.4_U180,r260/t2.4/t2.4_180.cif,260.0,2.4000000953674316,180.0,-936.3905029296875,0.24929000437259674,-1.4155564,1.7056386
L260_D2.4_U20,r260/t2.4/t2.4_20.cif,260.0,2.4000000953674316,20.0,-936.1755981445312,0.46417999267578125,-3.7807958,3.9065492
L260_D2.4_U200,r260/t2.4/t2.4_200.cif,260.0,2.4000000953674316,200.0,-936.3458862304688,0.29388999938964844,-2.8399458,2.3079617
L260_D2.4_U220,r260/t2.4/t2.4_220.cif,260.0,2.4000000953674316,220.0,-936.3033447265625,0.3364599943161011,-2.8813763,1.7724462
L260_D2.4_U240,r260/t2.4/t2.4_240.cif,260.0,2.4000000953674316,240.0,-936.458251953125,0.18156999349594116,-2.3196554,1.6433413
L260_D2.4_U260,r260/t2.4/t2.4_260.cif,260.0,2.4000000953674316,260.0,-936.4640502929688,0.17573000490665436,-5.0034256,0.07268634
L260_D2.4_U280,r260/t2.4/t2.4_280.cif,260.0,2.4000000953674316,280.0,-936.5752563476562,0.0645499974489212,-4.657005,0.84211016
L260_D2.4_U300,r260/t2.4/t2.4_300.cif,260.0,2.4000000953674316,300.0,-936.4317626953125,0.2080100029706955,-3.8388834,0.86684036
L260_D2.4_U320,r260/t2.4/t2.4_320.cif,260.0,2.4000000953674316,320.0,-936.4108276367188,0.22894999384880066,-1.9877924,1.6067061
L260_D2.4_U340,r260/t2.4/t2.4_340.cif,260.0,2.4000000953674316,340.0,-936.2577514648438,0.3820599913597107,-1.5374519,2.1716719
L260_D2.4_U40,r260/t2.4/t2.4_40.cif,260.0,2.4000000953674316,40.0,-936.26318359375,0.3765999972820282,-4.427159,3.7150006
L260_D2.4_U60,r260/t2.4/t2.4_60.cif,260.0,2.4000000953674316,60.0,-936.4793701171875,0.16044999659061432,-4.8769736,1.9494308
L260_D2.4_U80,r260/t2.4/t2.4_80.cif,260.0,2.4000000953674316,80.0,-936.44189453125,0.19787999987602234,-4.8011794,1.6573172
L260_D3.6_U0,r260/t3.6/t3.6_0.cif,260.0,3.5999999046325684,0.0,-936.2466430664062,0.39316999912261963,-1.8102999,1.1310467
L260_D3.6_U100,r260/t3.6/t3.6_100.cif,260.0,3.5999999046325684,100.0,-936.2633056640625,0.37648001313209534,-4.3161345,0.72813433
L260_D3.6_U120,r260/t3.6/t3.6_120.cif,260.0,3.5999999046325684,120.0,-936.5126342773438,0.1271599978208542,-4.0695367,0.60423833
L260_D3.6_U140,r260/t3.6/t3.6_140.cif,260.0,3.5999999046325684,140.0,-936.4952392578125,0.14458000659942627,-1.9150424,1.8565425
L260_D3.6_U160,r260/t3.6/t3.6_160.cif,260.0,3.5999999046325684,160.0,-936.456787109375,0.18298999965190887,-1.5254346,2.2100468
L260_D3.6_U180,r260/t3.6/t3.6_180.cif,260.0,3.5999999046325684,180.0,-936.2957763671875,0.3440299928188324,-1.5236038,2.8727982
L260_D3.6_U20,r260/t3.6/t3.6_20.cif,260.0,3.5999999046325684,20.0,-936.1471557617188,0.49265000224113464,-3.771057,3.911891
L260_D3.6_U200,r260/t3.6/t3.6_200.cif,260.0,3.5999999046325684,200.0,-936.3314208984375,0.3083699941635132,-2.823851,2.3051722
L260_D3.6_U220,r260/t3.6/t3.6_220.cif,260.0,3.5999999046325684,220.0,-936.7156982421875,-0.07591000199317932,-2.8614967,1.9179685
L260_D3.6_U240,r260/t3.6/t3.6_240.cif,260.0,3.5999999046325684,240.0,-936.9896850585938,-0.3499099910259247,-5.012915,-0.5396162
L260_D3.6_U260,r260/t3.6/t3.6_260.cif,260.0,3.5999999046325684,260.0,-936.409912109375,0.2299100011587143,-5.0766163,0.28598952
L260_D3.6_U280,r260/t3.6/t3.6_280.cif,260.0,3.5999999046325684,280.0,-936.9476318359375,-0.3078100085258484,-4.2450504,-1.1598376
L260_D3.6_U300,r260/t3.6/t3.6_300.cif,260.0,3.5999999046325684,300.0,-936.789794921875,-0.15000000596046448,-4.265205,-0.9892821
L260_D3.6_U320,r260/t3.6/t3.6_320.cif,260.0,3.5999999046325684,320.0,-936.1507568359375,0.48903998732566833,-1.190254,2.4845154
L260_D3.6_U340,r260/t3.6/t3.6_340.cif,260.0,3.5999999046325684,340.0,-936.1837768554688,0.456030011177063,-1.5105628,2.2075472
L260_D3.6_U40,r260/t3.6/t3.6_40.cif,260.0,3.5999999046325684,40.0,-936.2713012695312,0.3684999942779541,-4.412063,3.746817
L260_D3.6_U60,r260/t3.6/t3.6_60.cif,260.0,3.5999999046325684,60.0,-936.3902587890625,0.249549999833107,-4.9629087,2.699912
L260_D3.6_U80,r260/t3.6/t3.6_80.cif,260.0,3.5999999046325684,80.0,-936.42578125,0.2139900028705597,-4.806728,1.7446996
L260_D4.8_U0,r260/t4.8/t4.8_0.cif,260.0,4.800000190734863,0.0,-936.2704467773438,0.3693700134754181,-1.8219475,1.1551104
L260_D4.8_U100,r260/t4.8/t4.8_100.cif,260.0,4.800000190734863,100.0,-936.5934448242188,0.046379998326301575,-4.430033,0.4873384
L260_D4.8_U120,r260/t4.8/t4.8_120.cif,260.0,4.800000190734863,120.0,-936.8551025390625,-0.21528999507427216,-4.110438,-1.4914005
L260_D4.8_U140,r260/t4.8/t4.8_140.cif,260.0,4.800000190734863,140.0,-936.8824462890625,-0.2426300048828125,-3.9247677,-1.6214011
L260_D4.8_U160,r260/t4.8/t4.8_160.cif,260.0,4.800000190734863,160.0,-936.476318359375,0.1634799987077713,-1.6576376,1.9598213
L260_D4.8_U180,r260/t4.8/t4.8_180.cif,260.0,4.800000190734863,180.0,-936.3700561523438,0.26976001262664795,-1.5320961,2.4213617
L260_D4.8_U20,r260/t4.8/t4.8_20.cif,260.0,4.800000190734863,20.0,-936.1505126953125,0.4892899990081787,-3.7843869,3.9460974
L260_D4.8_U200,r260/t4.8/t4.8_200.cif,260.0,4.800000190734863,200.0,-936.2991333007812,0.34064000844955444,-2.793176,2.3495796
L260_D4.8_U220,r260/t4.8/t4.8_220.cif,260.0,4.800000190734863,220.0,-936.7318725585938,-0.09210000187158585,-2.7946744,1.6903213
L260_D4.8_U240,r260/t4.8/t4.8_240.cif,260.0,4.800000190734863,240.0,-936.8851928710938,-0.24538999795913696,-4.884381,-0.67026037
L260_D4.8_U260,r260/t4.8/t4.8_260.cif,260.0,4.800000190734863,260.0,-937.0778198242188,-0.4379900097846985,-4.326092,-1.1140602
L260_D4.8_U280,r260/t4.8/t4.8_280.cif,260.0,4.800000190734863,280.0,-936.8902587890625,-0.2504599988460541,-4.2999525,-1.1473686
L260_D4.8_U300,r260/t4.8/t4.8_300.cif,260.0,4.800000190734863,300.0,-937.052490234375,-0.4127199947834015,-4.190737,-1.2867199
L260_D4.8_U320,r260/t4.8/t4.8_320.cif,260.0,4.800000190734863,320.0,-936.2808837890625,0.3589000105857849,-1.8924845,1.6814448
L260_D4.8_U340,r260/t4.8/t4.8_340.cif,260.0,4.800000190734863,340.0,-936.1670532226562,0.47277000546455383,-1.565892,2.1978662
L260_D4.8_U40,r260/t4.8/t4.8_40.cif,260.0,4.800000190734863,40.0,-936.204833984375,0.43498000502586365,-4.39902,3.7797968
L260_D4.8_U60,r260/t4.8/t4.8_60.cif,260.0,4.800000190734863,60.0,-936.35546875,0.28435999155044556,-4.979136,2.7441268
L260_D4.8_U80,r260/t4.8/t4.8_80.cif,260.0,4.800000190734863,80.0,-936.3475341796875,0.2922700047492981,-4.818545,1.901207
L260_D6_U0,r260/t6.0/t6.0_0.cif,260.0,6.0,0.0,-936.273193359375,0.3666200041770935,-1.8663473,1.1408062
L260_D6_U100,r260/t6.0/t6.0_100.cif,260.0,6.0,100.0,-936.5966186523438,0.04317000135779381,-4.3463383,0.5451477
L260_D6_U120,r260/t6.0/t6.0_120.cif,260.0,6.0,120.0,-936.794677734375,-0.1548900008201599,-4.0524397,-1.518747
L260_D6_U140,r260/t6.0/t6.0_140.cif,260.0,6.0,140.0,-936.3864135742188,0.2533699870109558,-1.9097605,1.7474607
L260_D6_U160,r260/t6.0/t6.0_160.cif,260.0,6.0,160.0,-936.8429565429688,-0.20313000679016113,-3.9964473,-1.5579711
L260_D6_U180,r260/t6.0/t6.0_180.cif,260.0,6.0,180.0,-936.1790161132812,0.46077999472618103,-1.43401,3.057145
L260_D6_U20,r260/t6.0/t6.0_20.cif,260.0,6.0,20.0,-936.1654663085938,0.4743100106716156,-3.7416902,3.9071715
L260_D6_U200,r260/t6.0/t6.0_200.cif,260.0,6.0,200.0,-936.0928955078125,0.5468900203704834,-2.780851,2.3977838
L260_D6_U220,r260/t6.0/t6.0_220.cif,260.0,6.0,220.0,-936.2808227539062,0.3589699864387512,-2.8680608,1.8584192
L260_D6_U240,r260/t6.0/t6.0_240.cif,260.0,6.0,240.0,-936.8158569335938,-0.17607000470161438,-4.468469,-1.045056
L260_D6_U260,r260/t6.0/t6.0_260.cif,260.0,6.0,260.0,-936.354736328125,0.28505998849868774,-5.110426,0.229579
L260_D6_U280,r260/t6.0/t6.0_280.cif,260.0,6.0,280.0,-936.597900390625,0.04190000146627426,-4.4671035,-0.36333326
L260_D6_U300,r260/t6.0/t6.0_300.cif,260.0,6.0,300.0,-936.4425659179688,0.19721999764442444,-4.0911603,0.5567654
L260_D6_U320,r260/t6.0/t6.0_320.cif,260.0,6.0,320.0,-936.3402099609375,0.2996099889278412,-1.8862429,1.6800187
L260_D6_U340,r260/t6.0/t6.0_340.cif,260.0,6.0,340.0,-936.3544921875,0.28532999753952026,-1.6858324,1.795228
L260_D6_U40,r260/t6.0/t6.0_40.cif,260.0,6.0,40.0,-936.2799072265625,0.3599199950695038,-4.4091716,3.757426
L260_D6_U60,r260/t6.0/t6.0_60.cif,260.0,6.0,60.0,-936.3348999023438,0.30491000413894653,-4.994349,2.7628844
L260_D6_U80,r260/t6.0/t6.0_80.cif,260.0,6.0,80.0,-936.3252563476562,0.31453999876976013,-4.946835,2.8051033
L260_D7.2_U0,r260/t7.2/t7.2_0.cif,260.0,7.199999809265137,0.0,-936.4027099609375,0.23705999553203583,-1.7092847,1.7253008
L260_D7.2_U100,r260/t7.2/t7.2_100.cif,260.0,7.199999809265137,100.0,-936.5845947265625,0.05517999827861786,-4.3623066,0.49328512
L260_D7.2_U120,r260/t7.2/t7.2_120.cif,260.0,7.199999809265137,120.0,-936.4209594726562,0.21886999905109406,-2.2217927,1.3569834
L260_D7.2_U140,r260/t7.2/t7.2_140.cif,260.0,7.199999809265137,140.0,-936.7378540039062,-0.09803000092506409,-3.995354,-1.5966547
L260_D7.2_U160,r260/t7.2/t7.2_160.cif,260.0,7.199999809265137,160.0,-936.7261352539062,-0.08634000271558762,-3.9519057,-1.60769
L260_D7.2_U180,r260/t7.2/t7.2_180.cif,260.0,7.199999809265137,180.0,-936.146728515625,0.4930900037288666,-1.4277134,3.1675644
L260_D7.2_U20,r260/t7.2/t7.2_20.cif,260.0,7.199999809265137,20.0,-936.160400390625,0.479420006275177,-3.7515728,3.9690244
L260_D7.2_U200,r260/t7.2/t7.2_200.cif,260.0,7.199999809265137,200.0,-936.1405029296875,0.4993099868297577,-2.767941,2.409119
L260_D7.2_U220,r260/t7.2/t7.2_220.cif,260.0,7.199999809265137,220.0,-936.5408325195312,0.09894999861717224,-3.0609217,1.4521974
L260_D7.2_U240,r260/t7.2/t7.2_240.cif,260.0,7.199999809265137,240.0,-936.4679565429688,0.17184999585151672,-5.227425,-0.29538736
L260_D7.2_U260,r260/t7.2/t7.2_260.cif,260.0,7.199999809265137,260.0,-936.5812377929688,0.05858999863266945,-4.9751267,-0.2055019
L260_D7.2_U280,r260/t7.2/t7.2_280.cif,260.0,7.199999809265137,280.0,-936.611083984375,0.02873999997973442,-4.446862,-0.20746803
L260_D7.2_U300,r260/t7.2/t7.2_300.cif,260.0,7.199999809265137,300.0,-936.4510498046875,0.18875999748706818,-4.0847483,0.54944664
L260_D7.2_U320,r260/t7.2/t7.2_320.cif,260.0,7.199999809265137,320.0,-936.393798828125,0.24603000283241272,-1.9262054,1.6166418
L260_D7.2_U340,r260/t7.2/t7.2_340.cif,260.0,7.199999809265137,340.0,-936.509521484375,0.13027000427246094,-1.86831,1.5226921
L260_D7.2_U40,r260/t7.2/t7.2_40.cif,260.0,7.199999809265137,40.0,-936.1453857421875,0.49441999197006226,-4.402897,3.796475
L260_D7.2_U60,r260/t7.2/t7.2_60.cif,260.0,7.199999809265137,60.0,-936.2877197265625,0.35210999846458435,-4.9968324,2.8214145
L260_D7.2_U80,r260/t7.2/t7.2_80.cif,260.0,7.199999809265137,80.0,-936.21875,0.42107000946998596,-4.979329,2.8359864
L260_D8.4_U0,r260/t8.4/t8.4_0.cif,260.0,8.399999618530273,0.0,-936.594482421875,0.04531000182032585,-1.8456953,1.0523039
L260_D8.4_U100,r260/t8.4/t8.4_100.cif,260.0,8.399999618530273,100.0,-936.5132446289062,0.12657999992370605,-4.283816,0.5226435
