query_structure_id,neighbor_structure_id,rank,similarity_score,distance_metric
L220_D8.4_U120,L20_D1.2_U260,9,0.8730327154855537,cosine
L220_D8.4_U120,L220_D3.6_U260,10,0.8713269025521783,cosine
L220_D8.4_U140,L220_D7.2_U140,1,0.9475673251468089,cosine
L220_D8.4_U140,L220_D9.6_U140,2,0.9036552045179573,cosine
L220_D8.4_U140,L220_D6_U140,3,0.8842012458760157,cosine
L220_D8.4_U140,L220_D7.2_U160,4,0.8814021579983491,cosine
L220_D8.4_U140,L220_D8.4_U220,5,0.8788094687832856,cosine
L220_D8.4_U140,L220_D6_U160,6,0.8707556704244881,cosine
L220_D8.4_U140,L220_D9.6_U160,7,0.8615330893376125,cosine
L220_D8.4_U140,L220_D7.2_U220,8,0.8604397966973005,cosine
L220_D8.4_U140,L220_D1.2_U140,9,0.8602785365868654,cosine
L220_D8.4_U140,L220_D3.6_U160,10,0.8584164152250668,cosine
L220_D8.4_U160,L220_D9.6_U160,1,0.9840717425557693,cosine
L220_D8.4_U160,L220_D8.4_U180,2,0.9586915404787197,cosine
L220_D8.4_U160,L220_D7.2_U160,3,0.9473295160669164,cosine
L220_D8.4_U160,L220_D7.2_U180,4,0.9440999536497099,cosine
L220_D8.4_U160,L220_D6_U160,5,0.9120845103589194,cosine
L220_D8.4_U160,L220_D9.6_U140,6,0.9105364272322539,cosine
L220_D8.4_U160,L220_D0_U160,7,0.8926903928214314,cosine
L220_D8.4_U160,L220_D9.6_U0,8,0.8878705071192935,cosine
L220_D8.4_U160,L220_D0_U180,9,0.8739887688398991,cosine
L220_D8.4_U160,L220_D4.8_U160,10,0.8656886707021532,cosine
L220_D8.4_U180,L220_D7.2_U180,1,0.9921383197877025,cosine
L220_D8.4_U180,L220_D8.4_U160,2,0.9586915404787197,cosine
L220_D8.4_U180,L220_D9.6_U180,3,0.9415433904238684,cosine
L220_D8.4_U180,L220_D0_U180,4,0.9389455767434818,cosine
L220_D8.4_U180,L220_D9.6_U160,5,0.9341998208576098,cosine
L220_D8.4_U180,L220_D9.6_U0,6,0.9282679695084173,cosine
L220_D8.4_U180,L220_D7.2_U160,7,0.917405237996493,cosine
L220_D8.4_U180,L220_D6_U160,8,0.8981944733832731,cosine
L220_D8.4_U180,L220_D3.6_U180,9,0.8866420188729841,cosine
L220_D8.4_U180,L220_D4.8_U180,10,0.8846049948324742,cosine
L220_D8.4_U20,L220_D9.6_U20,1,0.99527760808919,cosine
L220_D8.4_U20,L220_D7.2_U20,2,0.9950095756373066,cosine
L220_D8.4_U20,L220_D6_U20,3,0.9618730378221035,cosine
L220_D8.4_U20,L220_D0_U20,4,0.9203257481846097,cosine
L220_D8.4_U20,L220_D1.2_U20,5,0.905758988188388,cosine
L220_D8.4_U20,L220_D9.6_U40,6,0.904942384876453,cosine
L220_D8.4_U20,L220_D2.4_U20,7,0.8940576623866895,cosine
L220_D8.4_U20,L220_D7.2_U40,8,0.8780336976207143,cosine
L220_D8.4_U20,L220_D6_U0,9,0.8677179928472682,cosine
L220_D8.4_U20,L220_D8.4_U40,10,0.865533776834266,cosine
L220_D8.4_U200,L220_D9.6_U200,1,0.9938540007333888,cosine
L220_D8.4_U200,L220_D7.2_U200,2,0.9851270355863834,cosine
L220_D8.4_U200,L220_D7.2_U220,3,0.9539524781707894,cosine
L220_D8.4_U200,L220_D8.4_U220,4,0.9384949868022507,cosine
L220_D8.4_U200,L220_D9.6_U220,5,0.9350062549351202,cosine
L220_D8.4_U200,L220_D0_U200,6,0.9259949058436967,cosine
L220_D8.4_U200,L220_D6_U220,7,0.9165158933175794,cosine
L220_D8.4_U200,L220_D3.6_U200,8,0.8722807290720602,cosine
L220_D8.4_U200,L220_D8.4_U240,9,0.8650552808223574,cosine
L220_D8.4_U200,L220_D9.6_U240,10,0.8627658657867066,cosine
L220_D8.4_U220,L220_D7.2_U220,1,0.9904358035400248,cosine
L220_D8.4_U220,L220_D9.6_U220,2,0.980991816684412,cosine
L220_D8.4_U220,L220_D8.4_U240,3,0.9564006519729721,cosine
L220_D8.4_U220,L220_D6_U220,4,0.9487334792471144,cosine
L220_D8.4_U220,L220_D9.6_U240,5,0.9469774778573683,cosine
L220_D8.4_U220,L220_D7.2_U240,6,0.9463141079173898,cosine
L220_D8.4_U220,L220_D8.4_U200,7,0.9384949868022507,cosine
L220_D8.4_U220,L220_D9.6_U200,8,0.9375825968931362,cosine
L220_D8.4_U220,L220_D6_U240,9,0.9310354672937807,cosine
L220_D8.4_U220,L220_D0_U220,10,0.921413451330528,cosine
L220_D8.4_U240,L220_D7.2_U240,1,0.997484092246455,cosine
L220_D8.4_U240,L220_D9.6_U240,2,0.9952479942032483,cosine
L220_D8.4_U240,L220_D6_U240,3,0.965048120055495,cosine
L220_D8.4_U240,L220_D8.4_U220,4,0.9564006519729721,cosine
L220_D8.4_U240,L220_D7.2_U220,5,0.9441000485797483,cosine
L220_D8.4_U240,L220_D1.2_U240,6,0.921419516499141,cosine
L220_D8.4_U240,L200_D8.4_U240,7,0.9136531436129625,cosine
L220_D8.4_U240,L220_D9.6_U220,8,0.9106809482753303,cosine
L220_D8.4_U240,L220_D0_U240,9,0.9042113277566309,cosine
L220_D8.4_U240,L200_D9.6_U240,10,0.900068124337871,cosine
L220_D8.4_U260,L220_D7.2_U260,1,0.9926185170084338,cosine
L220_D8.4_U260,L220_D6_U260,2,0.9650800882959233,cosine
L220_D8.4_U260,L220_D9.6_U260,3,0.9554382195123182,cosine
L220_D8.4_U260,L220_D7.2_U100,4,0.9137226760072591,cosine
L220_D8.4_U260,L220_D8.4_U100,5,0.9081971341584647,cosine
L220_D8.4_U260,L220_D6_U100,6,0.9039975649301174,cosine
L220_D8.4_U260,L220_D0_U260,7,0.8977178942494585,cosine
L220_D8.4_U260,L220_D7.2_U280,8,0.8930062700077125,cosine
L220_D8.4_U260,L200_D8.4_U260,9,0.8906909017474385,cosine
L220_D8.4_U260,L220_D6_U280,10,0.8807340266761806,cosine
L220_D8.4_U280,L220_D9.6_U280,1,0.9965589537631854,cosine
L220_D8.4_U280,L220_D7.2_U280,2,0.958184635192845,cosine
L220_D8.4_U280,L220_D6_U280,3,0.9351038066968491,cosine
L220_D8.4_U280,L220_D9.6_U260,4,0.9071386032069902,cosine
L220_D8.4_U280,L220_D0_U280,5,0.9056766594050559,cosine
L220_D8.4_U280,L220_D2.4_U280,6,0.8987980110883498,cosine
L220_D8.4_U280,L220_D4.8_U280,7,0.8886627791656474,cosine
L220_D8.4_U280,L220_D6_U80,8,0.8843942092108533,cosine
L220_D8.4_U280,L220_D1.2_U280,9,0.8761358046391011,cosine
L220_D8.4_U280,L220_D7.2_U80,10,0.8610790458979886,cosine
L220_D8.4_U300,L220_D9.6_U300,1,0.9879979940204369,cosine
L220_D8.4_U300,L220_D9.6_U100,2,0.9616808411530346,cosine
L220_D8.4_U300,L220_D6_U300,3,0.9585670144325019,cosine
L220_D8.4_U300,L200_D6_U300,4,0.9522941320649052,cosine
L220_D8.4_U300,L20_D6_U100,5,0.9369249924450781,cosine
L220_D8.4_U300,L200_D8.4_U300,6,0.9295627921257298,cosine
L220_D8.4_U300,L220_D4.8_U300,7,0.925813840743276,cosine
L220_D8.4_U300,L200_D9.6_U300,8,0.9216265357501063,cosine
L220_D8.4_U300,L200_D0_U300,9,0.9107532224942976,cosine
L220_D8.4_U300,L180_D9.6_U300,10,0.8935141121896629,cosine
L220_D8.4_U320,L220_D7.2_U320,1,0.9946018753586734,cosine
L220_D8.4_U320,L220_D6_U320,2,0.9781689641188114,cosine
L220_D8.4_U320,L240_D8.4_U120,3,0.9773782931485455,cosine
L220_D8.4_U320,L220_D7.2_U300,4,0.974820903567136,cosine
L220_D8.4_U320,L220_D9.6_U320,5,0.9655225996925115,cosine
L220_D8.4_U320,L220_D6_U340,6,0.9650797817804996,cosine
L220_D8.4_U320,L220_D8.4_U340,7,0.9598219067894613,cosine
L220_D8.4_U320,L240_D7.2_U320,8,0.9582594523662533,cosine
L220_D8.4_U320,L220_D7.2_U340,9,0.9501421009672314,cosine
L220_D8.4_U320,L220_D9.6_U120,10,0.9455535236092295,cosine
L220_D8.4_U340,L220_D7.2_U340,1,0.9925416950647346,cosine
L220_D8.4_U340,L220_D6_U340,2,0.9924493055570555,cosine
L220_D8.4_U340,L220_D8.4_U0,3,0.9859747614222191,cosine
L220_D8.4_U340,L220_D9.6_U340,4,0.9842412125602159,cosine
L220_D8.4_U340,L220_D7.2_U0,5,0.9827823619518105,cosine
L220_D8.4_U340,L240_D7.2_U340,6,0.9735894579351584,cosine
L220_D8.4_U340,L220_D8.4_U320,7,0.9598219067894613,cosine
L220_D8.4_U340,L240_D7.2_U320,8,0.9552279208980705,cosine
L220_D8.4_U340,L220_D7.2_U320,9,0.9550457754242385,cosine
L220_D8.4_U340,L220_D1.2_U340,10,0.9423723154174278,cosine
L220_D8.4_U40,L220_D7.2_U40,1,0.9838164526588661,cosine
L220_D8.4_U40,L220_D9.6_U40,2,0.9623274796142266,cosine
L220_D8.4_U40,L220_D6_U40,3,0.9094767845417902,cosine
L220_D8.4_U40,L220_D7.2_U60,4,0.9057007836418494,cosine
L220_D8.4_U40,L220_D0_U40,5,0.8973506781097916,cosine
L220_D8.4_U40,L220_D8.4_U60,6,0.8914028316354862,cosine
L220_D8.4_U40,L220_D9.6_U20,7,0.8824054027237983,cosine
L220_D8.4_U40,L220_D7.2_U20,8,0.8670814027352555,cosine
L220_D8.4_U40,L220_D8.4_U20,9,0.865533776834266,cosine
L220_D8.4_U40,L220_D1.2_U40,10,0.8622940908311658,cosine
L220_D8.4_U60,L220_D9.6_U60,1,0.9822043776406089,cosine
L220_D8.4_U60,L220_D7.2_U60,2,0.9811057676332994,cosine
L220_D8.4_U60,L220_D9.6_U40,3,0.9187123004390356,cosine
L220_D8.4_U60,L220_D0_U60,4,0.8950867928973395,cosine
L220_D8.4_U60,L220_D8.4_U40,5,0.8914028316354862,cosine
L220_D8.4_U60,L220_D6_U60,6,0.8695406496204438,cosine
L220_D8.4_U60,L220_D7.2_U40,7,0.86779816522726,cosine
L220_D8.4_U60,L220_D0_U40,8,0.819290744900636,cosine
L220_D8.4_U60,L220_D4.8_U60,9,0.8029524292348762,cosine
L220_D8.4_U60,L220_D3.6_U60,10,0.7912373576253202,cosine
L220_D8.4_U80,L220_D9.6_U80,1,0.9955434468101728,cosine
L220_D8.4_U80,L220_D7.2_U80,2,0.9860477471328264,cosine
L220_D8.4_U80,L220_D6_U80,3,0.9542486694555364,cosine
L220_D8.4_U80,L220_D6_U60,4,0.9366129533824635,cosine
L220_D8.4_U80,L220_D4.8_U80,5,0.9174921153169031,cosine
L220_D8.4_U80,L220_D0_U80,6,0.9142313198522233,cosine
L220_D8.4_U80,L220_D1.2_U80,7,0.9037011478550834,cosine
L220_D8.4_U80,L220_D1.2_U60,8,0.8985999497801282,cosine
L220_D8.4_U80,L220_D2.4_U60,9,0.8804693698905928,cosine
L220_D8.4_U80,L220_D1.2_U280,10,0.8610621486816061,cosine
L220_D9.6_U0,L220_D9.6_U340,1,0.9355145162900929,cosine
L220_D9.6_U0,L220_D8.4_U180,2,0.9282679695084173,cosine
L220_D9.6_U0,L220_D8.4_U0,3,0.9221990468772798,cosine
L220_D9.6_U0,L220_D7.2_U0,4,0.9115334293519454,cosine
L220_D9.6_U0,L220_D8.4_U340,5,0.9056718118218089,cosine
L220_D9.6_U0,L220_D7.2_U180,6,0.9020854264748156,cosine
L220_D9.6_U0,L220_D7.2_U340,7,0.89484287782023,cosine
L220_D9.6_U0,L220_D8.4_U160,8,0.8878705071192935,cosine
L220_D9.6_U0,L200_D9.6_U0,9,0.8751922685834496,cosine
L220_D9.6_U0,L220_D6_U340,10,0.8661244709526251,cosine
L220_D9.6_U100,L220_D8.4_U300,1,0.9616808411530346,cosine
L220_D9.6_U100,L220_D9.6_U300,2,0.9524258333893177,cosine
L220_D9.6_U100,L220_D6_U300,3,0.9446568512342843,cosine
L220_D9.6_U100,L220_D8.4_U100,4,0.9337591614229148,cosine
L220_D9.6_U100,L220_D4.8_U300,5,0.9228546680631056,cosine
L220_D9.6_U100,L220_D6_U120,6,0.918562085329378,cosine
L220_D9.6_U100,L220_D8.4_U120,7,0.9178379866930334,cosine
L220_D9.6_U100,L220_D9.6_U120,8,0.911319710412624,cosine
L220_D9.6_U100,L220_D6_U100,9,0.908939708891641,cosine
L220_D9.6_U100,L220_D7.2_U100,10,0.9013450811362586,cosine
L220_D9.6_U120,L220_D7.2_U120,1,0.9897619072438109,cosine
L220_D9.6_U120,L220_D1.2_U120,2,0.9586278300354417,cosine
L220_D9.6_U120,L220_D8.4_U120,3,0.954460177991685,cosine
L220_D9.6_U120,L240_D8.4_U120,4,0.9511257056691229,cosine
L220_D9.6_U120,L220_D2.4_U120,5,0.9464842937762996,cosine
L220_D9.6_U120,L220_D0_U120,6,0.9464610523441451,cosine
L220_D9.6_U120,L220_D8.4_U320,7,0.9455535236092295,cosine
L220_D9.6_U120,L220_D4.8_U260,8,0.9318049067694303,cosine
L220_D9.6_U120,L220_D2.4_U300,9,0.9301272891053275,cosine
L220_D9.6_U120,L220_D7.2_U320,10,0.9294463615654298,cosine
L220_D9.6_U140,L220_D6_U140,1,0.9499186114165289,cosine
L220_D9.6_U140,L220_D7.2_U140,2,0.9477213613243171,cosine
L220_D9.6_U140,L220_D8.4_U160,3,0.9105364272322539,cosine
L220_D9.6_U140,L220_D8.4_U140,4,0.9036552045179573,cosine
L220_D9.6_U140,L220_D9.6_U160,5,0.8839709824256687,cosine
L220_D9.6_U140,L220_D0_U140,6,0.8743001528725335,cosine
L220_D9.6_U140,L220_D1.2_U140,7,0.8479778031896821,cosine
L220_D9.6_U140,L200_D8.4_U160,8,0.831877230863233,cosine
L220_D9.6_U140,L220_D8.4_U220,9,0.8311642906858132,cosine
L220_D9.6_U140,L220_D7.2_U160,10,0.8294064526311463,cosine
L220_D9.6_U160,L220_D8.4_U160,1,0.9840717425557693,cosine
L220_D9.6_U160,L220_D7.2_U160,2,0.9719002832583451,cosine
L220_D9.6_U160,L220_D6_U160,3,0.9424793791968287,cosine
L220_D9.6_U160,L220_D8.4_U180,4,0.9341998208576098,cosine
L220_D9.6_U160,L220_D7.2_U180,5,0.9260532088566104,cosine
L220_D9.6_U160,L220_D0_U160,6,0.9081151242422605,cosine
L220_D9.6_U160,L220_D9.6_U140,7,0.8839709824256687,cosine
L220_D9.6_U160,L220_D3.6_U160,8,0.8699945510561632,cosine
L220_D9.6_U160,L220_D0_U180,9,0.8657240092752116,cosine
L220_D9.6_U160,L220_D9.6_U180,10,0.862040007721153,cosine
L220_D9.6_U180,L220_D7.2_U180,1,0.9536021077136274,cosine
L220_D9.6_U180,L220_D8.4_U180,2,0.9415433904238684,cosine
L220_D9.6_U180,L220_D6_U180,3,0.926379235474749,cosine
L220_D9.6_U180,L220_D0_U180,4,0.9250303891042275,cosine
L220_D9.6_U180,L220_D7.2_U160,5,0.9043771569545759,cosine
L220_D9.6_U180,L220_D6_U160,6,0.9040208896322487,cosine
L220_D9.6_U180,L220_D1.2_U180,7,0.9032878675511338,cosine
L220_D9.6_U180,L220_D4.8_U180,8,0.9016615930529165,cosine
L220_D9.6_U180,L220_D3.6_U180,9,0.88921101923868,cosine
L220_D9.6_U180,L220_D9.6_U160,10,0.862040007721153,cosine
L220_D9.6_U20,L220_D8.4_U20,1,0.99527760808919,cosine
L220_D9.6_U20,L220_D7.2_U20,2,0.9891508480970088,cosine
L220_D9.6_U20,L220_D6_U20,3,0.9452358193678619,cosine
L220_D9.6_U20,L220_D9.6_U40,4,0.9180038629697984,cosine
L220_D9.6_U20,L220_D0_U20,5,0.9012191345097507,cosine
L220_D9.6_U20,L220_D7.2_U40,6,0.8895907115418444,cosine
L220_D9.6_U20,L220_D1.2_U20,7,0.8874284633942986,cosine
L220_D9.6_U20,L220_D8.4_U40,8,0.8824054027237983,cosine
L220_D9.6_U20,L220_D2.4_U20,9,0.8743328393312266,cosine
L220_D9.6_U20,L220_D6_U0,10,0.8478332816782361,cosine
L220_D9.6_U200,L220_D8.4_U200,1,0.9938540007333888,cosine
L220_D9.6_U200,L220_D7.2_U200,2,0.9855236052157134,cosine
L220_D9.6_U200,L220_D7.2_U220,3,0.9602766862370817,cosine
L220_D9.6_U200,L220_D8.4_U220,4,0.9375825968931362,cosine
L220_D9.6_U200,L220_D6_U220,5,0.9267440050120317,cosine
L220_D9.6_U200,L220_D0_U200,6,0.9240342338189468,cosine
L220_D9.6_U200,L220_D9.6_U220,7,0.9209584635320333,cosine
L220_D9.6_U200,L220_D3.6_U200,8,0.8736778774875195,cosine
L220_D9.6_U200,L220_D8.4_U240,9,0.8716694191336971,cosine
L220_D9.6_U200,L220_D9.6_U240,10,0.8651183308964185,cosine
L220_D9.6_U220,L220_D8.4_U220,1,0.980991816684412,cosine
L220_D9.6_U220,L220_D7.2_U220,2,0.9608519809289937,cosine
L220_D9.6_U220,L220_D8.4_U200,3,0.9350062549351202,cosine
L220_D9.6_U220,L220_D0_U220,4,0.925660442629323,cosine
L220_D9.6_U220,L220_D9.6_U200,5,0.9209584635320333,cosine
L220_D9.6_U220,L220_D1.2_U220,6,0.9180878052432699,cosine
L220_D9.6_U220,L220_D9.6_U240,7,0.9119169158220125,cosine
L220_D9.6_U220,L220_D6_U220,8,0.9117237917885115,cosine
L220_D9.6_U220,L220_D8.4_U240,9,0.9106809482753303,cosine
L220_D9.6_U220,L220_D0_U200,10,0.9037829455704345,cosine
L220_D9.6_U240,L220_D8.4_U240,1,0.9952479942032483,cosine
L220_D9.6_U240,L220_D7.2_U240,2,0.9894836323818592,cosine
L220_D9.6_U240,L220_D8.4_U220,3,0.9469774778573683,cosine
L220_D9.6_U240,L200_D8.4_U240,4,0.9424899171324477,cosine
L220_D9.6_U240,L220_D6_U240,5,0.9407069731431329,cosine
L220_D9.6_U240,L220_D7.2_U220,6,0.930227123815718,cosine
L220_D9.6_U240,L200_D9.6_U240,7,0.9286183983372156,cosine
L220_D9.6_U240,L220_D9.6_U220,8,0.9119169158220125,cosine
L220_D9.6_U240,L200_D7.2_U240,9,0.9046947510126758,cosine
L220_D9.6_U240,L220_D0_U240,10,0.8975001705872353,cosine
L220_D9.6_U260,L220_D6_U260,1,0.960271165072001,cosine
L220_D9.6_U260,L220_D8.4_U260,2,0.9554382195123182,cosine
L220_D9.6_U260,L220_D7.2_U260,3,0.9379350315625781,cosine
L220_D9.6_U260,L220_D9.6_U280,4,0.9082392200961517,cosine
L220_D9.6_U260,L220_D8.4_U280,5,0.9071386032069902,cosine
L220_D9.6_U260,L220_D0_U260,6,0.9011087133121028,cosine
L220_D9.6_U260,L220_D7.2_U280,7,0.8873391140636182,cosine
L220_D9.6_U260,L220_D1.2_U260,8,0.8817819479885312,cosine
L220_D9.6_U260,L220_D2.4_U260,9,0.8787760096373727,cosine
L220_D9.6_U260,L220_D6_U280,10,0.8702207352788658,cosine
L220_D9.6_U280,L220_D8.4_U280,1,0.9965589537631854,cosine
L220_D9.6_U280,L220_D7.2_U280,2,0.9529421206850099,cosine
L220_D9.6_U280,L220_D6_U280,3,0.9321407323857599,cosine
L220_D9.6_U280,L220_D0_U280,4,0.9186016838975073,cosine
L220_D9.6_U280,L220_D2.4_U280,5,0.9097954911291858,cosine
L220_D9.6_U280,L220_D9.6_U260,6,0.9082392200961517,cosine
L220_D9.6_U280,L220_D4.8_U280,7,0.8916592869403355,cosine
L220_D9.6_U280,L220_D1.2_U280,8,0.8912381358882222,cosine
L220_D9.6_U280,L220_D6_U80,9,0.8852848953413069,cosine
L220_D9.6_U280,L220_D7.2_U80,10,0.8666629668027434,cosine
L220_D9.6_U300,L220_D8.4_U300,1,0.9879979940204369,cosine
L220_D9.6_U300,L200_D6_U300,2,0.965791872148312,cosine
L220_D9.6_U300,L200_D9.6_U300,3,0.9575392276207779,cosine
L220_D9.6_U300,L220_D9.6_U100,4,0.9524258333893177,cosine
L220_D9.6_U300,L200_D8.4_U300,5,0.9453545331329423,cosine
L220_D9.6_U300,L20_D6_U100,6,0.9404589272362939,cosine
L220_D9.6_U300,L180_D9.6_U300,7,0.9276554375122514,cosine
L220_D9.6_U300,L220_D6_U300,8,0.9134455193385563,cosine
L220_D9.6_U300,L240_D8.4_U120,9,0.908759188083144,cosine
L220_D9.6_U300,L200_D0_U300,10,0.9081131153128731,cosine
L220_D9.6_U320,L240_D7.2_U320,1,0.979850571271546,cosine
L220_D9.6_U320,L220_D7.2_U300,2,0.9748813812669652,cosine
L220_D9.6_U320,L220_D6_U320,3,0.9719873741872852,cosine
L220_D9.6_U320,L240_D8.4_U120,4,0.9715832081006779,cosine
L220_D9.6_U320,L220_D7.2_U320,5,0.9707005838929708,cosine
L220_D9.6_U320,L200_D8.4_U320,6,0.9694217088519128,cosine
L220_D9.6_U320,L220_D8.4_U320,7,0.9655225996925115,cosine
L220_D9.6_U320,L200_D7.2_U320,8,0.9619745021756565,cosine
L220_D9.6_U320,L240_D7.2_U340,9,0.9460348747999104,cosine
L220_D9.6_U320,L220_D6_U340,10,0.9392505596878793,cosine
L220_D9.6_U340,L220_D8.4_U340,1,0.9842412125602159,cosine
L220_D9.6_U340,L220_D7.2_U340,2,0.9766155413247032,cosine
L220_D9.6_U340,L220_D6_U340,3,0.9690313857046969,cosine
L220_D9.6_U340,L220_D8.4_U0,4,0.9644225802988458,cosine
L220_D9.6_U340,L220_D7.2_U0,5,0.957549704869537,cosine
L220_D9.6_U340,L240_D7.2_U340,6,0.9551952921941422,cosine
L220_D9.6_U340,L220_D8.4_U320,7,0.9398703425308801,cosine
L220_D9.6_U340,L220_D9.6_U320,8,0.9384397037535522,cosine
L220_D9.6_U340,L220_D9.6_U0,9,0.9355145162900929,cosine
L220_D9.6_U340,L240_D7.2_U320,10,0.9350204211001765,cosine
L220_D9.6_U40,L220_D8.4_U40,1,0.9623274796142266,cosine
L220_D9.6_U40,L220_D7.2_U40,2,0.9475408827511087,cosine
L220_D9.6_U40,L220_D8.4_U60,3,0.9187123004390356,cosine
L220_D9.6_U40,L220_D9.6_U20,4,0.9180038629697984,cosine
L220_D9.6_U40,L220_D9.6_U60,5,0.9080388391054204,cosine
L220_D9.6_U40,L220_D8.4_U20,6,0.904942384876453,cosine
L220_D9.6_U40,L220_D6_U60,7,0.9029211857495419,cosine
L220_D9.6_U40,L220_D7.2_U60,8,0.9018153529224322,cosine
L220_D9.6_U40,L220_D7.2_U20,9,0.9007241879424287,cosine
L220_D9.6_U40,L220_D0_U40,10,0.9002829519864655,cosine
L220_D9.6_U60,L220_D8.4_U60,1,0.9822043776406089,cosine
L220_D9.6_U60,L220_D7.2_U60,2,0.9422930866031508,cosine
L220_D9.6_U60,L220_D9.6_U40,3,0.9080388391054204,cosine
L220_D9.6_U60,L220_D6_U60,4,0.9058523685822568,cosine
L220_D9.6_U60,L220_D0_U60,5,0.9007953098713364,cosine
L220_D9.6_U60,L220_D8.4_U40,6,0.8566276362462705,cosine
L220_D9.6_U60,L220_D7.2_U40,7,0.8163697728790555,cosine
L220_D9.6_U60,L220_D9.6_U80,8,0.7997895525573009,cosine
L220_D9.6_U60,L200_D9.6_U60,9,0.7959685221077109,cosine
L220_D9.6_U60,L200_D8.4_U60,10,0.7871835771356919,cosine
L220_D9.6_U80,L220_D8.4_U80,1,0.9955434468101728,cosine
L220_D9.6_U80,L220_D7.2_U80,2,0.9857992965049001,cosine
L220_D9.6_U80,L220_D6_U80,3,0.9584838683707537,cosine
L220_D9.6_U80,L220_D6_U60,4,0.9324055039465228,cosine
L220_D9.6_U80,L220_D0_U80,5,0.9213414799596811,cosine
L220_D9.6_U80,L220_D4.8_U80,6,0.9133955045691043,cosine
L220_D9.6_U80,L220_D1.2_U80,7,0.900641641513735,cosine
L220_D9.6_U80,L220_D1.2_U60,8,0.8978644410657907,cosine
L220_D9.6_U80,L220_D2.4_U60,9,0.8779703247573536,cosine
L220_D9.6_U80,L220_D2.4_U80,10,0.85984167186243,cosine
L240_D0_U0,L240_D1.2_U340,1,0.9052933845229408,cosine
L240_D0_U0,L240_D2.4_U340,2,0.8994108243474335,cosine
L240_D0_U0,L240_D4.8_U340,3,0.8939458258474384,cosine
L240_D0_U0,L240_D6_U340,4,0.8916299541163283,cosine
L240_D0_U0,L240_D3.6_U340,5,0.865744652581236,cosine
L240_D0_U0,L240_D9.6_U340,6,0.8417990016123855,cosine
L240_D0_U0,L240_D8.4_U340,7,0.8315545706611881,cosine
L240_D0_U0,L220_D0_U0,8,0.8221259442773128,cosine
L240_D0_U0,L240_D3.6_U0,9,0.8103377634217704,cosine
L240_D0_U0,L240_D8.4_U320,10,0.8102669625514723,cosine
L240_D0_U100,L240_D1.2_U100,1,0.977750143845604,cosine
L240_D0_U100,L240_D4.8_U100,2,0.9402478922991175,cosine
L240_D0_U100,L240_D3.6_U120,3,0.9088984041029308,cosine
L240_D0_U100,L240_D2.4_U100,4,0.9032630686926676,cosine
L240_D0_U100,L240_D0_U260,5,0.8935175318009388,cosine
L240_D0_U100,L240_D2.4_U120,6,0.8805636342985171,cosine
L240_D0_U100,L240_D4.8_U320,7,0.8644380012118552,cosine
L240_D0_U100,L240_D1.2_U120,8,0.8511111964754826,cosine
L240_D0_U100,L240_D3.6_U320,9,0.8457681972088874,cosine
L240_D0_U100,L240_D8.4_U300,10,0.8410384744433991,cosine
L240_D0_U120,L220_D2.4_U300,1,0.9783561220708007,cosine
L240_D0_U120,L220_D2.4_U120,2,0.9649783469445435,cosine
L240_D0_U120,L220_D1.2_U120,3,0.9644842682864955,cosine
L240_D0_U120,L220_D1.2_U320,4,0.9633394057416282,cosine
L240_D0_U120,L220_D0_U320,5,0.9630675189385615,cosine
L240_D0_U120,L220_D0_U120,6,0.9535111094749714,cosine
L240_D0_U120,L220_D1.2_U300,7,0.949634424666778,cosine
L240_D0_U120,L220_D7.2_U120,8,0.9468270221637454,cosine
L240_D0_U120,L220_D2.4_U320,9,0.9423952132768662,cosine
L240_D0_U120,L220_D4.8_U260,10,0.9350623167311887,cosine
L240_D0_U140,L240_D1.2_U140,1,0.9764018071818817,cosine
L240_D0_U140,L240_D8.4_U140,2,0.9683140938083002,cosine
L240_D0_U140,L240_D9.6_U140,3,0.9615840197781375,cosine
L240_D0_U140,L240_D7.2_U140,4,0.9430910981040056,cosine
L240_D0_U140,L240_D2.4_U140,5,0.8869425302663824,cosine
L240_D0_U140,L240_D1.2_U160,6,0.853637192847711,cosine
L240_D0_U140,L240_D8.4_U320,7,0.8459000865896774,cosine
L240_D0_U140,L240_D4.8_U140,8,0.8386260231512755,cosine
L240_D0_U140,L240_D6_U140,9,0.8375781849068817,cosine
L240_D0_U140,L240_D9.6_U160,10,0.8355086508580974,cosine
L240_D0_U160,L240_D1.2_U160,1,0.9727488650931354,cosine
L240_D0_U160,L240_D9.6_U160,2,0.9701458124931198,cosine
L240_D0_U160,L240_D7.2_U160,3,0.9563274206199551,cosine
L240_D0_U160,L240_D6_U160,4,0.933943852531196,cosine
L240_D0_U160,L240_D2.4_U160,5,0.9116782330237008,cosine
L240_D0_U160,L240_D0_U180,6,0.9040424431396078,cosine
L240_D0_U160,L240_D8.4_U160,7,0.8609697631518428,cosine
L240_D0_U160,L240_D4.8_U160,8,0.8609180618494938,cosine
L240_D0_U160,L240_D8.4_U180,9,0.8523238825825884,cosine
L240_D0_U160,L240_D1.2_U180,10,0.8492230703392646,cosine
L240_D0_U180,L240_D1.2_U180,1,0.9732747900706534,cosine
L240_D0_U180,L240_D9.6_U180,2,0.9681747543476952,cosine
L240_D0_U180,L240_D9.6_U0,3,0.9602379936263177,cosine
L240_D0_U180,L240_D8.4_U180,4,0.9577321872595232,cosine
