structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,pca_1,pca_2,umap_1,umap_2,tsne_1,tsne_2
L20_D3.6_U20,r20/t3.6/t3.6_20.cif,20.0,3.5999999046325684,20.0,-936.11474609375,0.5250300168991089,-2.0346754385909964,1.5573098180447555,15.895211,-9.037716,-19.66129,23.045063
L20_D3.6_U200,r20/t3.6/t3.6_200.cif,20.0,3.5999999046325684,200.0,-936.0848388671876,0.5549499988555908,-2.378223083353664,3.609005228261099,16.310587,-5.3622603,-57.766495,-8.5324955
L20_D3.6_U220,r20/t3.6/t3.6_220.cif,20.0,3.5999999046325684,220.0,-936.2876586914062,0.3521499931812286,-5.911609707335509,0.5062613356175558,15.191698,-8.569542,-9.681652,31.36165
L20_D3.6_U240,r20/t3.6/t3.6_240.cif,20.0,3.5999999046325684,240.0,-936.6878662109376,-0.0480800010263919,-1.3558505353017705,0.07860128152921672,13.114937,-9.057347,12.623638,42.18033
L20_D3.6_U260,r20/t3.6/t3.6_260.cif,20.0,3.5999999046325684,260.0,-936.752685546875,-0.1128799989819526,2.2643947254687338,1.9087210455738104,11.405412,-9.49715,31.522398,34.481953
L20_D3.6_U280,r20/t3.6/t3.6_280.cif,20.0,3.5999999046325684,280.0,-936.4744873046876,0.1652999967336654,2.272747632084307,-2.513578574904808,10.518938,-10.003392,39.7629,29.549715
L20_D3.6_U300,r20/t3.6/t3.6_300.cif,20.0,3.5999999046325684,300.0,-936.50927734375,0.130510002374649,6.034793289200818,1.0587975618369714,11.219814,-10.1647835,41.672844,20.815405
L20_D3.6_U320,r20/t3.6/t3.6_320.cif,20.0,3.5999999046325684,320.0,-936.3428955078124,0.2968800067901611,2.894386240105803,-3.0210592051872984,12.692393,-10.055357,16.368935,23.078566
L20_D3.6_U340,r20/t3.6/t3.6_340.cif,20.0,3.5999999046325684,340.0,-936.4810791015624,0.1587399989366531,2.223500245007998,-2.1545368734604073,13.14452,-9.772886,16.576338,19.862452
L20_D3.6_U40,r20/t3.6/t3.6_40.cif,20.0,3.5999999046325684,40.0,-936.1100463867188,0.5297799706459045,-3.30011376310076,3.43985839413835,16.568113,-8.892041,-32.749264,40.938816
L20_D3.6_U60,r20/t3.6/t3.6_60.cif,20.0,3.5999999046325684,60.0,-936.118896484375,0.5209100246429443,-6.169427676513942,2.0601898835207533,16.830309,-7.460056,-21.491919,47.263157
L20_D3.6_U80,r20/t3.6/t3.6_80.cif,20.0,3.5999999046325684,80.0,-936.1744995117188,0.4653300046920776,-4.951295006660374,0.7394838691849679,16.73838,-7.3396325,-20.59549,45.72077
L20_D4.8_U0,r20/t4.8/t4.8_0.cif,20.0,4.800000190734863,0.0,-936.1683959960938,0.4713799953460693,-2.5226098313958003,-2.2760671332415763,15.048376,-9.314476,-15.866992,20.878244
L20_D4.8_U100,r20/t4.8/t4.8_100.cif,20.0,4.800000190734863,100.0,-936.5130615234376,0.1267500072717666,4.0000100685107745,0.23018944550566198,11.230885,-10.092994,40.771404,20.585463
L20_D4.8_U120,r20/t4.8/t4.8_120.cif,20.0,4.800000190734863,120.0,-936.5792236328124,0.0606000013649463,3.806253357790614,0.15925741134472998,11.698636,-9.413216,31.07186,24.386627
L20_D4.8_U140,r20/t4.8/t4.8_140.cif,20.0,4.800000190734863,140.0,-936.3749389648438,0.2648800015449524,0.5605272576899146,-5.1900618094326125,13.694886,-9.882593,10.017928,27.119379
L20_D4.8_U160,r20/t4.8/t4.8_160.cif,20.0,4.800000190734863,160.0,-936.086669921875,0.5530999898910522,-1.8897371921498274,0.9798378734868107,15.219125,-5.5408673,-29.90988,7.749054
L20_D4.8_U180,r20/t4.8/t4.8_180.cif,20.0,4.800000190734863,180.0,-936.0198364257812,0.6199700236320496,-0.721069663008909,5.241987379523595,15.944938,-5.0457377,-53.566177,-12.985312
L20_D4.8_U20,r20/t4.8/t4.8_20.cif,20.0,4.800000190734863,20.0,-936.0921020507812,0.5476899743080139,-1.8866615951874848,1.8498169948759722,15.817491,-9.085601,-19.692421,23.073254
L20_D4.8_U200,r20/t4.8/t4.8_200.cif,20.0,4.800000190734863,200.0,-936.0715942382812,0.5682100057601929,-2.090266776508008,3.914125909290705,16.361122,-5.3607893,-57.811764,-8.5970545
L20_D4.8_U220,r20/t4.8/t4.8_220.cif,20.0,4.800000190734863,220.0,-936.2805786132812,0.3592300117015838,-5.7727746444341275,-0.30942064064078645,15.212222,-8.574881,-10.069934,30.921967
L20_D4.8_U240,r20/t4.8/t4.8_240.cif,20.0,4.800000190734863,240.0,-936.4921875,0.147599995136261,-4.315387042202769,-0.5382352701233797,13.381362,-8.958112,7.552763,38.31113
L20_D4.8_U260,r20/t4.8/t4.8_260.cif,20.0,4.800000190734863,260.0,-936.5269165039062,0.1128600016236305,-0.19345065578551718,-0.995271081569404,12.148774,-9.260719,21.026722,36.568184
L20_D4.8_U280,r20/t4.8/t4.8_280.cif,20.0,4.800000190734863,280.0,-936.4783935546876,0.1613799929618835,1.7608863317084502,-3.0027980458351466,10.211615,-9.926145,39.568535,29.33181
L20_D4.8_U300,r20/t4.8/t4.8_300.cif,20.0,4.800000190734863,300.0,-936.50048828125,0.1392900049686432,5.207461091773021,-1.020394341092629,11.5314,-10.035059,39.727962,20.048803
L20_D4.8_U320,r20/t4.8/t4.8_320.cif,20.0,4.800000190734863,320.0,-936.3992919921876,0.2405100017786026,3.7045210282149057,-2.030403182433592,12.596163,-9.998363,16.862013,22.383917
L20_D4.8_U340,r20/t4.8/t4.8_340.cif,20.0,4.800000190734863,340.0,-936.54833984375,0.0914700031280517,3.3512725704341584,-0.532052980095985,12.844936,-9.836096,17.339628,19.818811
L20_D4.8_U40,r20/t4.8/t4.8_40.cif,20.0,4.800000190734863,40.0,-936.0865478515624,0.5532699823379517,-3.3157714587053375,4.169891280044877,16.515465,-8.884238,-33.09279,40.689075
L20_D4.8_U60,r20/t4.8/t4.8_60.cif,20.0,4.800000190734863,60.0,-936.0780639648438,0.5617600083351135,-6.227099448024003,1.9331709400196122,16.785147,-7.405149,-21.5745,47.30196
L20_D4.8_U80,r20/t4.8/t4.8_80.cif,20.0,4.800000190734863,80.0,-936.2184448242188,0.4213699996471405,-3.7534818013996545,-0.18225986522589954,16.728872,-7.5578904,-20.673864,44.643654
L20_D6_U0,r20/t6.0/t6.0_0.cif,20.0,6.0,0.0,-936.1395263671876,0.5002800226211548,-2.048895475573473,-1.2293868050655792,12.768755,-5.243144,-16.262808,18.80727
L20_D6_U100,r20/t6.0/t6.0_100.cif,20.0,6.0,100.0,-936.6699829101562,-0.0301600005477666,7.297671482701206,3.409094718769638,10.688614,-9.4673815,51.601467,12.021658
L20_D6_U120,r20/t6.0/t6.0_120.cif,20.0,6.0,120.0,-936.5875854492188,0.0522200018167495,5.147808442055967,0.44554650592606343,11.551111,-9.42433,32.66523,24.099405
L20_D6_U140,r20/t6.0/t6.0_140.cif,20.0,6.0,140.0,-936.3336181640624,0.3062100112438202,-0.7876408529492752,-5.285566776979269,13.881831,-9.760255,6.261579,27.492664
L20_D6_U160,r20/t6.0/t6.0_160.cif,20.0,6.0,160.0,-936.1399536132812,0.4998300075531006,-2.0242257346511745,-1.5824161808871933,14.861837,-8.750251,-14.03249,16.80808
L20_D6_U180,r20/t6.0/t6.0_180.cif,20.0,6.0,180.0,-936.0433349609376,0.5964900255203247,-0.6962301793425157,4.382638569685639,15.800396,-5.1023774,-52.308197,-13.40458
L20_D6_U20,r20/t6.0/t6.0_20.cif,20.0,6.0,20.0,-936.08740234375,0.5523899793624878,-0.3830961306731853,3.549237641762999,15.908681,-9.049637,-24.669886,23.388712
L20_D6_U200,r20/t6.0/t6.0_200.cif,20.0,6.0,200.0,-936.1007080078124,0.5390999913215637,-2.505593931070146,2.365991285895465,16.315048,-5.4386783,-11.610043,33.313114
L20_D6_U220,r20/t6.0/t6.0_220.cif,20.0,6.0,220.0,-936.2501220703124,0.3896499872207641,-4.6234152886075925,-1.067672765974839,15.066085,-8.647036,-11.577544,30.418697
L20_D6_U240,r20/t6.0/t6.0_240.cif,20.0,6.0,240.0,-936.3983154296876,0.241469994187355,-2.5898201803771643,-0.4591049141383879,13.284763,-8.932735,8.524741,39.237614
L20_D6_U260,r20/t6.0/t6.0_260.cif,20.0,6.0,260.0,-936.39794921875,0.2418700009584427,-0.6578438434022831,-0.5558047021799701,12.233008,-9.148898,20.502676,36.745235
L20_D6_U280,r20/t6.0/t6.0_280.cif,20.0,6.0,280.0,-936.3575439453124,0.2822700142860412,0.6747776849037116,-4.096630643681474,10.102422,-9.899772,-18.998377,38.78067
L20_D6_U300,r20/t6.0/t6.0_300.cif,20.0,6.0,300.0,-936.4387817382812,0.2009900063276291,5.6534267602753365,-1.5019511200390863,11.739628,-10.103549,39.520718,18.810566
L20_D6_U320,r20/t6.0/t6.0_320.cif,20.0,6.0,320.0,-936.2825927734376,0.3571900129318237,2.1570306294983435,-5.507983960193814,12.945298,-9.810385,11.003162,17.154007
L20_D6_U340,r20/t6.0/t6.0_340.cif,20.0,6.0,340.0,-936.2091064453124,0.4306800067424774,-1.571259717524098,-4.227837662542187,14.437954,-9.4378,3.155559,18.226875
L20_D6_U40,r20/t6.0/t6.0_40.cif,20.0,6.0,40.0,-936.0753173828124,0.5644999742507935,-2.5427040135523535,5.782307665412395,16.592598,-8.765069,-33.656868,39.317913
L20_D6_U60,r20/t6.0/t6.0_60.cif,20.0,6.0,60.0,-936.0773315429688,0.5624899864196777,-5.878828871256307,2.020033481510408,16.854382,-7.4236755,-22.97226,47.022736
L20_D6_U80,r20/t6.0/t6.0_80.cif,20.0,6.0,80.0,-936.2115478515624,0.4282400012016296,-3.5813873241492744,-1.06360704570314,16.592003,-7.640091,-20.502817,43.65222
L20_D7.2_U0,r20/t7.2/t7.2_0.cif,20.0,7.199999809265137,0.0,-936.2109985351562,0.4288200139999389,-1.4946760555264589,-1.260293865279157,15.043923,-9.174844,-16.268854,18.70547
L20_D7.2_U100,r20/t7.2/t7.2_100.cif,20.0,7.199999809265137,100.0,-936.3427734375,0.2970499992370605,4.790336202750035,-0.6131642829062256,11.509141,-10.148055,42.316387,19.178068
L20_D7.2_U120,r20/t7.2/t7.2_120.cif,20.0,7.199999809265137,120.0,-936.2603759765624,0.3794200122356415,1.3460704912169925,-4.2462622313095695,12.194047,-9.471083,25.280222,23.10128
L20_D7.2_U140,r20/t7.2/t7.2_140.cif,20.0,7.199999809265137,140.0,-936.25439453125,0.3853999972343445,-0.6373931002606922,-5.263164939574394,13.837987,-9.766311,6.162245,27.476864
L20_D7.2_U160,r20/t7.2/t7.2_160.cif,20.0,7.199999809265137,160.0,-936.2041625976562,0.4356299936771393,-1.6440345632804354,-3.027698845279366,14.604638,-8.994769,-13.620163,16.440994
L20_D7.2_U180,r20/t7.2/t7.2_180.cif,20.0,7.199999809265137,180.0,-936.0653686523438,0.5744100213050842,-1.284489596304946,2.433152337790281,15.139919,-8.836184,-12.228324,20.067553
L20_D7.2_U20,r20/t7.2/t7.2_20.cif,20.0,7.199999809265137,20.0,-936.1427612304688,0.4970299899578094,-0.3897784226323582,3.398955321463012,15.868173,-8.935898,-24.656376,23.263851
L20_D7.2_U200,r20/t7.2/t7.2_200.cif,20.0,7.199999809265137,200.0,-936.0589599609376,0.5808299779891968,-2.86937498370021,1.6280048595729777,15.251316,-8.443236,-11.650792,32.955154
L20_D7.2_U220,r20/t7.2/t7.2_220.cif,20.0,7.199999809265137,220.0,-936.17529296875,0.4645299911499023,-4.151426836772352,-0.44994339837993247,15.068737,-8.499467,-12.013424,30.636448
L20_D7.2_U240,r20/t7.2/t7.2_240.cif,20.0,7.199999809265137,240.0,-936.174072265625,0.4657000005245209,-3.5502867503518214,-0.31464867131392577,13.434271,-8.82195,8.805123,38.686256
L20_D7.2_U260,r20/t7.2/t7.2_260.cif,20.0,7.199999809265137,260.0,-936.2236938476562,0.4160900115966797,-0.729068925262205,-1.5813715617313506,12.533058,-8.992485,14.83242,37.40704
L20_D7.2_U280,r20/t7.2/t7.2_280.cif,20.0,7.199999809265137,280.0,-936.2675170898438,0.3723100125789642,0.22740224775905343,-3.6557614017308664,16.50901,-8.082094,-19.430836,39.025356
L20_D7.2_U300,r20/t7.2/t7.2_300.cif,20.0,7.199999809265137,300.0,-936.3408203125,0.2989600002765655,3.4937939814166423,-3.749196966752885,11.840785,-9.963296,40.08632,18.281874
L20_D7.2_U320,r20/t7.2/t7.2_320.cif,20.0,7.199999809265137,320.0,-936.3030395507812,0.3367800116539001,1.8563374793859329,-5.186478133276993,13.594735,-9.656054,10.936311,17.295807
L20_D7.2_U340,r20/t7.2/t7.2_340.cif,20.0,7.199999809265137,340.0,-936.2445068359376,0.3952899873256683,-1.55339497217907,-4.733013417849816,14.18983,-9.558275,2.9144428,18.142479
L20_D7.2_U40,r20/t7.2/t7.2_40.cif,20.0,7.199999809265137,40.0,-936.0924072265624,0.5473999977111816,-2.2537714462242864,6.87348741734659,16.691092,-8.7224455,-33.681015,38.76135
L20_D7.2_U60,r20/t7.2/t7.2_60.cif,20.0,7.199999809265137,60.0,-936.1332397460938,0.5065799951553345,-5.375944614144119,2.5483706100403136,16.877861,-7.5494714,-23.598524,46.872402
L20_D7.2_U80,r20/t7.2/t7.2_80.cif,20.0,7.199999809265137,80.0,-936.1011352539062,0.5386599898338318,-5.738486334242473,1.866251335782842,16.640415,-7.2895093,-24.284466,46.228745
L20_D8.4_U0,r20/t8.4/t8.4_0.cif,20.0,8.399999618530273,0.0,-936.3502807617188,0.2895300090312958,-1.456501414678456,-2.946191018629582,14.357981,-9.647422,2.0300765,18.614073
L20_D8.4_U100,r20/t8.4/t8.4_100.cif,20.0,8.399999618530273,100.0,-936.1729736328124,0.4668000042438507,1.0288199310217607,-2.9772363651376184,12.167317,-9.953526,4.548527,11.793867
L20_D8.4_U120,r20/t8.4/t8.4_120.cif,20.0,8.399999618530273,120.0,-936.223876953125,0.4159500002861023,2.04528106917968,-3.7277310176475487,12.249125,-9.608535,25.306116,23.008974
L20_D8.4_U140,r20/t8.4/t8.4_140.cif,20.0,8.399999618530273,140.0,-936.1961669921876,0.4436599910259247,-0.7197120922865131,-4.528922979500174,13.779316,-9.717551,5.9687414,27.538088
L20_D8.4_U160,r20/t8.4/t8.4_160.cif,20.0,8.399999618530273,160.0,-936.1337280273438,0.506060004234314,-2.0045472217836102,-1.2396976828747814,14.7753935,-8.758458,-13.733449,16.623537
L20_D8.4_U180,r20/t8.4/t8.4_180.cif,20.0,8.399999618530273,180.0,-936.076171875,0.5636500120162964,-1.7930111010135716,1.6104237401911738,15.007055,-8.844438,-12.235676,20.183023
L20_D8.4_U20,r20/t8.4/t8.4_20.cif,20.0,8.399999618530273,20.0,-936.256591796875,0.3831799924373626,-1.3214171293916341,0.7690323284764227,15.619069,-8.980545,-22.851429,22.822824
L20_D8.4_U200,r20/t8.4/t8.4_200.cif,20.0,8.399999618530273,200.0,-936.030517578125,0.60930997133255,-3.042659639731711,1.2170946720864402,15.224072,-8.50193,-11.688696,32.692253
L20_D8.4_U220,r20/t8.4/t8.4_220.cif,20.0,8.399999618530273,220.0,-935.998291015625,0.6415299773216248,-4.110634673824848,0.09630584505092536,15.305615,-8.50527,-12.0408325,31.187992
L20_D8.4_U240,r20/t8.4/t8.4_240.cif,20.0,8.399999618530273,240.0,-936.014404296875,0.6253799796104431,-3.610934315251748,-0.36146199247890687,13.518082,-8.883824,8.808505,38.61254
L20_D8.4_U260,r20/t8.4/t8.4_260.cif,20.0,8.399999618530273,260.0,-936.1333618164062,0.5064200162887573,-1.5128111008677467,-0.8913449899329557,12.760164,-9.03862,14.758158,37.622997
L20_D8.4_U280,r20/t8.4/t8.4_280.cif,20.0,8.399999618530273,280.0,-936.2252807617188,0.4145199954509735,0.30383211913394753,-3.2741230897346747,9.955651,-9.839909,-19.335236,38.98416
L20_D8.4_U300,r20/t8.4/t8.4_300.cif,20.0,8.399999618530273,300.0,-936.3504028320312,0.2894000113010406,5.003487881980707,-1.8073982872257666,11.691543,-9.969405,39.964012,17.871902
L20_D8.4_U320,r20/t8.4/t8.4_320.cif,20.0,8.399999618530273,320.0,-936.3753051757812,0.264490008354187,2.938838581726041,-3.967084831926473,13.0997095,-9.717208,11.554565,17.803783
L20_D8.4_U340,r20/t8.4/t8.4_340.cif,20.0,8.399999618530273,340.0,-936.3577270507812,0.2820700109004974,1.9425138823206198,-3.760061439394502,13.443657,-9.787263,10.965451,18.549257
L20_D8.4_U40,r20/t8.4/t8.4_40.cif,20.0,8.399999618530273,40.0,-936.1669921875,0.4728100001811981,-2.4753867990095246,5.422843971247982,16.498772,-8.931811,-33.040844,39.076195
L20_D8.4_U60,r20/t8.4/t8.4_60.cif,20.0,8.399999618530273,60.0,-936.2542114257812,0.3856100142002105,-5.140699141232323,1.8904094025265148,16.891685,-7.620609,-23.70333,46.941013
L20_D8.4_U80,r20/t8.4/t8.4_80.cif,20.0,8.399999618530273,80.0,-936.2329711914062,0.406819999217987,-4.197195851217845,0.026510918777390733,16.880098,-7.6110306,-23.531702,45.55799
L20_D9.6_U0,r20/t9.6/t9.6_0.cif,20.0,9.600000381469728,0.0,-936.4241943359376,0.21560999751091,0.7403476108687198,-2.276329358561135,14.142765,-9.739663,8.133673,17.944881
L20_D9.6_U100,r20/t9.6/t9.6_100.cif,20.0,9.600000381469728,100.0,-936.1099243164062,0.5298500061035156,0.9553360344793087,-2.5073137064817077,12.132697,-9.961633,4.466349,11.750724
L20_D9.6_U120,r20/t9.6/t9.6_120.cif,20.0,9.600000381469728,120.0,-936.1791381835938,0.4606800079345703,1.079338102903217,-4.061103932084824,12.608252,-9.693314,25.264387,23.114708
L20_D9.6_U140,r20/t9.6/t9.6_140.cif,20.0,9.600000381469728,140.0,-936.1394653320312,0.5003399848937988,-1.2493028097024035,-4.594574198540063,13.921588,-9.690275,6.0327735,27.631575
L20_D9.6_U160,r20/t9.6/t9.6_160.cif,20.0,9.600000381469728,160.0,-936.1519165039062,0.487879991531372,-1.6206838417243383,-1.8087505097954362,14.806341,-8.796635,-13.62808,16.566008
L20_D9.6_U180,r20/t9.6/t9.6_180.cif,20.0,9.600000381469728,180.0,-936.1617431640624,0.4780600070953369,-2.1831430689688984,0.3793066210237144,14.932311,-8.825858,-12.211712,20.472837
L20_D9.6_U20,r20/t9.6/t9.6_20.cif,20.0,9.600000381469728,20.0,-936.273193359375,0.3666299879550934,-0.9225230997767475,1.020886126197263,15.858327,-9.044816,-22.819223,22.849148
L20_D9.6_U200,r20/t9.6/t9.6_200.cif,20.0,9.600000381469728,200.0,-936.0938110351562,0.545960009098053,-3.1316893081471697,0.8457203843417174,15.255136,-8.504501,-11.642657,32.5861
L20_D9.6_U220,r20/t9.6/t9.6_220.cif,20.0,9.600000381469728,220.0,-936.058349609375,0.5814700126647949,-4.5513487761464155,0.687459866515175,15.253026,-8.45321,-11.989742,31.481533
L20_D9.6_U240,r20/t9.6/t9.6_240.cif,20.0,9.600000381469728,240.0,-936.1061401367188,0.5336300134658813,-3.7705272360999373,-0.3910745064009536,13.498746,-8.943558,8.871533,38.612656
L20_D9.6_U260,r20/t9.6/t9.6_260.cif,20.0,9.600000381469728,260.0,-936.3081665039062,0.3316600024700165,-0.07816905309245122,-0.18348556788948114,12.077931,-9.207423,19.50847,36.08208
L20_D9.6_U280,r20/t9.6/t9.6_280.cif,20.0,9.600000381469728,280.0,-936.1947631835938,0.445030003786087,-1.038043331272073,-3.4846485346694434,16.482918,-7.937944,-19.22827,39.164757
L20_D9.6_U300,r20/t9.6/t9.6_300.cif,20.0,9.600000381469728,300.0,-936.2479858398438,0.3917900025844574,4.462826012096479,-2.2022798105683514,11.798009,-10.056865,40.238964,17.959486
L20_D9.6_U320,r20/t9.6/t9.6_320.cif,20.0,9.600000381469728,320.0,-936.3614501953124,0.2783699929714203,3.4698813609808488,-2.7934902784775173,13.094515,-9.77118,11.888525,18.086695
L20_D9.6_U340,r20/t9.6/t9.6_340.cif,20.0,9.600000381469728,340.0,-936.3975830078124,0.2422199994325637,2.7267856443067835,-2.8182928230370434,13.247205,-9.790033,11.236894,18.594282
L20_D9.6_U40,r20/t9.6/t9.6_40.cif,20.0,9.600000381469728,40.0,-936.18896484375,0.4508599936962127,-2.476245120100835,4.592901032487363,16.555403,-8.919408,-32.77745,39.472683
L20_D9.6_U60,r20/t9.6/t9.6_60.cif,20.0,9.600000381469728,60.0,-936.2222290039062,0.4175699949264526,-4.553190081564031,2.034850064361454,16.7965,-7.6408787,-23.862738,46.975636
L20_D9.6_U80,r20/t9.6/t9.6_80.cif,20.0,9.600000381469728,80.0,-936.2425537109376,0.3972199857234955,-3.823647045272222,0.4237814169225248,16.8138,-7.631249,-23.56994,45.635796
L220_D0_U0,r220/t0/t0_0.cif,220.0,0.0,0.0,-936.12841796875,0.5113599896430969,-2.672721074085634,-0.07027409510781513,13.6177845,-11.471637,5.908056,59.96305
L220_D0_U100,r220/t0/t0_100.cif,220.0,0.0,100.0,-936.7748413085938,-0.1350300014019012,2.7197184727298827,3.9869790116427617,11.372839,-10.548863,51.790733,18.714455
L220_D0_U120,r220/t0/t0_120.cif,220.0,0.0,120.0,-936.8751220703124,-0.2353300005197525,4.007355053879897,7.3415229143431775,9.099682,-7.490154,61.608738,5.3194256
L220_D0_U140,r220/t0/t0_140.cif,220.0,0.0,140.0,-936.458984375,0.1808100044727325,0.26015632284585016,-0.38500775146645616,13.559442,-11.164721,9.911617,55.176914
L220_D0_U160,r220/t0/t0_160.cif,220.0,0.0,160.0,-936.3364868164062,0.3032900094985962,-0.678008429586164,-0.6451196237785022,13.742076,-11.131369,5.883268,54.2581
L220_D0_U180,r220/t0/t0_180.cif,220.0,0.0,180.0,-936.3714599609376,0.2683700025081634,-1.1052242594722745,0.4981956161393876,13.887733,-11.181908,4.2896395,54.058533
L220_D0_U20,r220/t0/t0_20.cif,220.0,0.0,20.0,-936.2188720703124,0.4208999872207641,-1.3078233915433697,1.3825946708073573,13.266557,-11.686424,6.415512,61.768238
L220_D0_U200,r220/t0/t0_200.cif,220.0,0.0,200.0,-936.4755249023438,0.1642999947071075,-3.2325660004803063,-0.32725417300500614,13.466483,-11.035344,8.2380085,50.292946
L220_D0_U220,r220/t0/t0_220.cif,220.0,0.0,220.0,-936.5608520507812,0.0789500027894973,-3.410280882258859,-0.7046787573167586,13.356621,-11.0620165,9.884666,50.572495
L220_D0_U240,r220/t0/t0_240.cif,220.0,0.0,240.0,-936.6551513671876,-0.0153500000014901,-1.9613597824066231,0.3294555680843223,13.216229,-10.95126,11.504797,46.496418
L220_D0_U260,r220/t0/t0_260.cif,220.0,0.0,260.0,-936.5858764648438,0.0539099983870983,0.09434024055877101,2.195053394752262,12.037778,-11.044031,20.191366,52.532757
L220_D0_U280,r220/t0/t0_280.cif,220.0,0.0,280.0,-936.4240112304688,0.2157900035381317,-0.7445107480123117,0.24795545437341834,12.430126,-11.32316,19.806475,55.84562
L220_D0_U300,r220/t0/t0_300.cif,220.0,0.0,300.0,-936.5916137695312,0.0481600016355514,4.680528594532432,2.84497679955575,11.31545,-10.544028,50.20562,19.67758
L220_D0_U320,r220/t0/t0_320.cif,220.0,0.0,320.0,-936.8446044921876,-0.2048099935054779,4.269206436617141,5.893188946065461,8.948918,-7.4497995,59.649338,4.496868
L220_D0_U340,r220/t0/t0_340.cif,220.0,0.0,340.0,-936.7095947265624,-0.0697799995541572,3.18240458196909,4.269855235137113,9.088393,-7.418042,57.563538,-1.3229313
L220_D0_U40,r220/t0/t0_40.cif,220.0,0.0,40.0,-936.1531372070312,0.4866800010204315,-1.8757230737145798,2.692269034562804,13.174262,-11.751397,5.7559514,64.468315
L220_D0_U60,r220/t0/t0_60.cif,220.0,0.0,60.0,-936.1542358398438,0.4855900108814239,-3.6070034993482873,0.6874519634765792,13.06464,-11.675037,4.5482063,65.595184
L220_D0_U80,r220/t0/t0_80.cif,220.0,0.0,80.0,-936.2941284179688,0.3456499874591827,-3.3613402643284034,0.28970719698683683,12.908784,-11.626146,17.400263,57.67778
L220_D1.2_U0,r220/t1.2/t1.2_0.cif,220.0,1.2000000476837158,0.0,-936.5360717773438,0.1037499979138374,1.1215078928990554,3.368778017969642,13.346465,-11.4837265,8.13965,59.5693
L220_D1.2_U100,r220/t1.2/t1.2_100.cif,220.0,1.2000000476837158,100.0,-936.5469360351562,0.092859998345375,3.263494465816103,4.294977910134658,11.451338,-10.650378,50.93329,19.32037
L220_D1.2_U120,r220/t1.2/t1.2_120.cif,220.0,1.2000000476837158,120.0,-936.7986450195312,-0.1588599979877472,5.12185747183317,9.95709818160899,8.938775,-7.3750186,62.03905,4.8625636
L220_D1.2_U140,r220/t1.2/t1.2_140.cif,220.0,1.2000000476837158,140.0,-936.4356689453124,0.2041399925947189,-0.5339789222742928,-0.8217133882400942,13.519155,-11.203837,9.446168,55.327106
L220_D1.2_U160,r220/t1.2/t1.2_160.cif,220.0,1.2000000476837158,160.0,-936.2896728515624,0.3501299917697906,-1.5175464846146514,-0.9312066754274995,13.888224,-11.076436,5.539287,53.70201
L220_D1.2_U180,r220/t1.2/t1.2_180.cif,220.0,1.2000000476837158,180.0,-936.1947631835938,0.4450500011444092,-2.0661904351169293,1.311420349157644,13.883376,-11.146169,3.8539686,52.930885
L220_D1.2_U20,r220/t1.2/t1.2_20.cif,220.0,1.2000000476837158,20.0,-936.2760009765624,0.3638199865818023,-1.4048283612082286,1.5300543590802234,13.295884,-11.680082,6.579684,61.910133
L220_D1.2_U200,r220/t1.2/t1.2_200.cif,220.0,1.2000000476837158,200.0,-936.2230834960938,0.4167099893093109,-3.9208680357409706,0.6559246346677938,13.714378,-10.911249,5.779337,49.498398
L220_D1.2_U220,r220/t1.2/t1.2_220.cif,220.0,1.2000000476837158,220.0,-936.3659057617188,0.2738699913024902,-3.831909364020285,-0.8742469412374019,13.389929,-11.090231,9.540836,50.525314
L220_D1.2_U240,r220/t1.2/t1.2_240.cif,220.0,1.2000000476837158,240.0,-936.3721313476562,0.2676500082015991,-3.0515842575199374,0.4916402976127347,12.998637,-11.229044,11.440032,49.49413
L220_D1.2_U260,r220/t1.2/t1.2_260.cif,220.0,1.2000000476837158,260.0,-936.3847045898438,0.2551200091838836,-2.023813682191215,1.2768116836794337,12.5180025,-11.273418,19.506195,52.773293
L220_D1.2_U280,r220/t1.2/t1.2_280.cif,220.0,1.2000000476837158,280.0,-936.419921875,0.2198899984359741,-1.557200966350265,-0.743109172185074,12.4884615,-11.369711,19.558018,56.23643
L220_D1.2_U300,r220/t1.2/t1.2_300.cif,220.0,1.2000000476837158,300.0,-937.022705078125,-0.3828999996185303,7.085746851877814,8.782549158565805,8.875394,-7.4983344,59.920532,3.3915687
L220_D1.2_U320,r220/t1.2/t1.2_320.cif,220.0,1.2000000476837158,320.0,-936.9962158203124,-0.356440007686615,4.5735922794669,6.291744511311735,8.912854,-7.453517,59.59113,4.3110538
L220_D1.2_U340,r220/t1.2/t1.2_340.cif,220.0,1.2000000476837158,340.0,-936.7811889648438,-0.1414099931716919,3.3539673432197983,4.473092561929211,9.039745,-7.470356,57.349594,-1.2443432
L220_D1.2_U40,r220/t1.2/t1.2_40.cif,220.0,1.2000000476837158,40.0,-936.2220458984376,0.4177300035953522,-2.288458678928344,2.1826073669428157,13.071412,-11.703373,5.902762,64.29879
L220_D1.2_U60,r220/t1.2/t1.2_60.cif,220.0,1.2000000476837158,60.0,-936.2456665039062,0.3941499888896942,-2.708217067248238,1.001923807108372,12.778517,-11.515833,17.818453,57.854774
L220_D1.2_U80,r220/t1.2/t1.2_80.cif,220.0,1.2000000476837158,80.0,-936.2695922851562,0.3702000081539154,-2.3115872756794764,0.8347314224767353,12.577428,-11.416367,18.71566,57.256245
