structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy
L280_D0_U260,r280/t0/t0_260.cif,280.0,0.0,260.0,-936.40904,0.23076000000003205
L280_D0_U280,r280/t0/t0_280.cif,280.0,0.0,280.0,-936.65478,-0.014979999999923166
L280_D0_U300,r280/t0/t0_300.cif,280.0,0.0,300.0,-936.68676,-0.04696000000001277
L280_D0_U320,r280/t0/t0_320.cif,280.0,0.0,320.0,-936.69706,-0.05725999999992837
L280_D0_U340,r280/t0/t0_340.cif,280.0,0.0,340.0,-936.6422,-0.002399999999965985
L280_D1.2_U0,r280/t1.2/t1.2_0.cif,280.0,1.2,0.0,-936.30693,0.33287000000007083
L280_D1.2_U20,r280/t1.2/t1.2_20.cif,280.0,1.2,20.0,-936.14302,0.49678000000005795
L280_D1.2_U40,r280/t1.2/t1.2_40.cif,280.0,1.2,40.0,-936.16914,0.47066000000006625
L280_D1.2_U60,r280/t1.2/t1.2_60.cif,280.0,1.2,60.0,-936.39427,0.24553000000003067
L280_D1.2_U80,r280/t1.2/t1.2_80.cif,280.0,1.2,80.0,-936.54905,0.09075000000007094
L280_D1.2_U100,r280/t1.2/t1.2_100.cif,280.0,1.2,100.0,-936.33746,0.302340000000072
L280_D1.2_U120,r280/t1.2/t1.2_120.cif,280.0,1.2,120.0,-936.1524,0.4874000000000933
L280_D1.2_U140,r280/t1.2/t1.2_140.cif,280.0,1.2,140.0,-936.18532,0.45447999999998956
L280_D1.2_U160,r280/t1.2/t1.2_160.cif,280.0,1.2,160.0,-936.25098,0.3888200000000097
L280_D1.2_U180,r280/t1.2/t1.2_180.cif,280.0,1.2,180.0,-936.28566,0.35414000000002943
L280_D1.2_U200,r280/t1.2/t1.2_200.cif,280.0,1.2,200.0,-936.39013,0.24967000000003736
L280_D1.2_U220,r280/t1.2/t1.2_220.cif,280.0,1.2,220.0,-936.46157,0.178229999999985
L280_D1.2_U240,r280/t1.2/t1.2_240.cif,280.0,1.2,240.0,-936.36011,0.27969000000007327
L280_D1.2_U260,r280/t1.2/t1.2_260.cif,280.0,1.2,260.0,-936.50381,0.1359899999999925
L280_D1.2_U280,r280/t1.2/t1.2_280.cif,280.0,1.2,280.0,-936.72478,-0.08497999999997319
L280_D1.2_U300,r280/t1.2/t1.2_300.cif,280.0,1.2,300.0,-936.69704,-0.05723999999997886
L280_D1.2_U320,r280/t1.2/t1.2_320.cif,280.0,1.2,320.0,-936.65975,-0.01994999999999436
L280_D1.2_U340,r280/t1.2/t1.2_340.cif,280.0,1.2,340.0,-936.63239,0.007410000000049877
L280_D2.4_U0,r280/t2.4/t2.4_0.cif,280.0,2.4,0.0,-936.27903,0.36077000000000226
L280_D2.4_U20,r280/t2.4/t2.4_20.cif,280.0,2.4,20.0,-936.12367,0.5161300000000892
L280_D2.4_U40,r280/t2.4/t2.4_40.cif,280.0,2.4,40.0,-936.2142,0.4256000000000313
L280_D2.4_U60,r280/t2.4/t2.4_60.cif,280.0,2.4,60.0,-936.45733,0.1824700000000803
L280_D2.4_U80,r280/t2.4/t2.4_80.cif,280.0,2.4,80.0,-936.48209,0.15771000000006552
L280_D2.4_U100,r280/t2.4/t2.4_100.cif,280.0,2.4,100.0,-936.58629,0.05351000000007389
L280_D2.4_U120,r280/t2.4/t2.4_120.cif,280.0,2.4,120.0,-936.17078,0.46902000000000044
L280_D2.4_U140,r280/t2.4/t2.4_140.cif,280.0,2.4,140.0,-936.3189,0.3209000000000515
L280_D2.4_U160,r280/t2.4/t2.4_160.cif,280.0,2.4,160.0,-936.38536,0.2544400000000451
L280_D2.4_U180,r280/t2.4/t2.4_180.cif,280.0,2.4,180.0,-936.43965,0.20015000000000782
L280_D2.4_U200,r280/t2.4/t2.4_200.cif,280.0,2.4,200.0,-936.44729,0.1925100000000839
L280_D2.4_U220,r280/t2.4/t2.4_220.cif,280.0,2.4,220.0,-936.46017,0.17963000000008833
L280_D2.4_U240,r280/t2.4/t2.4_240.cif,280.0,2.4,240.0,-936.39214,0.24765999999999622
L280_D2.4_U260,r280/t2.4/t2.4_260.cif,280.0,2.4,260.0,-936.33563,0.30416999999999916
L280_D2.4_U280,r280/t2.4/t2.4_280.cif,280.0,2.4,280.0,-936.72758,-0.08777999999995245
L280_D2.4_U300,r280/t2.4/t2.4_300.cif,280.0,2.4,300.0,-936.63152,0.008280000000013388
L280_D2.4_U320,r280/t2.4/t2.4_320.cif,280.0,2.4,320.0,-936.55451,0.08528999999998632
L280_D2.4_U340,r280/t2.4/t2.4_340.cif,280.0,2.4,340.0,-936.34062,0.29918000000009215
L280_D3.6_U0,r280/t3.6/t3.6_0.cif,280.0,3.6,0.0,-936.21079,0.42901000000006206
L280_D3.6_U20,r280/t3.6/t3.6_20.cif,280.0,3.6,20.0,-936.11557,0.5242299999999886
L280_D3.6_U40,r280/t3.6/t3.6_40.cif,280.0,3.6,40.0,-936.22135,0.4184500000000071
L280_D3.6_U60,r280/t3.6/t3.6_60.cif,280.0,3.6,60.0,-936.47777,0.1620300000000725
L280_D3.6_U80,r280/t3.6/t3.6_80.cif,280.0,3.6,80.0,-936.49295,0.14685000000008586
L280_D3.6_U100,r280/t3.6/t3.6_100.cif,280.0,3.6,100.0,-936.43992,0.19988000000000739
L280_D3.6_U120,r280/t3.6/t3.6_120.cif,280.0,3.6,120.0,-936.60083,0.03897000000006301
L280_D3.6_U140,r280/t3.6/t3.6_140.cif,280.0,3.6,140.0,-936.60539,0.034409999999979846
L280_D3.6_U160,r280/t3.6/t3.6_160.cif,280.0,3.6,160.0,-936.51854,0.12126000000000658
L280_D3.6_U180,r280/t3.6/t3.6_180.cif,280.0,3.6,180.0,-936.48122,0.15858000000002903
L280_D3.6_U200,r280/t3.6/t3.6_200.cif,280.0,3.6,200.0,-936.44876,0.19104000000004362
L280_D3.6_U220,r280/t3.6/t3.6_220.cif,280.0,3.6,220.0,-936.40225,0.23755000000005566
L280_D3.6_U240,r280/t3.6/t3.6_240.cif,280.0,3.6,240.0,-937.04124,-0.4014399999999796
L280_D3.6_U260,r280/t3.6/t3.6_260.cif,280.0,3.6,260.0,-936.31854,0.32126000000005206
L280_D3.6_U280,r280/t3.6/t3.6_280.cif,280.0,3.6,280.0,-937.03463,-0.39482999999995627
L280_D3.6_U300,r280/t3.6/t3.6_300.cif,280.0,3.6,300.0,-936.86366,-0.2238599999999451
L280_D3.6_U320,r280/t3.6/t3.6_320.cif,280.0,3.6,320.0,-936.47067,0.16912999999999556
L280_D3.6_U340,r280/t3.6/t3.6_340.cif,280.0,3.6,340.0,-936.26362,0.37618000000009033
L280_D4.8_U0,r280/t4.8/t4.8_0.cif,280.0,4.8,0.0,-936.19844,0.4413600000000315
L280_D4.8_U20,r280/t4.8/t4.8_20.cif,280.0,4.8,20.0,-936.14411,0.49569000000008145
L280_D4.8_U40,r280/t4.8/t4.8_40.cif,280.0,4.8,40.0,-936.21122,0.42858000000001084
L280_D4.8_U60,r280/t4.8/t4.8_60.cif,280.0,4.8,60.0,-936.41838,0.2214200000000801
L280_D4.8_U80,r280/t4.8/t4.8_80.cif,280.0,4.8,80.0,-936.41233,0.22747000000003936
L280_D4.8_U100,r280/t4.8/t4.8_100.cif,280.0,4.8,100.0,-936.36856,0.27124000000003434
L280_D4.8_U120,r280/t4.8/t4.8_120.cif,280.0,4.8,120.0,-936.71681,-0.07700999999997293
L280_D4.8_U140,r280/t4.8/t4.8_140.cif,280.0,4.8,140.0,-936.81545,-0.17565000000001874
L280_D4.8_U160,r280/t4.8/t4.8_160.cif,280.0,4.8,160.0,-936.62777,0.012029999999981555
L280_D4.8_U180,r280/t4.8/t4.8_180.cif,280.0,4.8,180.0,-936.44166,0.19814000000008036
L280_D4.8_U200,r280/t4.8/t4.8_200.cif,280.0,4.8,200.0,-936.38066,0.25914000000000215
L280_D4.8_U220,r280/t4.8/t4.8_220.cif,280.0,4.8,220.0,-936.37748,0.2623200000000452
L280_D4.8_U240,r280/t4.8/t4.8_240.cif,280.0,4.8,240.0,-936.94885,-0.3090499999999565
L280_D4.8_U260,r280/t4.8/t4.8_260.cif,280.0,4.8,260.0,-937.16901,-0.5292099999999209
L280_D4.8_U280,r280/t4.8/t4.8_280.cif,280.0,4.8,280.0,-937.00582,-0.36601999999993495
L280_D4.8_U300,r280/t4.8/t4.8_300.cif,280.0,4.8,300.0,-937.01059,-0.37078999999994267
L280_D4.8_U320,r280/t4.8/t4.8_320.cif,280.0,4.8,320.0,-936.91923,-0.2794299999999339
L280_D4.8_U340,r280/t4.8/t4.8_340.cif,280.0,4.8,340.0,-936.23613,0.4036700000000337
L280_D6_U0,r280/t6.0/t6.0_0.cif,280.0,6.0,0.0,-936.24077,0.39903000000003885
L280_D6_U20,r280/t6.0/t6.0_20.cif,280.0,6.0,20.0,-936.15533,0.4844699999999875
L280_D6_U40,r280/t6.0/t6.0_40.cif,280.0,6.0,40.0,-936.20248,0.4373199999999997
L280_D6_U60,r280/t6.0/t6.0_60.cif,280.0,6.0,60.0,-936.40115,0.2386500000000069
L280_D6_U80,r280/t6.0/t6.0_80.cif,280.0,6.0,80.0,-936.45765,0.1821500000000924
L280_D6_U100,r280/t6.0/t6.0_100.cif,280.0,6.0,100.0,-936.99028,-0.3504799999999477
L280_D6_U120,r280/t6.0/t6.0_120.cif,280.0,6.0,120.0,-936.31766,0.3221399999999903
L280_D6_U140,r280/t6.0/t6.0_140.cif,280.0,6.0,140.0,-936.45313,0.18667000000004919
L280_D6_U160,r280/t6.0/t6.0_160.cif,280.0,6.0,160.0,-936.66134,-0.021539999999959036
L280_D6_U180,r280/t6.0/t6.0_180.cif,280.0,6.0,180.0,-936.73211,-0.09230999999999767
L280_D6_U200,r280/t6.0/t6.0_200.cif,280.0,6.0,200.0,-936.20513,0.4346699999999828
L280_D6_U220,r280/t6.0/t6.0_220.cif,280.0,6.0,220.0,-936.39253,0.24727000000007138
L280_D6_U240,r280/t6.0/t6.0_240.cif,280.0,6.0,240.0,-936.32896,0.3108399999999847
L280_D6_U260,r280/t6.0/t6.0_260.cif,280.0,6.0,260.0,-936.38924,0.25056000000006406
L280_D6_U280,r280/t6.0/t6.0_280.cif,280.0,6.0,280.0,-936.47086,0.16894000000002052
L280_D6_U300,r280/t6.0/t6.0_300.cif,280.0,6.0,300.0,-936.19715,0.4426500000000715
L280_D6_U320,r280/t6.0/t6.0_320.cif,280.0,6.0,320.0,-936.27193,0.367870000000039
L280_D6_U340,r280/t6.0/t6.0_340.cif,280.0,6.0,340.0,-936.33749,0.30231000000003405
L280_D7.2_U0,r280/t7.2/t7.2_0.cif,280.0,7.2,0.0,-936.38052,0.25927999999998974
L280_D7.2_U20,r280/t7.2/t7.2_20.cif,280.0,7.2,20.0,-936.15984,0.4799600000000055
L280_D7.2_U40,r280/t7.2/t7.2_40.cif,280.0,7.2,40.0,-936.21338,0.42642000000000735
L280_D7.2_U60,r280/t7.2/t7.2_60.cif,280.0,7.2,60.0,-936.50629,0.13351000000000113
L280_D7.2_U80,r280/t7.2/t7.2_80.cif,280.0,7.2,80.0,-936.47209,0.16771000000005643
L280_D7.2_U100,r280/t7.2/t7.2_100.cif,280.0,7.2,100.0,-936.47926,0.16054000000008273
L280_D7.2_U120,r280/t7.2/t7.2_120.cif,280.0,7.2,120.0,-936.41049,0.22931000000005497
L280_D7.2_U140,r280/t7.2/t7.2_140.cif,280.0,7.2,140.0,-936.74993,-0.1101299999999128
L280_D7.2_U160,r280/t7.2/t7.2_160.cif,280.0,7.2,160.0,-936.65398,-0.014180000000010295
L280_D7.2_U180,r280/t7.2/t7.2_180.cif,280.0,7.2,180.0,-936.63203,0.007770000000050459
L280_D7.2_U200,r280/t7.2/t7.2_200.cif,280.0,7.2,200.0,-936.27768,0.36212000000000444
L280_D7.2_U220,r280/t7.2/t7.2_220.cif,280.0,7.2,220.0,-936.28253,0.357270000000085
L280_D7.2_U240,r280/t7.2/t7.2_240.cif,280.0,7.2,240.0,-936.36096,0.27884000000005926
L280_D7.2_U260,r280/t7.2/t7.2_260.cif,280.0,7.2,260.0,-936.30086,0.3389400000000933
L280_D7.2_U280,r280/t7.2/t7.2_280.cif,280.0,7.2,280.0,-936.31921,0.32059000000003834
L280_D7.2_U300,r280/t7.2/t7.2_300.cif,280.0,7.2,300.0,-936.3097,0.3301000000000158
L280_D7.2_U320,r280/t7.2/t7.2_320.cif,280.0,7.2,320.0,-936.34316,0.2966400000000249
L280_D7.2_U340,r280/t7.2/t7.2_340.cif,280.0,7.2,340.0,-936.51716,0.12264000000004671
L280_D8.4_U0,r280/t8.4/t8.4_0.cif,280.0,8.4,0.0,-936.45731,0.1824900000000298
L280_D8.4_U20,r280/t8.4/t8.4_20.cif,280.0,8.4,20.0,-936.14603,0.49377000000004045
L280_D8.4_U40,r280/t8.4/t8.4_40.cif,280.0,8.4,40.0,-936.18545,0.4543500000000904
L280_D8.4_U60,r280/t8.4/t8.4_60.cif,280.0,8.4,60.0,-936.68297,-0.04316999999991822
L280_D8.4_U80,r280/t8.4/t8.4_80.cif,280.0,8.4,80.0,-937.00044,-0.3606399999999894
L280_D8.4_U100,r280/t8.4/t8.4_100.cif,280.0,8.4,100.0,-936.49628,0.14352000000008047
L280_D8.4_U120,r280/t8.4/t8.4_120.cif,280.0,8.4,120.0,-936.37332,0.2664800000000014
L280_D8.4_U140,r280/t8.4/t8.4_140.cif,280.0,8.4,140.0,-936.22418,0.4156199999999899
L280_D8.4_U160,r280/t8.4/t8.4_160.cif,280.0,8.4,160.0,-936.21113,0.428670000000011
L280_D8.4_U180,r280/t8.4/t8.4_180.cif,280.0,8.4,180.0,-936.12945,0.5103500000000167
L280_D8.4_U200,r280/t8.4/t8.4_200.cif,280.0,8.4,200.0,-936.26786,0.37193999999999505
L280_D8.4_U220,r280/t8.4/t8.4_220.cif,280.0,8.4,220.0,-936.46047,0.17933000000004995
L280_D8.4_U240,r280/t8.4/t8.4_240.cif,280.0,8.4,240.0,-936.40871,0.2310899999999947
L280_D8.4_U260,r280/t8.4/t8.4_260.cif,280.0,8.4,260.0,-936.41836,0.2214400000000296
L280_D8.4_U280,r280/t8.4/t8.4_280.cif,280.0,8.4,280.0,-936.42474,0.21505999999999403
L280_D8.4_U300,r280/t8.4/t8.4_300.cif,280.0,8.4,300.0,-936.58893,0.05087000000003172
L280_D8.4_U320,r280/t8.4/t8.4_320.cif,280.0,8.4,320.0,-936.53729,0.10251000000005206
L280_D8.4_U340,r280/t8.4/t8.4_340.cif,280.0,8.4,340.0,-936.565,0.07479999999998199
L280_D9.6_U0,r280/t9.6/t9.6_0.cif,280.0,9.6,0.0,-936.46876,0.1710400000000618
L280_D9.6_U20,r280/t9.6/t9.6_20.cif,280.0,9.6,20.0,-936.14165,0.49815000000000964
L280_D9.6_U40,r280/t9.6/t9.6_40.cif,280.0,9.6,40.0,-936.15241,0.4873900000000049
L280_D9.6_U60,r280/t9.6/t9.6_60.cif,280.0,9.6,60.0,-936.20722,0.43258000000002994
L280_D9.6_U80,r280/t9.6/t9.6_80.cif,280.0,9.6,80.0,-936.27417,0.3656300000000101
L280_D9.6_U100,r280/t9.6/t9.6_100.cif,280.0,9.6,100.0,-936.45267,0.18713000000002467
L280_D9.6_U120,r280/t9.6/t9.6_120.cif,280.0,9.6,120.0,-936.17279,0.467010000000073
L280_D9.6_U140,r280/t9.6/t9.6_140.cif,280.0,9.6,140.0,-936.0992,0.5406000000000404
L280_D9.6_U160,r280/t9.6/t9.6_160.cif,280.0,9.6,160.0,-936.12196,0.517840000000092
L280_D9.6_U180,r280/t9.6/t9.6_180.cif,280.0,9.6,180.0,-936.19483,0.4449700000000121
L280_D9.6_U200,r280/t9.6/t9.6_200.cif,280.0,9.6,200.0,-936.26387,0.3759300000000394
L280_D9.6_U220,r280/t9.6/t9.6_220.cif,280.0,9.6,220.0,-936.44464,0.19515999999998712
L280_D9.6_U240,r280/t9.6/t9.6_240.cif,280.0,9.6,240.0,-936.27322,0.366579999999999
L280_D9.6_U260,r280/t9.6/t9.6_260.cif,280.0,9.6,260.0,-936.3487,0.29110000000002856
L280_D9.6_U280,r280/t9.6/t9.6_280.cif,280.0,9.6,280.0,-936.71175,-0.07195000000001528
L280_D9.6_U300,r280/t9.6/t9.6_300.cif,280.0,9.6,300.0,-936.68827,-0.04846999999995205
L280_D9.6_U320,r280/t9.6/t9.6_320.cif,280.0,9.6,320.0,-936.68656,-0.04675999999994929
L280_D9.6_U340,r280/t9.6/t9.6_340.cif,280.0,9.6,340.0,-936.533,0.1068000000000211
L300_D0_U0,r300/t0/t0_0.cif,300.0,0.0,0.0,-936.3756,0.2642000000000735
L300_D0_U20,r300/t0/t0_20.cif,300.0,0.0,20.0,-936.17596,0.4638400000000047
L300_D0_U40,r300/t0/t0_40.cif,300.0,0.0,40.0,-936.01994,0.619860000000017
L300_D0_U60,r300/t0/t0_60.cif,300.0,0.0,60.0,-936.03833,0.601470000000063
L300_D0_U80,r300/t0/t0_80.cif,300.0,0.0,80.0,-936.17083,0.468970000000013
L300_D0_U100,r300/t0/t0_100.cif,300.0,0.0,100.0,-936.28489,0.35491000000001804
L300_D0_U120,r300/t0/t0_120.cif,300.0,0.0,120.0,-936.24522,0.394580000000019
L300_D0_U140,r300/t0/t0_140.cif,300.0,0.0,140.0,-936.09186,0.5479400000000396
L300_D0_U160,r300/t0/t0_160.cif,300.0,0.0,160.0,-935.97487,0.6649300000000267
L300_D0_U180,r300/t0/t0_180.cif,300.0,0.0,180.0,-935.99062,0.6491800000000012
L300_D0_U200,r300/t0/t0_200.cif,300.0,0.0,200.0,-936.00048,0.6393199999999979
L300_D0_U220,r300/t0/t0_220.cif,300.0,0.0,220.0,-936.05027,0.5895300000000816
L300_D0_U240,r300/t0/t0_240.cif,300.0,0.0,240.0,-936.09785,0.5419500000000426
L300_D0_U260,r300/t0/t0_260.cif,300.0,0.0,260.0,-936.44568,0.19411999999999807
L300_D0_U280,r300/t0/t0_280.cif,300.0,0.0,280.0,-936.52712,0.1126800000000685
L300_D0_U300,r300/t0/t0_300.cif,300.0,0.0,300.0,-936.58475,0.055050000000051114
L300_D0_U320,r300/t0/t0_320.cif,300.0,0.0,320.0,-936.62895,0.010850000000004911
L300_D0_U340,r300/t0/t0_340.cif,300.0,0.0,340.0,-936.65188,-0.012079999999969004
L300_D1.2_U0,r300/t1.2/t1.2_0.cif,300.0,1.2,0.0,-936.26173,0.3780700000000934
L300_D1.2_U20,r300/t1.2/t1.2_20.cif,300.0,1.2,20.0,-936.11146,0.5283400000000711
L300_D1.2_U40,r300/t1.2/t1.2_40.cif,300.0,1.2,40.0,-936.01374,0.6260600000000522
L300_D1.2_U60,r300/t1.2/t1.2_60.cif,300.0,1.2,60.0,-936.04119,0.5986100000000079
L300_D1.2_U80,r300/t1.2/t1.2_80.cif,300.0,1.2,80.0,-936.10897,0.5308300000000372
L300_D1.2_U100,r300/t1.2/t1.2_100.cif,300.0,1.2,100.0,-936.24472,0.3950800000000072
L300_D1.2_U120,r300/t1.2/t1.2_120.cif,300.0,1.2,120.0,-936.24146,0.39834000000007563
L300_D1.2_U140,r300/t1.2/t1.2_140.cif,300.0,1.2,140.0,-936.15931,0.4804900000000316
L300_D1.2_U160,r300/t1.2/t1.2_160.cif,300.0,1.2,160.0,-936.08875,0.551050000000032
L300_D1.2_U180,r300/t1.2/t1.2_180.cif,300.0,1.2,180.0,-936.05291,0.5868900000000394
L300_D1.2_U200,r300/t1.2/t1.2_200.cif,300.0,1.2,200.0,-936.05599,0.583810000000085
L300_D1.2_U220,r300/t1.2/t1.2_220.cif,300.0,1.2,220.0,-936.10116,0.5386399999999867
L300_D1.2_U240,r300/t1.2/t1.2_240.cif,300.0,1.2,240.0,-936.08959,0.5502099999999928
L300_D1.2_U260,r300/t1.2/t1.2_260.cif,300.0,1.2,260.0,-936.12207,0.5177300000000287
L300_D1.2_U280,r300/t1.2/t1.2_280.cif,300.0,1.2,280.0,-936.39785,0.24195000000008804
L300_D1.2_U300,r300/t1.2/t1.2_300.cif,300.0,1.2,300.0,-936.5526,0.08720000000005257
L300_D1.2_U320,r300/t1.2/t1.2_320.cif,300.0,1.2,320.0,-936.58671,0.05308999999999742
L300_D1.2_U340,r300/t1.2/t1.2_340.cif,300.0,1.2,340.0,-936.46852,0.1712800000000243
L300_D2.4_U0,r300/t2.4/t2.4_0.cif,300.0,2.4,0.0,-936.24908,0.3907199999999875
L300_D2.4_U20,r300/t2.4/t2.4_20.cif,300.0,2.4,20.0,-936.12007,0.5197299999999814
L300_D2.4_U40,r300/t2.4/t2.4_40.cif,300.0,2.4,40.0,-936.04819,0.5916100000000597
L300_D2.4_U60,r300/t2.4/t2.4_60.cif,300.0,2.4,60.0,-936.16997,0.46983000000000175
L300_D2.4_U80,r300/t2.4/t2.4_80.cif,300.0,2.4,80.0,-936.1559,0.4839000000000624
L300_D2.4_U100,r300/t2.4/t2.4_100.cif,300.0,2.4,100.0,-936.47135,0.1684500000000071
L300_D2.4_U120,r300/t2.4/t2.4_120.cif,300.0,2.4,120.0,-936.29216,0.34764000000006945
L300_D2.4_U140,r300/t2.4/t2.4_140.cif,300.0,2.4,140.0,-936.25448,0.3853200000000925
L300_D2.4_U160,r300/t2.4/t2.4_160.cif,300.0,2.4,160.0,-936.21384,0.42596000000003187
L300_D2.4_U180,r300/t2.4/t2.4_180.cif,300.0,2.4,180.0,-936.1419,0.4979000000000724
L300_D2.4_U200,r300/t2.4/t2.4_200.cif,300.0,2.4,200.0,-936.10491,0.5348900000000185
L300_D2.4_U220,r300/t2.4/t2.4_220.cif,300.0,2.4,220.0,-936.13688,0.5029200000000174
L300_D2.4_U240,r300/t2.4/t2.4_240.cif,300.0,2.4,240.0,-936.61454,0.025260000000002947
L300_D2.4_U260,r300/t2.4/t2.4_260.cif,300.0,2.4,260.0,-936.08371,0.5560900000000402
L300_D2.4_U280,r300/t2.4/t2.4_280.cif,300.0,2.4,280.0,-936.16709,0.4727100000000064
L300_D2.4_U300,r300/t2.4/t2.4_300.cif,300.0,2.4,300.0,-936.37824,0.2615600000000313
L300_D2.4_U320,r300/t2.4/t2.4_320.cif,300.0,2.4,320.0,-936.42334,0.21645999999998367
L300_D2.4_U340,r300/t2.4/t2.4_340.cif,300.0,2.4,340.0,-936.36057,0.2792299999999841
L300_D3.6_U0,r300/t3.6/t3.6_0.cif,300.0,3.6,0.0,-936.20679,0.43301000000008116
L300_D3.6_U20,r300/t3.6/t3.6_20.cif,300.0,3.6,20.0,-936.1226,0.5172000000000025
L300_D3.6_U40,r300/t3.6/t3.6_40.cif,300.0,3.6,40.0,-936.07703,0.5627700000000004
L300_D3.6_U60,r300/t3.6/t3.6_60.cif,300.0,3.6,60.0,-936.17337,0.4664300000000594
L300_D3.6_U80,r300/t3.6/t3.6_80.cif,300.0,3.6,80.0,-936.29029,0.3495100000000093
L300_D3.6_U100,r300/t3.6/t3.6_100.cif,300.0,3.6,100.0,-936.35573,0.28407000000004246
L300_D3.6_U120,r300/t3.6/t3.6_120.cif,300.0,3.6,120.0,-936.4615,0.17830000000003565
L300_D3.6_U140,r300/t3.6/t3.6_140.cif,300.0,3.6,140.0,-936.31602,0.32378000000005613
L300_D3.6_U160,r300/t3.6/t3.6_160.cif,300.0,3.6,160.0,-936.37022,0.269580000000019
L300_D3.6_U180,r300/t3.6/t3.6_180.cif,300.0,3.6,180.0,-936.17691,0.4628900000000158
L300_D3.6_U200,r300/t3.6/t3.6_200.cif,300.0,3.6,200.0,-936.12587,0.513930000000073
L300_D3.6_U220,r300/t3.6/t3.6_220.cif,300.0,3.6,220.0,-936.1484,0.4913999999999987
L300_D3.6_U240,r300/t3.6/t3.6_240.cif,300.0,3.6,240.0,-936.12486,0.5149400000000242
L300_D3.6_U260,r300/t3.6/t3.6_260.cif,300.0,3.6,260.0,-936.10423,0.535570000000007
L300_D3.6_U280,r300/t3.6/t3.6_280.cif,300.0,3.6,280.0,-936.61775,0.022050000000035652
L300_D3.6_U300,r300/t3.6/t3.6_300.cif,300.0,3.6,300.0,-936.82129,-0.18148999999993976
L300_D3.6_U320,r300/t3.6/t3.6_320.cif,300.0,3.6,320.0,-936.72149,-0.0816899999999805
L300_D3.6_U340,r300/t3.6/t3.6_340.cif,300.0,3.6,340.0,-936.28479,0.35500999999999294
L300_D4.8_U0,r300/t4.8/t4.8_0.cif,300.0,4.8,0.0,-936.10957,0.5302300000000741
L300_D4.8_U20,r300/t4.8/t4.8_20.cif,300.0,4.8,20.0,-936.0828,0.5570000000000164
L300_D4.8_U40,r300/t4.8/t4.8_40.cif,300.0,4.8,40.0,-936.06935,0.5704500000000507
L300_D4.8_U60,r300/t4.8/t4.8_60.cif,300.0,4.8,60.0,-936.26521,0.37459000000001197
L300_D4.8_U80,r300/t4.8/t4.8_80.cif,300.0,4.8,80.0,-936.33135,0.30844999999999345
L300_D4.8_U100,r300/t4.8/t4.8_100.cif,300.0,4.8,100.0,-936.83352,-0.1937199999999848
L300_D4.8_U120,r300/t4.8/t4.8_120.cif,300.0,4.8,120.0,-936.19146,0.44834000000003016
L300_D4.8_U140,r300/t4.8/t4.8_140.cif,300.0,4.8,140.0,-936.64769,-0.007889999999974862
L300_D4.8_U160,r300/t4.8/t4.8_160.cif,300.0,4.8,160.0,-936.39088,0.24891999999999825
L300_D4.8_U180,r300/t4.8/t4.8_180.cif,300.0,4.8,180.0,-936.17039,0.46941000000003896
L300_D4.8_U200,r300/t4.8/t4.8_200.cif,300.0,4.8,200.0,-936.11751,0.5222899999999981
L300_D4.8_U220,r300/t4.8/t4.8_220.cif,300.0,4.8,220.0,-936.13226,0.5075400000000627
L300_D4.8_U240,r300/t4.8/t4.8_240.cif,300.0,4.8,240.0,-936.17578,0.464020000000005
L300_D4.8_U260,r300/t4.8/t4.8_260.cif,300.0,4.8,260.0,-936.14966,0.4901399999999967
L300_D4.8_U280,r300/t4.8/t4.8_280.cif,300.0,4.8,280.0,-936.76688,-0.1270799999999781
L300_D4.8_U300,r300/t4.8/t4.8_300.cif,300.0,4.8,300.0,-936.85758,-0.2177799999999479
L300_D4.8_U320,r300/t4.8/t4.8_320.cif,300.0,4.8,320.0,-936.83976,-0.1999599999999191
L300_D4.8_U340,r300/t4.8/t4.8_340.cif,300.0,4.8,340.0,-936.26406,0.37574000000006436
L300_D6_U0,r300/t6.0/t6.0_0.cif,300.0,6.0,0.0,-936.0653,0.5745000000000573
L300_D6_U20,r300/t6.0/t6.0_20.cif,300.0,6.0,20.0,-936.05132,0.5884800000000041
L300_D6_U40,r300/t6.0/t6.0_40.cif,300.0,6.0,40.0,-936.05217,0.5876299999999901
L300_D6_U60,r300/t6.0/t6.0_60.cif,300.0,6.0,60.0,-936.17565,0.4641500000000178
L300_D6_U80,r300/t6.0/t6.0_80.cif,300.0,6.0,80.0,-936.95111,-0.3113099999999349
L300_D6_U100,r300/t6.0/t6.0_100.cif,300.0,6.0,100.0,-936.88416,-0.2443599999999151
L300_D6_U120,r300/t6.0/t6.0_120.cif,300.0,6.0,120.0,-936.96101,-0.3212099999999509
L300_D6_U140,r300/t6.0/t6.0_140.cif,300.0,6.0,140.0,-936.28922,0.3505800000000363
L300_D6_U160,r300/t6.0/t6.0_160.cif,300.0,6.0,160.0,-936.54974,0.09005999999999403
L300_D6_U180,r300/t6.0/t6.0_180.cif,300.0,6.0,180.0,-936.15089,0.4889100000000326
L300_D6_U200,r300/t6.0/t6.0_200.cif,300.0,6.0,200.0,-936.08715,0.5526500000000851
L300_D6_U220,r300/t6.0/t6.0_220.cif,300.0,6.0,220.0,-936.11085,0.5289500000000089
L300_D6_U240,r300/t6.0/t6.0_240.cif,300.0,6.0,240.0,-936.18582,0.4539800000000014
